language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
molo1266,-,-,-,-,-,-,-,-,-,p,-,i,y,-,a,-,-,-
muya1243,-,-,-,-,m,i,l,e,-,v,-,i,-,-,-,-,-,-
muya1243,-,-,-,-,m,i,l,e,-,v,-,i,-,-,-,-,-,-
muya1243,-,-,-,-,-,-,-,-,-,p,-,i,y,-,a,-,-,-
wuzl1236,w,3,l,a,m,-,l,3,-,v,-,i,y,-,o,-,-,-
wuzl1236,-,-,-,-,-,-,-,-,-,p,-,i,y,-,a,-,-,-
vame1236,-,-,-,-,-,-,l,i,w,v,-,i,y,-,a,-,-,-
dugw1239,-,-,-,-,-,-,-,-,-,v,-,i,y,-,a,-,-,-
dugw1239,-,-,-,-,-,-,-,-,-,p,-,i,y,-,a,-,-,-
nort3047,-,-,-,-,-,-,-,-,-,v,-,i,y,-,a,-,-,-
mbuk1243,-,-,-,-,-,-,-,-,-,v,-,i,y,-,a,-,-,-
cuvo1236,-,-,-,-,-,-,-,-,-,v,-,i,y,-,a,-,-,-
buwa1243,-,-,-,-,-,-,-,-,-,v,-,3,y,-,o,-,-,-
gava1241,-,-,-,-,-,-,-,-,-,v,-,i,y,-,o,-,-,-
mbed1242,-,-,-,-,-,-,-,-,-,v,-,i,y,-,a,-,-,-
kamw1239,-,-,-,-,-,-,-,-,-,v,-,i,y,-,a,-,-,-
lagw1237,-,-,-,-,-,-,-,-,-,d,-,e,m,-,a,n,-,-
mser1242,-,-,-,-,-,-,-,-,-,d,-,e,m,-,a,n,-,-
afad1236,-,-,-,-,-,-,-,-,-,-,-,e,m,-,a,n,-,-
mpad1242,-,-,-,-,-,-,-,-,-,-,-,e,m,-,a,n,-,-
malg1250,-,-,-,-,-,-,-,-,-,-,-,e,m,-,a,n,-,-
budu1265,-,-,-,-,-,-,-,-,-,y,-,i,m,-,a,n,-,-
mbar1260,-,-,-,-,-,-,-,-,-,p,-,i,y,-,a,-,-,-
marg1265,-,-,-,-,-,-,-,-,-,v,-,i,y,-,a,-,-,-
marg1266,-,-,-,-,-,-,-,-,-,v,w,i,y,-,a,-,-,-
marg1266,-,-,-,-,-,-,-,-,-,v,-,u,y,-,a,-,-,-
hwan1240,-,-,-,-,-,-,-,-,-,f,-,e,g,r,a,-,-,-
chad1249,-,-,-,-,-,-,-,-,-,x,-,-,-,-,a,r,i,f
gaan1243,-,-,-,-,-,-,-,-,-,f,-,e,k,t,a,-,-,-
