language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kamw1239,-,-,-,-,-,-,T,-,-,i,-,-
lama1288,-,-,m,-,-,a,r,-,-,a,-,-
nyim1251,-,-,w,-,-,u,t,-,-,-,-,-
molo1266,n,-,g,-,-,a,L,-,-,a,y,-
molo1266,-,-,d,-,-,a,k,-,-,a,y,-
muya1243,N,-,g,-,-,o,L,-,-,o,y,-
dugw1239,m,3,b,-,-,3,z,-,-,e,y,-
mere1246,d,a,k,-,-,a,-,-,-,-,-,-
mere1246,-,-,b,-,-,3,z,-,-,-,-,-
gemz1238,-,-,b,-,-,3,z,-,-,-,-,-
gemz1238,-,-,b,-,-,a,z,-,-,a,y,-
mbuk1243,-,-,k,-,-,a,-,-,-,-,-,-
nort3047,-,-,b,u,g,a,g,-,w,a,f,-
cuvo1236,N,g,w,-,-,a,z,-,d,a,-,-
buwa1243,-,-,g,w,-,o,l,-,-,-,-,-
gava1241,-,-,g,-,-,o,l,-,-,-,-,-
mbed1242,-,-,g,-,-,i,z,-,-,-,-,-
bald1241,n,i,f,i,-,i,7,-,-,-,-,-
mbar1260,s,i,t,-,-,a,r,-,-,-,-,-
mbar1260,n,-,g,-,-,a,-,-,-,-,-,-
budu1265,-,-,k,-,-,3,m,-,u,3,-,-
lagw1237,m,u,l,-,-,u,n,-,h,e,-,-
mser1242,-,-,-,-,-,i,n,-,-,o,y,t
afad1236,-,-,s,-,-,o,-,3,w,o,-,-
mpad1242,-,-,d,-,-,3,g,a,h,e,-,-
malg1250,-,-,d,-,-,e,-,-,-,e,-,-
zina1234,m,a,l,-,-,-,y,a,f,i,-,-
bata1314,-,-,b,-,-,3,l,-,-,-,-,-
