language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
nyim1251,-,-,g,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,u,-,-,-
dugw1239,m,-,-,-,-,3,-,t,-,u,k,w,a,L,a,y,y,l,-,-,-,-,-,a,-,-,-
mere1246,m,e,w,-,-,e,-,t,s,e,-,w,e,t,-,-,-,s,-,-,-,-,-,e,-,-,-
gemz1238,-,-,-,-,-,-,-,t,s,3,-,y,3,-,-,-,m,L,-,-,-,-,-,o,-,-,-
nort3047,-,a,l,-,-,a,-,r,-,-,-,-,i,t,-,-,-,S,-,-,-,-,-,e,-,-,-
cuvo1236,-,-,l,-,-,a,k,t,-,-,-,-,a,-,-,-,-,L,-,-,-,-,-,a,-,-,w
buwa1243,-,-,L,e,m,a,-,d,-,-,-,-,o,-,-,-,-,d,-,-,-,-,-,a,-,-,-
gava1241,-,-,w,-,-,-,-,-,-,-,-,-,3,-,-,-,-,r,-,-,-,-,-,i,-,-,-
mbed1242,-,-,w,-,-,-,-,-,-,-,-,-,3,-,-,-,-,r,-,-,-,-,-,i,-,-,-
kanu1281,-,-,b,-,-,-,-,-,-,-,-,-,3,-,-,-,-,l,-,-,-,-,-,3,-,-,m
lagw1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,u,n,a,-,-,n
mser1242,-,-,b,-,-,-,-,-,-,-,-,-,3,-,-,-,-,l,i,a,g,a,z,a,w,u,n
afad1236,-,-,b,-,-,-,-,-,-,-,-,-,3,-,-,-,-,l,-,-,-,-,-,i,-,-,-
mpad1242,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-
malg1250,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,i,d,-,-,-,-,-,o,-,-,-
chad1249,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,a,-,-,h
zina1234,-,a,w,-,-,-,-,-,-,-,-,-,u,-,-,-,-,z,-,-,-,-,-,a,-,-,-
