language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
kamw1239,-,-,-,m,-,-,-,-,-,-,-,-,-,t,-,-,o,-,-,-
psik1239,-,-,-,m,-,-,-,-,-,-,-,-,-,t,-,-,3,-,-,-
nyim1251,-,-,-,m,-,-,-,-,-,u,-,-,-,t,-,-,i,-,-,-
molo1266,-,-,-,m,3,b,-,-,-,3,-,-,-,s,-,-,e,-,-,m
molo1266,-,-,-,m,3,b,-,-,-,3,-,-,-,s,-,-,e,-,-,m
wuzl1236,-,-,-,b,-,-,-,-,-,3,-,-,-,s,-,-,i,-,-,m
wuzl1236,-,-,-,m,a,b,-,-,-,3,-,-,-,s,-,-,i,-,-,m
vame1236,-,-,-,m,3,m,3,n,m,3,-,-,-,t,s,k,a,-,-,-
dugw1239,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,a,g,a,y
mere1246,-,-,-,m,-,-,-,-,-,3,-,-,-,d,-,-,a,h,a,N
gemz1238,-,-,-,m,a,m,-,-,-,3,-,-,-,t,-,-,a,-,-,-
mbuk1243,-,a,-,m,-,-,-,-,-,a,-,-,-,T,-,-,-,-,-,-
nort3047,-,-,-,m,-,-,-,-,-,u,-,-,-,T,-,-,-,-,-,-
cuvo1236,-,-,-,m,-,-,-,-,-,e,-,-,m,T,-,-,e,-,-,y
gava1241,-,-,-,m,-,-,-,-,-,-,-,-,-,T,-,-,i,-,-,-
mbed1242,-,-,-,m,-,-,-,-,-,i,-,-,-,t,S,-,e,-,-,-
kanu1281,k,3,r,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
lagw1237,-,-,-,m,-,-,-,-,-,3,-,-,-,t,-,-,i,-,-,-
mser1242,-,-,-,m,-,-,-,-,-,3,-,-,-,t,-,-,i,-,-,-
afad1236,-,-,-,m,-,-,-,-,-,-,-,-,-,d,-,-,i,-,-,-
mpad1242,-,-,-,m,-,-,-,-,-,a,-,-,-,d,-,-,i,-,-,-
malg1250,-,-,-,m,-,-,-,-,-,a,-,-,-,d,-,-,i,-,-,-
masl1241,-,-,-,m,-,-,-,-,-,3,s,3,m,d,-,-,i,-,-,-
chad1249,-,-,-,f,-,-,-,-,-,a,-,-,-,n,-,-,a,-,-,7
dghw1239,-,-,-,m,-,-,-,-,-,-,-,-,-,t,s,-,a,-,-,-
