language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
muya1243,m,o,p,-,-,-,-,r,o,k,o,z,o,w,-,i,-,-
wuzl1236,m,a,-,-,-,-,-,r,-,b,e,r,-,b,-,e,s,l
dugw1239,m,a,v,-,u,-,-,r,-,-,a,-,-,k,-,o,-,-
mere1246,m,a,s,-,3,k,a,d,-,-,a,-,-,f,-,-,-,-
mbuk1243,n,-,g,-,3,-,-,r,-,-,3,z,e,z,-,-,-,-
buwa1243,m,e,n,-,e,k,e,t,-,-,-,-,-,-,-,-,-,-
gava1241,-,-,-,-,-,g,o,d,o,d,o,-,-,N,L,o,-,-
mbed1242,b,-,-,-,3,b,3,r,-,-,-,-,-,-,-,-,-,-
kamw1239,S,-,-,-,i,S,a,l,-,-,a,-,-,-,-,-,-,-
lagw1237,t,a,r,z,a,g,-,-,-,-,i,-,-,-,-,-,-,-
mser1242,-,-,g,r,o,g,-,r,-,-,o,-,-,-,-,-,-,-
mpad1242,n,-,g,-,u,-,-,l,-,-,a,-,-,n,-,-,-,-
malg1250,m,a,g,-,a,-,-,l,-,-,a,-,-,n,-,-,-,-
chad1249,-,-,g,-,u,-,-,-,-,-,-,-,-,b,-,-,-,-
