language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
kamw1239,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,y,i,-,-
suku1272,-,-,-,t,-,u,-,-,b,-,-,-,u,-,-,-,N,u,-,-
lama1288,-,-,-,-,-,-,-,-,b,-,-,-,i,-,s,3,m,i,-,-
nyim1251,-,-,-,L,-,u,-,-,m,-,-,-,-,-,-,-,-,e,-,-
molo1266,b,-,-,-,-,-,-,-,-,-,-,-,e,-,z,e,m,-,-,-
molo1266,m,3,n,d,-,e,-,-,f,-,-,-,e,-,l,-,-,-,-,-
dugw1239,-,-,-,t,-,3,-,-,b,-,-,-,3,-,l,-,m,e,y,-
mere1246,-,-,-,t,-,3,-,-,p,-,-,-,e,-,s,-,-,-,-,-
mere1246,-,-,-,t,-,3,-,-,b,-,-,-,3,-,l,e,m,-,-,-
gemz1238,-,-,-,t,-,3,-,-,p,-,-,-,e,-,s,-,-,-,-,-
mbuk1243,-,-,-,t,-,3,-,-,b,-,-,-,3,-,l,e,m,-,-,-
nort3047,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-
cuvo1236,-,-,-,d,-,a,-,-,f,-,-,-,-,-,t,a,m,a,-,-
buwa1243,-,-,-,d,-,3,-,-,v,-,-,-,e,-,z,-,m,o,-,-
gava1241,m,o,v,d,-,i,-,-,Z,-,-,d,i,-,Z,-,m,o,-,-
mbed1242,m,i,n,d,-,i,-,-,v,-,-,-,i,-,z,-,m,a,-,-
lagw1237,n,-,-,-,k,3,n,-,h,i,e,k,a,l,g,-,-,e,-,-
mser1242,-,-,-,-,k,3,r,-,b,-,-,-,a,-,g,-,-,e,-,-
afad1236,m,-,-,s,7,3,n,-,-,-,-,-,-,-,-,-,-,u,-,-
mpad1242,m,-,-,s,7,u,n,-,-,-,-,-,-,-,-,-,-,u,-,-
malg1250,m,-,-,s,7,3,l,-,-,-,-,-,-,-,-,-,-,u,-,-
chad1249,-,-,-,T,-,a,l,u,f,-,-,-,-,-,-,-,-,a,-,-
maje1243,m,-,-,-,-,a,m,-,-,-,-,-,-,-,-,-,-,e,-,-
dghw1239,-,-,-,g,-,i,-,-,f,-,-,-,-,-,-,-,-,u,w,a
fula1264,-,-,-,t,-,o,-,-,n,-,-,-,-,-,d,-,-,u,-,-
