language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
dugw1239,-,a,m,b,-,-,a,l,-,-,-,-
mere1246,h,a,m,b,-,-,3,l,-,-,-,-
mere1246,-,-,m,b,-,-,a,l,-,-,-,-
nort3047,-,-,-,g,-,-,a,r,-,a,k,-
cuvo1236,-,-,m,b,-,-,a,l,-,-,-,-
buwa1243,-,-,-,b,u,k,3,l,-,o,-,-
mbed1242,-,-,-,b,u,k,u,l,-,a,-,-
lagw1237,-,-,n,k,-,-,3,n,h,i,-,-
mser1242,-,-,-,k,-,-,a,y,-,a,m,-
afad1236,-,-,-,k,-,-,a,r,-,a,b,i
mpad1242,-,-,-,k,-,-,a,r,-,a,b,i
malg1250,-,-,-,k,-,-,a,r,-,a,b,i
budu1265,-,-,-,T,-,-,u,r,-,u,g,u
maje1243,-,-,-,k,-,-,u,l,-,3,m,-
chad1249,-,-,-,f,-,-,a,r,-,-,w,a
