language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
muya1243,-,-,t,o,-,p,o,-,-,-
wuzl1236,-,-,t,a,-,p,a,-,-,-
vame1236,-,-,t,a,-,p,a,g,a,k
dugw1239,-,-,t,a,-,p,a,-,-,-
mere1246,p,e,t,e,-,h,e,-,-,-
nort3047,-,-,t,a,-,p,a,-,-,-
cuvo1236,-,-,t,a,-,b,a,-,-,-
buwa1243,-,-,t,o,-,p,o,-,-,-
mbed1242,-,-,t,a,-,p,a,-,-,-
kamw1239,-,-,d,3,-,b,a,-,-,-
suku1272,-,-,t,a,-,b,a,-,-,-
lama1288,-,-,t,a,-,p,a,g,e,-
lagw1237,-,-,t,a,-,p,a,-,-,-
mser1242,-,-,t,a,-,b,a,-,-,-
afad1236,-,-,t,a,-,p,a,-,-,-
mpad1242,-,-,t,3,m,b,a,g,3,-
malg1250,-,-,d,a,-,b,a,-,-,-
chad1249,-,-,t,u,m,b,a,k,-,-
