language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
molo1266,-,-,-,d,-,a,r,a,-,y,m,e,h,e,r,-
wuzl1236,n,-,-,d,-,a,v,a,-,-,-,-,k,u,d,a
dugw1239,m,3,-,d,-,u,l,e,-,y,m,e,y,-,-,-
nort3047,-,-,-,d,-,i,r,a,d,i,b,e,d,-,-,-
mbuk1243,-,-,-,d,-,u,-,-,-,-,b,o,k,-,-,-
cuvo1236,-,-,-,T,-,3,-,-,-,m,b,a,h,-,w,-
buwa1243,-,-,-,-,-,-,r,-,-,-,-,o,k,-,-,-
gava1241,-,-,-,t,-,o,r,-,-,-,h,o,-,-,-,-
mbed1242,-,-,-,-,-,-,m,-,-,-,b,u,h,-,-,-
kamw1239,-,-,-,S,-,i,k,-,-,-,w,3,g,-,-,i
lagw1237,-,-,-,s,-,a,l,-,-,-,-,a,-,-,-,-
mser1242,-,-,-,s,-,a,l,-,-,-,-,a,-,-,-,-
mpad1242,h,3,n,s,-,a,l,-,-,-,-,a,-,-,-,-
malg1250,h,3,n,d,3,a,d,-,-,u,-,a,-,-,-,-
chad1249,-,-,-,s,-,a,l,-,-,-,-,a,-,-,-,-
