language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
dugw1239,m,3,t,3,m,e,y,y,3,r,-,-,e,y,-,-,-,3,r,-,e,-
nort3047,-,-,t,i,b,i,n,g,e,l,n,g,e,-,-,-,-,-,l,-,-,-
cuvo1236,-,-,t,a,-,-,-,k,-,-,-,-,-,w,-,-,-,a,r,-,a,-
buwa1243,-,-,-,-,-,-,-,-,-,-,-,d,o,-,-,-,-,-,d,-,o,n
gava1241,-,-,-,-,-,-,-,g,3,l,-,d,3,-,-,-,-,-,d,-,3,-
mbed1242,-,-,-,-,-,-,-,k,3,-,-,z,3,w,-,-,-,a,t,-,-,-
kamw1239,-,-,t,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,r,-,o,-
lagw1237,-,-,-,-,-,-,-,g,3,l,-,-,a,w,u,n,k,3,s,k,e,-
mser1242,-,-,-,-,-,-,-,g,-,l,-,-,a,-,-,-,-,-,-,-,-,-
bata1314,-,-,-,-,-,-,-,v,a,-,-,-,a,-,-,-,-,-,m,-,o,-
