language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
vame1236,-,-,h,3,n,a,k,a,-,d,e,-,-,-
dugw1239,-,-,m,a,n,-,-,a,-,y,-,-,-,-
mere1246,-,-,h,3,n,-,-,a,-,-,-,-,-,-
nort3047,-,-,h,3,n,-,-,-,-,-,-,-,-,-
cuvo1236,-,-,-,-,n,-,-,a,-,h,a,-,-,-
buwa1243,-,-,w,o,n,-,-,-,-,-,-,-,-,-
gava1241,-,-,w,o,n,-,-,-,-,-,-,-,-,-
mbed1242,-,-,w,a,N,-,-,-,-,-,-,-,-,-
kamw1239,-,-,b,i,l,-,y,3,-,h,3,-,-,-
lagw1237,-,-,s,3,n,-,-,u,n,h,e,-,-,-
mser1242,-,-,d,a,-,-,-,-,-,h,e,-,-,-
afad1236,-,-,d,a,-,-,-,-,-,h,e,-,-,-
mpad1242,k,a,r,a,n,-,g,3,-,s,i,-,-,-
mpad1242,-,-,d,a,-,-,-,-,-,h,e,-,-,-
malg1250,-,-,d,-,-,-,-,-,-,-,e,-,-,-
budu1265,-,-,-,-,-,-,-,-,-,h,3,n,a,y
