language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
bael1237,-,-,u,m,b,-,-,u,m,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,a
gula1270,-,-,u,-,b,-,-,u,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,a
long1395,-,-,-,-,p,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
oroh1237,-,-,-,-,p,-,-,i,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,r,a
area1240,-,-,-,-,p,-,-,i,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,r,a
saaa1240,-,-,-,-,p,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,l,a
kahu1241,-,e,u,-,p,-,-,u,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,x,a
aros1241,-,-,u,-,b,-,-,u,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,7,a
mala1484,-,-,-,-,p,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
bira1254,-,-,-,-,p,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
leng1259,-,-,-,-,p,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,a
gela1263,-,-,-,-,m,-,-,a,n,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-
gela1263,-,-,-,-,p,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
ramo1244,-,t,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-
mini1251,-,t,u,-,b,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,b,-,-,-,-,-,-,u,-,i,n,a
sout2856,-,-,-,-,m,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-
lele1267,-,-,-,-,m,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-
eton1255,-,-,-,-,m,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,l,-,t,-,-,-,-,o,-,-,l,-
nama1268,-,-,-,-,m,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-
lewo1242,-,-,-,-,m,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,e,-,-,l,-
lame1260,-,-,-,-,m,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,o,-,-,l,-
bier1244,-,-,-,-,m,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,o,-,-,l,u
baki1244,-,-,-,-,m,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,o,-,-,l,-
bier1246,-,-,-,-,m,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,u,t,-,o,-,-,-,-,u,-,-,-,-
maii1238,-,-,-,-,m,-,-,3,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,o,-,-,l,-
orko1234,-,-,-,-,m,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,l,-
lonw1238,-,-,-,-,m,w,-,a,m,-,-,i,T,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,i,-,-,l,-
nort2839,-,-,-,-,m,-,-,a,m,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,l,-
daka1243,-,-,-,-,m,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
apma1240,-,-,-,-,m,-,-,-,-,-,-,-,-,-,t,-,s,-,-,-,t,-,-,i,-,-,-,l,-,t,-,-,-,s,i,-,-,l,-
seke1241,-,-,-,-,m,-,-,-,-,-,-,-,-,-,z,-,i,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,o,-,-,l,-
saaa1241,-,-,-,-,m,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,e,-,-,l,-
mara1399,-,-,-,-,t,-,-,3,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,b,-
litz1237,-,-,-,-,m,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,l,-
vinm1237,-,-,-,-,m,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-
lare1249,-,-,-,-,m,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,l,-
sout2857,-,m,-,-,b,u,r,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,n,-,-,b,u,r,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-
mere1242,-,-,-,-,b,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,o,-,b,-,l,o,n,-,-,-,-,o,-,-,-,-
tang1347,-,-,-,-,b,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,-,-,x,-,-,-,-,-,-,a,-,-,-,-
malo1243,-,-,-,-,b,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,x,a,x,-,-,-,-,-,-,a,-,-,-,-
arak1252,-,-,-,-,v,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,-,-,h,-,-,-,-,-,-,o,-,-,-,-
east2443,-,-,-,-,m,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-
hano1246,-,-,-,-,v,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-
cent2058,-,-,-,-,m,-,-,a,m,-,-,a,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,l,u,x,-,-,-,-,a,-,-,-,-
baet1237,-,-,-,-,m,-,-,a,m,-,-,a,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,l,-,x,-,-,-,-,a,-,-,-,-
leha1244,-,x,e,-,m,-,-,3,T,-,-,-,-,-,t,-,S,-,-,-,-,-,-,3,-,-,-,l,T,t,-,-,-,S,3,-,-,l,-
motl1237,-,n,E,-,m,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-,m,t,-,-,-,-,i,-,-,l,-
leme1238,-,-,-,-,m,-,-,e,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,e,-,-,-,l,-,7,-,-,-,-,e,-,-,l,-
vure1239,-,x,a,-,m,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,l,-,t,-,-,-,-,u,-,-,l,-
vera1241,-,x,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,o,-,-,l,-
mota1237,-,-,-,-,m,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,l,-,t,-,-,-,-,o,-,-,l,-
weta1242,-,-,-,-,b,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,k,p,w
nume1241,-,-,-,-,b,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,u,-,n,b,-
koro1308,-,-,-,-,b,-,-,E,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,m,-
koro1308,-,-,-,-,b,-,-,E,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,m,-
hiww1237,-,-,-,-,m,-,-,3,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,y,d,Z
loto1240,-,n,a,-,m,-,-,3,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,l,-
leip1237,-,-,-,-,h,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-
loni1238,-,-,-,-,h,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-
louu1245,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,u,-,-,n,-
naun1237,-,-,-,-,h,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,u,-,-,n,-
kheh1237,-,-,-,-,h,-,-,e,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-
nyin1250,-,-,-,-,h,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,7,-,-,-,-,-,-,u,-,-,n,-
nyin1250,-,-,-,-,h,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,w,-,-,-,-,-,-,e,-,-,n,-
biak1248,-,k,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,b,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,i,y,a,r,-,-,-,-,-,-,-,-,-,-,-
matb1237,-,-,-,-,m,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-
gebe1237,-,-,-,-,k,-,-,a,p,-,-,T,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,t,-
asss1237,-,-,-,-,m,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-
buli1255,-,-,-,-,k,-,-,a,p,-,-,T,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,t,-
riri1237,-,t,u,-,-,-,-,-,-,-,-,-,-,-,t,-,-,u,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-
vagh1249,-,t,3,-,m,-,-,a,-,-,-,-,-,-,t,-,-,3,-,-,m,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vari1239,-,t,u,-,m,-,-,a,-,-,-,-,-,-,t,-,-,u,-,-,m,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,m,o,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-
duke1237,-,-,-,-,m,o,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hoav1238,-,-,-,-,m,o,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kusa1251,-,-,-,-,m,o,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maro1244,-,-,-,-,p,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,a,r,-,-,-,-,-,-,a,-,-,-,-
vang1243,-,-,-,-,p,-,-,a,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,a,r,a,n,-,-,-,-,a,-,-,-,-
simb1256,-,-,-,-,m,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,m,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
neha1247,-,-,o,-,b,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zaza1245,-,t,-,-,h,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
blab1237,-,t,-,-,h,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koko1269,-,t,-,-,-,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gaoo1237,-,t,-,-,h,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zaba1237,-,t,-,-,-,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
suau1242,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,p,o,t,-,-,-,-,-,-,o,-,-,-,-
sali1295,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,p,o,t,-,-,-,-,-,-,o,-,-,-,-
auhe1237,-,-,-,-,b,-,-,a,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
buhu1237,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,p,o,t,-,-,-,-,-,-,o,-,-,-,-
moli1248,-,-,-,-,b,-,-,a,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,b,a,d,-,-,-,-,-,-,o,-,-,n,a
dobu1241,-,-,-,-,b,-,-,a,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,n,a
sewa1251,-,-,-,-,b,-,-,a,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,b,a,d,-,-,-,-,-,-,o,-,-,-,-
iama1237,-,-,-,-,b,-,-,a,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,u,-,b,a,d,-,-,-,-,-,-,u,-,-,n,a
kolu1245,-,-,-,-,b,-,-,a,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,b,a,d,-,-,-,-,-,-,o,-,-,-,-
mina1269,-,-,-,-,b,-,-,a,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,b,a,d,-,-,-,-,-,-,o,-,-,n,a
gapa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,p,a,t,-,-,-,-,-,-,u,p,a,n,a
anuk1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,p,a,t,-,-,-,-,-,-,u,p,a,n,a
tawa1275,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,p,o,t,-,-,-,-,-,-,o,-,-,n,a
weda1241,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,p,o,t,-,-,-,-,-,-,o,-,-,-,-
muyu1244,-,-,-,-,p,-,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,p,w,a,t,-,-,-,-,-,-,-,-,-,-,-
muyu1244,-,-,-,-,b,-,-,a,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,u,-,b,a,d,-,-,-,-,-,-,-,-,-,-,-
mais1250,-,-,-,-,f,-,-,o,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,a
meke1243,-,-,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,a
pohn1238,-,-,-,-,m,-,-,o,-,-,-,-,-,-,s,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,m,-,-,a,-,-,-,a,-,-,l,-,-,i,-,i,y,e,e,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,m,-,-,a,-,-,-,-,-,-,l,-,-,e,-,-,-,-,e,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,m,-,-,a,-,-,-,a,a,a,l,-,-,i,-,i,y,-,e,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,m,-,-,a,-,-,-,a,-,-,l,-,-,i,-,i,y,-,e,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,m,-,-,a,-,-,-,a,-,-,l,-,-,u,-,u,w,-,e,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
