language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
sout2859,-,-,-,-,-,-,-,t,-,-,-,e,-,-,-,-,-,t,-,-,-,-,-,a,-,-,l,-,-
navu1237,-,-,-,-,-,-,-,m,-,-,-,a,r,-,-,i,-,t,-,-,-,-,-,a,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,m,-,-,-,a,r,-,-,i,-,t,-,-,-,-,-,a,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,s,-,-,p,a,r,a,-,-,b,-,u
wail1242,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,m,-,-,-,a,r,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,m,w,-,-,a,r,-,-,i,-,t,-,-,-,-,-,a,-,-,-,-,-
tolo1255,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
vuna1239,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
piam1242,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
noku1237,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
tang1347,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
malo1243,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
aore1237,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,s,a,s,a,-,-,t,-,-
nara1263,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,s,a,s,a,-,-,t,-,-
moro1286,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
east2443,-,-,-,-,-,-,-,t,-,-,-,e,l,-,-,-,-,t,-,-,-,e,l,e,-,-,-,-,-
west2513,-,-,-,-,-,-,-,N,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,t,-,-,-,e,l,-,-,-,-,t,-,-,-,e,l,e,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,m,w,a,x,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,m,w,a,x,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,m,w,a,x,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,m,w,a,x,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,m,w,a,x,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,m,w,a,x,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,N,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,n,-,-,-,a,N,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,N,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,N,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,N,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,3,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,N,w,-,-,e,-,-,-,-,-,t,-,-,-,-,-,3,-,-,-,-,-
mara1399,-,n,-,-,-,3,-,m,-,-,-,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,n,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,-,-,3,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,-,-,i,-,m,w,-,-,E,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,-,-,3,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,-,-,3,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,n,-,-,-,3,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,h,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,n,-,-,-,E,-,m,w,-,-,o,-,-,-,-,-,t,-,-,-,-,-,e,-,-,-,-,-
labo1244,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,e,-,-,-,-,-
litz1237,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,n,-,-,-,e,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,n,-,-,-,3,-,m,n,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
malf1237,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
navw1234,-,n,-,-,-,i,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,n,-,-,-,a,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,n,-,-,-,i,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,n,-,-,-,E,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,n,-,-,-,E,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,n,-,-,-,e,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,a,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,n,-,-,-,a,-,m,-,-,-,a,t,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,n,-,-,-,3,-,m,w,-,-,E,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,n,-,-,-,i,-,m,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,n,-,-,-,i,-,m,w,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,n,-,-,-,a,-,m,w,-,-,e,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,n,-,-,-,a,-,m,w,-,-,3,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
port1285,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,n,-,-,-,i,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,h,-,-,-,-,-
aulu1238,-,-,-,-,-,i,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,n,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,m,o,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
kele1258,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
bipi1237,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
balu1257,-,-,-,-,-,-,-,m,w,-,-,o,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
pakt1239,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,-,-,m,w,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,m,w,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
tulu1259,-,-,-,-,-,-,-,m,w,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,-,w,-,-,e,-,-,-,i,-,k,-,-,-,-,-,o,-,-,-,-,-
wuvu1240,-,-,-,-,-,-,-,-,w,-,-,a,-,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,-
waro1242,-,g,-,-,-,-,-,h,-,-,-,o,-,-,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,w,a,i
wand1267,-,-,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,r,-,-,-,-,-,o,-,-,w,-,-
wand1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,w,a,i
