language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
bwen1239,-,-,f,-,-,e,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,t,-,-,-,-,-,-,-,-,e,-,-,-
burm1263,-,-,x,-,-,e,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,t,-,-,-,-,-,-,-,-,e,-,-,-
loni1238,-,-,p,-,-,a,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,a,-,-,-
papi1254,-,-,p,-,-,a,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,n,-,d,-,-,-,r,-,-,a,-,-,-
kheh1237,-,-,p,-,w,a,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,T,-,-,-,-,-,t,-,-,-,-,-,s,-,-,i,-,-,-
liku1243,-,-,p,-,-,e,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,e,-,-,-,-,-,T,-,-,-,-,-,t,-,-,-,-,-,s,-,-,a,-,-,-
wand1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,o,-,-,-
gebe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-
buli1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,p,-,-
sapo1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,a,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
solo1257,-,i,k,-,-,o,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,k,-,-,o,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
neha1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,o,l,a,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
rovi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,a,p,-,-,e,k,-,-,a,-,-,-
rovi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,a,-,-,-,-,-,u,r,u,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ughe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,a,a,N,g,-,-,o,r,o,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
duke1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,a,-,-,k,a,-,u,r,u,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
hoav1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,a,-,-,n,a,g,o,r,e,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
kusa1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,e,-,-,k,a,-,-,n,a,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
maro1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,a,-,-,k,a,-,u,r,u,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
maro1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,a,-,-,r,u,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
vang1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,a,p,-,-,e,k,-,-,a,-,-,-
kubo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,u,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
lung1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,u,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
simb1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,u,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
seng1280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,3,-,-,r,a,n,y,-,d,-,Z,-,-,-,u,-,l,-,-,-,-,-,-,-,-,o,-,-,-
seng1280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,3,-,-,r,a,n,y,-,d,-,Z,-,-,-,u,-,l,-,-,-,-,-,-,-,-,o,-,-,-
riri1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,r,a,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,n,-,e
riri1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,r,a,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,a,n,-,e
vagh1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,o,-,-,l,a,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,o,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
vari1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,o,-,-,l,a,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
zaba1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,k,a,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
lagh1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,k,a,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
zaza1245,-,-,k,-,-,e,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-
blab1237,-,-,k,-,-,e,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-
koko1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-
gaoo1237,-,-,k,-,-,e,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-
mari1427,-,-,k,-,-,e,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-
sali1295,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-
misi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,b,u,r,a,l,-,-,-,a,-,n,-,-,-,-,-,-,-,-,a,-,-,-
moli1248,-,-,-,-,-,a,-,-,-,-,g,a,-,-,l,-,-,-,-,-,-,-,-,a,-,-,u,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-
dobu1241,-,-,7,-,-,a,-,-,-,-,g,a,-,-,l,-,-,-,-,-,-,-,-,a,-,-,u,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
bwai1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,b,u,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-
idun1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,b,u,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-
kolu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,u,-,-,-
kolu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,b,u,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ghay1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,b,u,-,-,r,-,-,-,i,-,n,-,-,-,-,-,-,-,-,a,-,-,i
weda1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,p,a,-,-,l,-,a,p,a,-,n,-,-,-,-,-,-,-,-,a,-,-,-
weda1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,p,a,-,-,l,-,a,p,a,-,n,-,-,-,-,-,-,-,-,a,-,-,-
weda1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,b,a,-,u,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
ubir1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,a,-,b,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-,-,-,-,a,-,-,i
kili1267,-,-,-,-,-,o,s,i,-,-,k,-,-,-,w,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,w,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
muyu1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,i,-,n,-,-,-,-,-,-,-,-,o,-,-,w
muyu1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,-,-,-,-,s,k,a,w,a,-,n,-,-,-,-,-,-,-,-,-,-,-,-
motu1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,u,-,-,-,a,-,-,i
kuni1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,-,-,-,-,u,n,-,-,a,-,-,i
abad1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,a,-,b,-,-,-,-,-,-,-,e,-,n,-,-,-,-,-,-,-,-,a,-,-,i
bala1307,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,a,-,b,u,-,-,l,-,-,-,e,-,n,-,-,-,-,-,-,-,-,a,-,-,i
hula1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,p,u,-,-,l,-,-,-,e,-,n,-,-,-,-,-,-,-,-,a,-,-,i
waim1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,7,-,-,-,-,-,-,-,-,a,-,-,i
meke1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
mort1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-
gilb1244,-,-,-,-,-,i,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,-,-
yape1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
kaul1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,E,t,-,-
seng1281,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,e,t,-,-
lamo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,l,i,-,i,-,-,-
mouk1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-
saka1289,-,-,n,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,n,-,-
saka1289,-,-,n,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,E,x,-,-
saka1289,-,-,n,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
asum1237,-,-,n,-,-,e,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tani1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,w,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tean1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,u,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vano1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,u,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
