language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58
toab1237,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bael1237,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bael1237,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
long1395,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
long1395,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,i,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,a,-,-,i,-,-,-,-
oroh1237,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,i,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,a,-,-,i,-,-,-,-
area1240,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,r,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
area1240,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,r,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
saaa1240,-,-,-,-,-,-,-,-,-,-,-,s,-,a,-,s,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,i,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,e,-,-,i,-,-,-,-
saaa1240,-,-,-,-,-,-,-,-,-,-,-,s,-,a,-,s,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,i,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,e,-,-,i,-,-,-,-
rihu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
rihu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
haun1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
haun1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kahu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kahu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sant1413,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sant1413,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tolo1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,e,N,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tolo1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,e,N,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tolo1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,e,N,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tolo1254,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,a,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bira1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,e,N,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bira1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,e,N,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bira1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,e,N,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tand1254,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tand1254,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,a,n,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,a,n,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,a,n,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
leng1259,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
leng1259,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
taba1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,k,a,-,-,-,r,a,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-
labe1239,-,-,-,-,-,-,p,-,-,u,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,i,-,-,-,-
surs1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,3,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
kand1301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
ramo1244,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuan1248,-,-,-,-,-,-,-,-,-,i,n,g,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,d,a,-,-,-,-,-,-,v,-,-,a,-,-,i,-,-,-,-
mini1251,-,-,-,-,-,-,s,-,-,i,n,g,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bilu1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,k,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nali1244,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,n,-,-,-,-,-,g,-,-,t,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,g,-,-,a,-,-,n,-,-,-,-
nali1244,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,n,-,-,-,-,-,g,-,-,t,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,g,-,-,a,-,-,n,-,-,-,-
west2524,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-
tian1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,n,-,-,-,-,-,g,-,-,-,e,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tian1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,n,-,-,-,-,-,g,-,-,-,e,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lamu1255,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mada1285,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,a,k,a,k,a,n,a,t,l,u,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
baro1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-,-,n,a,-,-,i,-,-,-,y,-,-,a,-,-,-,-,-,-,-
sout2856,-,-,-,-,-,-,-,-,-,n,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,a,-,r,-,-,-,s,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,g,e,s,3,-,-,n,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,g,e,s,3,-,-,n,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,g,-,-,a,-,-,n,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,g,-,-,a,-,-,n,-,-,-,-
nese1235,-,-,-,n,-,-,-,-,-,e,-,r,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-
nese1235,-,-,-,n,-,-,-,-,-,e,-,r,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-
mpot1241,-,-,-,n,-,-,-,-,-,a,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-
mpot1241,-,-,-,n,-,-,-,-,-,a,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,E,N,r,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,E,N,r,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,i,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,i,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,E,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,E,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,-,-,-,-,-,-,h,-,a,-,s,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,-,-,-,-,-,h,-,a,-,s,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-
lete1241,-,-,-,-,-,-,-,-,-,-,-,n,-,E,-,s,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,-,-,-,-,n,-,a,n,s,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
litz1237,-,-,-,n,-,-,-,-,-,e,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,g,-,-,a,s,3,n,-,-,-,-
litz1237,-,-,-,n,-,-,-,-,-,e,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,g,-,-,a,s,3,n,-,-,-,-
vinm1237,-,-,-,n,u,-,b,u,s,u,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
vinm1237,-,-,-,n,u,-,b,u,s,u,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
malf1237,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,b,-,-,a,-,-,l,-,-,-,-
navw1234,-,-,-,n,i,p,w,i,s,E,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navw1234,-,-,-,n,i,p,w,i,s,E,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,b,-,-,a,-,-,l,-,-,-,-
nati1244,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,b,-,-,a,-,-,l,-,-,-,-
ling1265,-,-,-,n,-,-,-,-,-,i,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,E,-,-,-,-,-,-,r,-,-,a,-,-,n,-,-,-,-
niti1249,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,o,-,-,-,-,-,-,r,-,-,o,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,g,-,-,o,-,-,n,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,g,-,-,o,-,-,n,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,u,t,-,n,-,-,-,-
rere1240,-,-,-,n,-,-,b,-,-,u,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,-
unua1237,-,-,-,-,-,-,b,-,-,u,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,-
wala1267,-,-,-,-,-,-,-,-,-,-,-,r,-,E,N,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,-
wala1267,-,-,-,-,-,-,-,-,-,-,-,r,-,E,N,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,-
nisv1234,-,-,-,n,-,-,b,-,-,a,-,t,-,-,-,s,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,E,-,-,r,-,-,-,-
nisv1234,-,-,-,n,-,-,b,-,-,a,-,t,-,-,-,s,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,E,-,-,r,-,-,-,-
nasv1234,-,-,-,-,-,-,p,-,-,a,-,t,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,-
nasv1234,-,-,-,n,-,-,b,w,-,a,-,t,-,-,-,S,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,E,-,-,r,-,-,-,-
