language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
bign1238,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,p,-,-,-,-,-,-,-,-,u,-
mpot1241,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,p,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,-,a,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,f,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,-,a,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,v,n,b,-,w,i,l,t,-,-,s,o,n
malu1245,-,n,-,-,a,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,v,-,-,-,-,-,-,-,-,-,-
maee1241,-,n,-,-,a,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,v,n,d,i,-,k,n,a,l,i,-
vaoo1237,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,8,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,a,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,u,a,-,-,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,u,a,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,w,a,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,w,a,-,-,-,-,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,r,-,a,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,3,-,-,t,-,-,-,-,-,-,-,-,-,-
vinm1237,-,n,-,-,e,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,t,-,-,-,-,-,-,-,-,-,-
lare1249,-,n,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-,b,-,-,-,-,-,u,-,-,t,-,-,-,-,-,-,-,-,-,-
malf1237,-,n,-,-,a,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,p,-,-,-,-,-,-,-,-,-,-
navw1234,-,n,-,-,a,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,b,-,-,-,-,-,u,-,-,t,-,-,-,-,-,-,-,-,-,-
nati1244,-,n,-,-,i,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,n,-,-,-,-,b,-,-,-,-,-,u,-,-,t,-,-,-,-,-,-,-,-,-,-
ling1265,-,n,-,-,i,n,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,n,b,o,-,-,h,-,-,-,-,-,-,-,-,-,-
niti1249,-,n,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,i,n,b,o,-,-,x,-,-,-,-,-,-,-,-,-,-
katb1237,-,b,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,i,-,b,o,-,-,k,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,S,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,v,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,z,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,v,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,f,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,f,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,f,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
tial1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
akei1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
wail1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,f,-,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
tolo1255,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
vuna1239,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
piam1242,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
tasm1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,w,-,-,-,-,-,-,-,-,i,-
noku1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,f,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
ambl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,8,i,-,-,-,-,-,-,-,-,-,-,-,a,-
tang1347,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
malo1243,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
arak1252,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,v,-,-,-,-,-,-,-,-,i,-
tutu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,v,-,v,-,-,-,-,-,-,-,-,a,-
east2443,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
west2513,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,i,-
hano1246,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,v,-,-,-,-,-,-,-,-,i,-
cent2058,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,f,-,-,-,-,-,-,-,-,i,-
baet1237,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,x,-,-,-,-,-,-,-,-,i,-
rori1237,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,8,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,o,u,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,o,u,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,n,-,-,a,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,w,-,-,-,-,-,-,-,-,-,-
leme1238,-,n,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,w,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,o,u,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,w,-,-,-,-,-,-,-,-,o,-
mota1237,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,w,-,-,-,-,-,-,-,-,e,-
weta1242,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,x,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,e,-,-,w,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,w,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,h,-,-,-,-,-,o,-,-,w,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,s,-,-,-,-,-,3,-,-,w,-,-,-,-,-,-,-,-,3,-
loto1240,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,w,-,-,-,-,-,-,-,-,3,-
leip1237,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,T,t,-,-,-,-,s,-,-,-,-,-,o,-,-,l,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,T,t,-,-,-,-,s,-,-,-,-,-,o,-,-,n,-,-,-,-,-,-,-,-,-,-
kheh1237,-,p,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,p,-,-,-,-,-,-,-,-,-,-
liku1243,-,p,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,l,e,-,i,-,e,i,-,-,-,-,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,h,-,-,-,-,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,f,-,-,-,-,-,-,-,-,-,-
gane1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,f,-,-,-,-,-,-,-,-,-,-
buli1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,f,-,-,-,-,-,-,-,-,-,-
irar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,e,-
riri1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,y,-,d,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-
riri1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,y,-,d,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,n,-,-,y,-,d,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,n,-,-,y,-,d,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,n,-,-,y,n,d,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,n,-,-,y,n,d,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,e,-,-,z,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,e,-,-,z,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
ughe1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
ughe1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,e,-,-,z,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,e,-,-,z,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,a,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
vang1243,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
vang1243,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,r,-,u,y,d,Z,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,r,-,u,y,d,Z,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,l,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,k,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,k,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,h,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,h,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,h,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,h,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
hako1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
hako1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
hali1244,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
hali1244,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
solo1257,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
solo1257,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
