language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
niue1239,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
niue1239,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
pile1238,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,a,-,-,-
pile1238,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,a,-,-,-
raro1241,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-
penr1237,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-
tuam1242,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,7,-,-,-,-,o,-,-,-,-,-,-,-,-,-
maor1246,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-
puka1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,7,-,-,-,-,o,-,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-
tahi1242,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,7,-,-,-,-,o,-,-,-,-,-,-,-,-,-
rotu1241,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,g,-,-,-,-,i,-,-,-,-,-,-,-,-,-
west2519,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,a,-,-,-
naka1262,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-
kwai1243,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,a,-,-,-
lauu1247,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-
lauu1247,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
kwar1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-
kwar1239,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,a,-,-,-
long1395,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
saaa1240,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
bugh1239,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
gela1263,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
tang1348,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,e,-,-,-
siar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,o,-,-,u,-,-,-,-,-,-,-,-,-
labe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,o,-,-,w,-,-,-,-,-,-,-,-,-
surs1246,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
ramo1244,-,-,-,-,k,-,-,-,-,u,-,-,-,k,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
patp1243,-,-,-,-,k,-,-,-,-,u,-,-,-,k,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
patp1243,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuan1248,-,-,-,-,-,-,-,-,-,i,-,-,-,k,-,u,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,a,-,-,-
mini1251,-,-,-,-,k,-,-,-,-,u,-,-,-,k,-,u,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-,-
tiga1245,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2856,-,-,-,-,p,-,-,-,-,a,-,-,-,k,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,p,-,-,-,-,a,-,-,-,g,t,o,-,-,-,-,f,-,i,-,-,a,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,b,-,-,-,-,e,-,-,-,7,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,u,-,-,-,o,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,i,y,-,e,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,E,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,v,-,-,-,-,u,-,-,-,l,v,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,k,-,-,-
dixo1238,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
labo1244,n,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malf1237,i,-,-,-,p,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navw1234,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,n,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1265,n,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,n,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,h,-,-,-
nisv1234,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,n,g,a,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
axam1237,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-
aulu1238,n,-,-,-,g,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,E,-,-,-,-,-,-,-,-,-
bwen1239,n,-,-,-,g,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,-,-,-,-
burm1263,n,-,-,-,g,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,e,-,-,i,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,m,a,n,i
papi1254,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,i,-,-,-,-,-,m,-,-,-
tita1241,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,m,-,-,e
naun1237,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,m,-,-,-
kheh1237,i,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,h,-,-,-
nyin1250,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,h,-,-,-
kayu1243,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,i,-,-,t,-,-,o,-,-,-
amba1265,i,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,a,-,-,-
duke1237,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,g,-,-,-,-,i,-,-,-,-,-,-,-,-,-
maro1244,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-,-
simb1256,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,g,-,-,-,-,i,-,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,b,u,l,a,u,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,a,v,-,a,-,-,-,-,-,-,-,-,-
lawu1237,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,a,v,-,a,-,-,-,-,-,-,-,-,-
sali1295,-,-,-,-,h,-,-,-,-,e,-,m,-,-,-,a,-,-,-,i,s,-,-,-,-,a,-,-,-,-,-,-,-,-,-
moli1248,-,-,-,-,g,-,-,-,-,i,-,m,-,w,-,a,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,-,-,-
dobu1241,-,-,-,-,g,-,-,-,-,i,-,m,-,w,-,a,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,-,-,-
dobu1241,l,-,a,-,g,-,-,-,-,-,-,-,-,w,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
buna1276,-,-,-,-,g,-,-,-,-,i,-,m,-,w,-,a,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,-,-,-
guma1254,-,-,-,-,g,-,-,-,-,i,-,m,-,-,-,o,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,-,-,-
guma1254,-,-,-,-,g,-,-,-,-,i,-,m,-,-,-,o,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-
idun1242,-,-,-,-,k,-,-,-,-,i,-,m,-,-,-,o,-,-,-,-,n,-,-,-,-,e,-,-,n,-,-,a,-,-,-
iama1237,l,-,a,-,k,-,-,-,-,-,-,-,-,w,-,a,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-
iama1237,v,-,e,-,k,-,-,-,-,i,-,m,-,w,-,a,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,-,-,-
iama1237,t,-,a,-,7,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-
kolu1245,-,-,-,-,g,-,-,-,-,i,-,m,-,w,-,a,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,-,-,-
mina1269,-,-,a,m,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,-,-,-
mina1269,-,-,-,-,v,-,-,-,-,i,-,m,-,-,-,a,-,-,-,-,i,-,e,-,-,i,-,-,-,-,-,-,-,-,-
tawa1275,-,-,-,-,g,-,-,-,-,i,-,m,-,-,-,a,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-
weda1241,-,-,-,-,g,-,-,-,-,i,-,m,-,-,-,a,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,-,-
kili1267,-,-,-,-,g,-,-,-,-,i,-,m,-,w,-,a,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-
muyu1244,-,-,-,-,-,-,-,-,-,i,y,m,-,-,-,a,-,-,-,i,y,-,-,-,-,i,-,-,s,-,-,-,-,-,-
muyu1244,-,-,-,-,g,-,-,-,-,i,-,m,-,w,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motu1246,-,-,-,-,h,-,-,-,-,o,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
kuni1263,-,-,e,-,k,-,-,-,-,a,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
abad1241,-,-,-,-,v,-,-,-,-,o,-,g,a,v,-,a,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-
hula1239,-,-,-,-,v,-,-,-,-,o,-,-,i,v,-,o,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
waim1251,m,-,o,-,k,-,-,-,-,a,-,-,-,w,-,a,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-
waim1251,-,-,-,-,k,-,-,-,-,a,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
meke1243,-,-,-,-,-,-,-,-,-,a,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
mago1248,-,-,-,-,v,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
ping1243,p,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
ping1243,p,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,n
mars1254,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-,y,-,-,a,-,-,h
ulit1238,T,-,-,-,h,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-,y,-,-,a,-,-,e
kosr1238,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-
akol1237,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mang1403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seng1281,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seng1281,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lamo1244,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,e,-,-,e,-,-,-
saka1289,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ayiw1239,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,v,-,-,-,-,e,-,-,-,-,-,-,-,-,-
ayiw1239,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
siee1239,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,s,-,-,n,-,3,m,-,r,-,-,n,-,-,-
sout2869,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,n,-,3,m,-,l,-,-,n,-,-,-
kwam1252,-,-,a,-,v,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,i,n,e,n,i,m,e,-,-,-
jawe1237,u,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
