language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
mana1295,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,r,-,e,-,-,-,s,i,r,e,-,-,-,-,-,-,-,-
onto1237,-,-,-,-,-,v,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
taku1257,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
taku1257,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
sika1261,-,-,-,-,-,v,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nuku1259,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
futu1245,-,-,-,-,-,n,-,-,-,-,g,a,-,-,-,-,-,-,-,f,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tiko1237,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
samo1305,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,a,-,-,-,-
east2447,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,e,-,-,-,-
wall1257,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,e,-,-,-,-
wall1257,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,h,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
tong1325,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,h,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
emae1237,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
toke1240,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,a,-,-,-,-
raro1241,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,e,-,-,-,-
raro1241,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
penr1237,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
tuam1242,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
tuam1242,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,e,-,-,-,-
rapa1244,-,p,u,a,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
maor1246,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,a,-,-,-,-,-,-,i,-,h,-,e,-,-,-,-
nort2845,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,e,-,-,-,-
hawa1245,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,7,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
tahi1242,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,e,-,-,-,-
rotu1241,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,a,-,-,7,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
west2519,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
bola1250,-,-,-,-,-,v,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mudu1242,-,r,-,a,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-,b,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
unea1237,-,r,-,a,m,b,-,-,-,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,a,-,m,-,-,-,b,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
mera1242,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,-,-,-,-,l,-,u,-,g,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
dori1246,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,i,l,-,-,s,-,-,i,-,-,-,-,-,-,-,-
kwai1243,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,i,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-
kwar1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,a,-,-,-,u,-,-,a,-,-,-,-,-,-,-,-
baeg1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,r,-,a,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-
fata1245,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,a,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-
fata1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,a,-,-,-,u,-,-,e,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,l,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,l,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
bael1237,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,s,-,-,-,-,-,-
long1395,-,m,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,u,m,b,u,r,-,-,u,-,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,l,-,i,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-
area1240,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,i,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-
saaa1240,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,l,-,i,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-
kahu1241,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,x,-,-,a,-,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,r,-,i,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-
mala1484,-,m,-,-,-,b,-,-,-,u,r,u,-,-,-,-,m,-,-,b,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
bira1254,-,m,-,-,-,b,-,-,-,u,r,u,-,-,-,-,m,-,-,b,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
leng1259,-,m,-,-,-,b,-,-,-,-,-,u,-,-,-,-,m,-,-,b,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
bugh1239,-,N,-,-,-,g,-,-,-,-,-,u,-,-,-,-,N,-,-,g,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,z,-,-,-,-
siar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
labe1239,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,s,-,-,-,-
kand1301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,o,-
kand1301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
ramo1244,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,r,-,-,-,-
patp1243,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
kuan1248,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,n,-,a,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
kuan1248,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mini1251,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,n,-,a,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mini1251,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
bilu1244,-,-,-,o,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,r,-,k,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-
tian1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
tian1237,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,n,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-
nali1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
nali1244,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-
sout2856,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,m,m,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,m,-,m,-,-,-,-
eton1255,-,m,-,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,m,-,-,-,-
nama1268,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,h,-,-,-,-
lewo1242,-,m,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,m,-,-,-,w,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
lame1260,-,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,l,-,u,m,-,-,-,w,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
bier1244,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,t,S,u,m,-,-,-,w,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
bier1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,u,m,-,-,-,w,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
orko1234,-,l,-,o,-,p,-,-,-,-,w,e,-,-,-,-,r,-,-,m,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
port1286,-,n,-,-,-,b,-,-,-,-,-,o,-,-,-,-,r,-,-,m,-,-,-,-,i,-,-,-,-,-,5,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,r,-,-,v,-,-,-,-,i,-,-,-,-,-,n,-,i,-,-,-,y,-,-,e,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,-,s,-,-,m,-,-,-,-,u,-,-,-,-,-,n,-,a,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,v,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,h,-,-,-,-
seke1241,-,-,-,-,-,b,-,-,-,-,-,e,-,-,-,v,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,h,-,-,-,-
seke1241,-,-,-,-,-,b,-,-,-,-,-,e,-,-,-,v,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,h,-,-,-,-
saaa1241,-,-,-,-,-,r,-,-,-,-,-,a,y,d,Z,u,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-
mara1399,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-
nese1235,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,u,-,-,-,s,-,-,-,-
mpot1241,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,u,-,-,-,h,-,-,-,-
mpot1241,-,-,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,m,-,-,-,h,-,-,a,-
malu1245,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
malu1245,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-
malu1245,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,3,-,-,-,s,-,-,-,-
maee1241,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,h,-,-,-,-
nasa1240,-,h,-,a,-,n,-,-,-,-,d,a,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,a,-,n,-,-,-,-,d,a,-,-,-,-,-,-,-,m,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,E,v,-,E,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,w,o,-,-,-,-,-,n,-,a,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,n,-,-,-,e,s,o,-,-,-,-,-,-,-,n,-,-,-,g,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,v,i,-,-,-,-,-,l,-,-,-,-,-,v,-,-,i,-,l,3,s,-,-,-,-
vinm1237,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,w,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,-,-,b,-,E,l,b,3,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-
malf1237,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,w,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
navw1234,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,w,-,-,-,-,e,n,-,-,-,-,-,-,-,-,e,y,d,-,Z,-,-,-,-
nati1244,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,n,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,s,o,-,-,-,-,-,N,-,-,-,-,-,s,-,-,o,-,N,-,-,-,-,-,-
niti1249,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,s,o,-,-,-,-,-,n,k,u,-,-,-,s,-,-,o,-,n,-,k,-,-,-,-
katb1237,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,r,a,m,u,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,o,-,l,-,-,-,n,-,-,-,-,-,b,-,-,o,-,-,-,l,-,-,-,-
nasv1234,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,o,-,l,-,-,-,n,-,-,-,-,-,b,-,-,o,-,-,-,l,-,-,-,-
axam1237,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,o,-,l,-,-,-,n,-,-,-,-,-,b,-,-,o,-,-,-,l,-,-,-,-
axam1237,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,n,-,-,b,-,-,-,-,o,-,l,-,-,-,n,-,-,-,-,-,b,-,-,o,-,-,-,l,-,-,-,-
avok1244,-,-,-,-,-,m,-,-,-,i,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,v,-,-,-,-
port1285,-,-,-,-,-,n,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,b,-,-,-,-
mask1242,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,l,-,-,-,-
aulu1238,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,w,E,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,w,a,-,i,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,w,a,-,i,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,b,-,-,u,-,-,-,e,-,-,-,-
