language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
samo1305,-,-,-,-,m,-,-,-,-,-,a,-,-,a,l,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
samo1305,-,-,-,-,m,-,-,-,-,-,a,-,-,a,s,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
samo1305,-,-,-,-,m,-,-,-,-,-,a,-,-,a,s,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
nort2844,-,-,-,-,m,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
nort2844,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
nort2844,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
tiko1237,-,-,-,-,m,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
anut1237,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
anut1237,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
east2447,-,-,-,-,m,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
east2447,-,-,-,-,m,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
wall1257,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
wall1257,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
tong1325,-,-,-,-,m,-,-,-,-,-,a,-,-,a,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
tong1325,-,-,-,-,m,-,-,-,-,-,a,-,-,a,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
niue1239,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
niue1239,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
emae1237,-,-,-,-,m,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
emae1237,-,-,-,-,m,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
mung1271,-,-,-,-,m,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
mung1271,-,-,-,-,m,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
futu1245,-,-,-,-,m,-,-,-,r,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-
west2516,-,-,-,-,m,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
west2516,-,-,-,-,m,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
mele1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
mele1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
toke1240,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
toke1240,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
pile1238,-,-,-,-,-,-,-,-,-,-,a,k,-,a,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
raro1241,-,-,-,-,m,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
penr1237,-,-,-,-,m,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
tuam1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
mang1401,-,-,-,-,m,-,-,-,-,-,a,-,-,-,7,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
mang1401,-,-,-,-,m,-,-,-,-,-,a,-,-,-,7,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
mang1401,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,i,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
mang1401,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,i,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
mang1402,-,-,-,-,m,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
raka1237,-,-,-,-,m,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
maor1246,-,-,-,-,m,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
rapa1244,-,-,-,-,k,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,e,-
rapa1244,-,-,-,-,k,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,e,-
rapa1244,-,-,-,-,k,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,e,-
rapa1244,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
rapa1244,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
puka1242,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
puka1242,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
nort2845,-,-,-,-,m,-,-,-,-,-,e,-,-,-,7,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
nort2845,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
nort2845,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
ruru1237,-,-,-,-,7,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,7,e,-
tahi1242,-,-,-,-,m,-,-,-,-,-,a,-,-,a,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
tahi1242,-,-,-,-,m,-,-,-,-,-,a,-,-,a,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
tahi1242,-,-,-,-,7,-,-,-,-,-,a,-,-,a,v,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,7,e,-
hawa1245,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
hawa1245,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
nuku1258,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
nuku1258,-,-,-,-,m,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,n,-,-,-,a,-,-,-,-,-
rotu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
bauu1243,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
west2519,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
muss1248,-,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,a,-,-,-,n,-,-,-,a,-,-,-,-,-
bola1250,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,a,-,-,-,-,-
bulu1253,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,a,-,-,-,-,-
naka1262,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,o,-,-,-,-,-
wala1266,-,-,-,-,m,-,-,-,-,-,a,-,-,-,d,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
kwai1243,-,s,i,-,N,-,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
lauu1247,-,-,-,-,m,-,-,-,-,-,a,-,-,-,d,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
kwar1239,-,-,-,-,m,-,-,-,-,-,a,-,-,-,d,-,-,-,-,-,a,-,-,-,m,-,-,-,a,-,-,-,-,-
baeg1237,-,-,-,-,m,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,m,-,-,-,e,-,-,-,-,-
fata1245,-,-,-,-,m,-,-,-,-,-,a,-,-,-,d,-,-,-,-,-,a,-,-,-,m,-,-,-,e,-,-,-,-,-
toab1237,-,-,-,-,s,-,-,-,-,-,i,-,-,n,-,-,-,-,-,-,a,-,-,-,l,-,-,-,i,-,-,-,-,-
toab1237,-,-,-,-,m,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,m,-,-,-,i,-,-,-,-,-
bael1237,-,-,-,-,s,-,-,-,-,-,i,-,-,n,-,-,-,-,-,-,a,-,-,-,l,-,-,-,i,-,-,-,-,-
gula1270,-,-,-,-,s,-,-,-,-,-,i,-,-,n,-,-,-,-,-,-,a,-,-,-,l,-,-,-,i,-,-,-,-,-
long1395,-,-,-,-,m,-,-,-,-,-,a,-,-,n,d,-,-,-,-,-,a,-,-,-,m,-,a,-,i,-,-,-,-,-
oroh1237,-,-,-,-,w,-,-,-,-,-,a,-,-,a,r,o,-,-,w,a,a,-,-,-,r,-,-,-,o,-,-,-,-,-
area1240,-,-,-,-,w,-,-,-,-,-,a,-,-,-,r,o,-,-,w,-,a,-,-,-,r,-,-,-,o,-,-,-,-,-
saaa1240,-,-,-,-,w,-,-,-,-,-,a,-,-,-,r,o,-,-,w,-,a,-,-,-,r,-,-,-,o,-,-,-,-,-
rihu1237,-,-,-,-,h,-,-,-,-,-,a,-,-,-,7,-,-,-,-,-,a,i,-,-,h,-,-,-,a,-,-,-,-,-
haun1237,-,-,-,-,h,-,-,-,-,-,a,-,-,-,x,-,-,-,-,-,a,i,-,-,h,-,-,-,a,-,-,-,-,-
kahu1241,-,-,-,-,h,-,-,-,-,-,a,-,-,-,x,-,-,-,-,-,-,e,-,-,h,-,-,-,a,-,-,-,-,-
sant1413,-,-,-,-,f,-,-,-,-,-,a,-,-,-,x,-,-,-,-,-,a,i,-,-,f,-,-,-,a,-,-,-,-,-
aros1241,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,-,-,a,-,-,-,-,-
tolo1254,-,-,-,-,v,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bira1254,-,-,-,-,v,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tand1254,-,-,-,-,v,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mala1484,-,-,-,-,v,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
leng1259,-,-,-,-,v,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bugh1239,-,-,-,-,v,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
gela1263,-,-,-,-,v,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
taba1261,-,-,-,-,v,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-
lihi1237,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,n,-,-
siar1238,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,n,g,-
labe1239,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,N,-,-
surs1246,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,N,-,-
kand1301,-,-,a,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,N,-,-
ramo1244,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,N,-,-
bilu1244,-,-,a,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,g,-,-
nali1244,-,-,a,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,n,-,-
west2524,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,n,-,-
tian1237,-,-,-,-,w,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,n,-,-
tian1237,-,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,n,-,-
tiga1245,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,n,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,n,-,-
lewo1242,-,-,-,-,k,-,-,-,-,-,u,-,-,-,p,-,-,-,-,-,a,-,-,-,r,-,i,-,o,-,-,-,-,-
lewo1242,-,-,-,-,k,-,-,-,-,-,u,-,-,-,p,-,-,-,-,-,a,-,-,-,r,-,i,-,o,-,-,-,-,-
lame1260,-,-,-,-,k,-,-,-,-,-,u,-,-,-,b,-,-,-,-,-,a,-,-,-,r,-,i,-,o,-,-,-,-,-
lame1260,-,-,-,-,k,-,-,-,-,-,u,-,-,-,b,-,-,-,-,-,a,-,-,-,r,-,i,-,o,-,-,-,-,-
bier1244,-,-,-,-,k,-,-,-,-,-,u,-,-,-,b,-,-,-,-,-,a,-,-,-,r,-,i,-,o,-,-,-,-,-
bier1244,-,-,-,-,k,-,-,-,-,-,u,-,-,-,b,-,-,-,-,-,a,-,-,-,r,-,i,-,o,-,-,-,-,-
baki1244,-,-,-,-,s,-,-,-,-,-,i,-,-,n,b,-,-,-,-,-,e,-,-,-,r,-,i,-,o,-,-,-,-,-
baki1244,-,-,-,-,s,-,-,-,-,-,i,-,-,n,b,-,-,-,-,-,e,-,-,-,r,-,i,-,o,-,-,-,-,-
bier1246,-,-,-,-,k,-,-,-,-,-,a,-,-,n,b,-,-,-,-,-,a,-,-,-,t,-,i,-,o,-,-,-,-,-
bier1246,-,-,-,-,k,-,-,-,-,-,a,-,-,n,b,-,-,-,-,-,a,-,-,-,t,-,i,-,o,-,-,-,-,-
maii1238,-,-,-,-,k,-,-,-,-,-,a,-,-,n,b,-,-,-,-,-,a,-,-,-,r,-,i,-,3,-,-,-,-,-
maii1238,-,-,-,-,k,-,-,-,-,-,a,-,-,n,b,-,-,-,-,-,a,-,-,-,r,-,i,-,3,-,-,-,-,-
ngun1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,-,e,l,a,-,-,g,i,-
lele1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,-,-,l,a,-,-,g,a,-
sout2856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,t,-,-,l,a,-,-,g,-,-
eton1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,i,l,a,-,-,N,-,-
nama1268,-,-,-,-,k,-,-,-,-,-,i,-,-,-,b,-,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,i,-
orko1234,-,-,-,-,-,-,-,-,-,-,a,-,-,-,p,-,-,-,-,-,a,-,-,-,r,-,i,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,-,-,-,-,a,-,-,n,b,-,-,-,-,-,a,-,-,-,r,-,e,-,-,-,-,-,-,-
lonw1238,-,-,-,-,h,-,-,-,-,-,a,-,-,-,p,-,-,-,-,-,E,-,-,-,t,-,e,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,e,-,-,-,b,i,-,-,y,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,o,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,o,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,o,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,a,-,-,-,t,-,i,-,o,-,-,-,-,-
sout2858,-,-,-,-,-,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,a,-,-,-,t,-,i,-,o,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,e,-,-,-,v,-,-,-,-,-,e,-,-,-,t,-,i,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,a,-,-,h,-,i,-,-,-,7,-,-,-,a,-,-,-,-,-
tolo1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,a,t,a,t,-,i,-,-,-,-,-,-,-,a,-,-,-,-,-
vuna1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
piam1242,-,-,-,-,h,-,-,-,-,-,a,-,-,-,p,-,-,-,-,-,a,-,-,-,t,-,i,-,a,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,-,-,-,a,-,-,-,p,-,-,-,-,-,a,-,-,-,t,-,i,-,a,-,-,-,-,-
noku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
tang1347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,i,-,-,-,t,-,-,-,u,-,-,-,-,-
malo1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,i,-,-,-,t,-,-,-,u,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,i,-,-,-,r,-,-,-,u,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,i,-,-,-,t,-,-,-,u,-,-,-,-,-
aore1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,v,-,i,-,-,-,t,-,-,-,u,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,v,-,i,-,-,-,t,-,-,-,u,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,-,-,a,-,-,n,b,-,-,-,-,-,a,-,-,-,t,-,i,-,a,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,a,-,-,-,p,-,-,-,-,-,a,-,-,-,t,-,i,-,a,-,-,-,-,-
