language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
sika1261,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,a,-,-,-
kapi1249,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,a,n,g,i
futu1245,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-
futu1245,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
mele1250,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tiko1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
anut1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
samo1305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
west2516,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
east2447,-,-,-,-,-,-,-,7,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
east2447,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
wall1257,-,-,-,-,-,-,-,7,-,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
tong1325,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
niue1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
toke1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
pile1238,-,m,-,-,e,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
raro1241,-,-,-,-,-,-,-,t,-,u,m,-,u,-,-,-,-,-,r,-,-,a,-,-,-,n,-,g,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
raro1241,-,-,-,-,-,-,-,t,-,-,-,-,u,-,-,-,-,-,r,-,-,a,-,-,-,n,-,g,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
raro1241,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
raro1241,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
penr1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
tuam1242,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
tuam1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
raka1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,u,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
raka1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
maor1246,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,u,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
puka1242,-,-,-,-,-,-,-,k,a,a,p,-,u,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
puka1242,-,-,-,-,-,-,-,k,a,a,p,-,u,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
hawa1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
niua1240,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
rotu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,g,-,-,-,-,-,a,-,-,-
west2519,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
bola1250,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
bulu1253,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1266,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
lauu1247,-,b,-,-,a,-,-,r,-,-,-,-,o,-,-,-,-,-,b,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
baeg1237,-,n,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
fata1245,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
toab1237,-,n,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,8,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,3,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
bael1237,-,n,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,8,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
long1395,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,a,-,-,k,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,-,-,r,-,-,-,-,o,-,-,-,-,-,r,-,-,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
area1240,-,w,-,-,a,-,-,h,-,-,-,-,a,-,-,-,-,-,w,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
kahu1241,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
aros1241,-,r,-,-,o,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
bira1254,-,p,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
leng1259,-,p,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
bugh1239,-,p,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
gela1263,-,p,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
mada1285,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,n,-,k,-,-,u,-,-,b,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
baro1253,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-
lihi1237,-,l,o,b,a,-,l,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-
labe1239,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-
kand1301,-,-,-,-,a,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-
ramo1244,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-
patp1243,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-
patp1243,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,o,-,-,-
kuan1248,-,g,-,-,a,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
mini1251,-,g,-,-,a,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-
bilu1244,-,-,-,-,a,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-
tiga1245,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-
tung1290,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-
tian1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,u,-,-,-,-,a,-,-,-
nali1244,-,m,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-
sout2856,-,-,-,-,-,-,-,n,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,p,-,r,-,-,-,-,-,-,-,-,o,-,-,-,u,-,-,-,-,-,-,-,-,-
eton1255,-,t,-,-,a,-,e,n,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,t,i,l,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,-,-,-,-,-
eton1255,-,t,-,-,a,-,e,n,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,t,i,l,-,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,l,-,-,u,-,-,k,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
lame1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,l,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
bier1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,l,-,-,i,n,-,g,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
baki1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,l,-,-,i,-,-,T,t,S,o,-,-,-,-,-,-,-,-,-,-,-,-,-
bier1246,-,-,-,-,-,-,-,n,-,-,-,-,-,-,b,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,-,-,i,-,-,-,-,-,-,-,-,-
bier1246,-,-,-,-,-,-,-,n,-,-,-,-,-,-,b,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,-,-,i,-,-,-,-,-,-,-,-,-
maii1238,-,-,-,-,-,-,-,n,-,-,-,-,-,-,b,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,i,-,-,-,-,-,-,-,-,-
maii1238,-,-,-,-,-,-,-,n,-,-,-,-,-,-,b,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,i,-,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,b,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,i,-,r,-,-,o,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,p,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,h,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,n,i,-,-,-,-,a,-,-,-,-,-,z,-,-,-,-,-,-,-,-,a,-,-,-,v,-,-,-,-,-,-,-,-,-
bign1238,p,p,-,-,a,-,k,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,-,-,-,n,-,-,-,-,o,-,b,-,o,-,b,-,-,o,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,n,-,-,-,-,o,n,b,-,o,n,b,-,-,o,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,n,-,-,-,t,a,-,k,-,3,n,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,b,-,o,n,b,-,-,o,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,p,-,-,p,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,p,-,-,p,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,w,-,-,a,-,-,-,p,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,b,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,b,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,a,-,-,-,-,-,b,-,-,-,-,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-,n,-,g,-,-,-,-,-,n,-,-,o,u,-,-,s,-,-,-,-,-,-,-,-,-
