language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55
matu1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-
matu1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-
geda1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-
geda1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-
bilb1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-
woge1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
mana1295,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
kair1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,y,-,u,-,q,-,-,-,-,-,-,-,-,u,-,-,-,-,-,5,-,-,-,-,-,-
onto1237,-,-,-,-,m,-,o,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
taku1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
sika1261,-,-,-,-,m,-,u,-,-,i,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nuku1259,-,-,-,-,m,-,o,-,-,i,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
kapi1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
samo1305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,i,7,u,s,-,-,-,i,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
samo1305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
nort2844,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
tiko1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,i,k,u,s,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
anut1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
east2447,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
wall1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
tong1325,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
niue1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
emae1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
mung1271,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
futu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
futu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
mele1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
toke1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
raro1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,i,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
penr1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
tuam1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,a,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
tuam1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,a,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
tuam1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,i,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
mang1402,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
raka1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
maor1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,h,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,r,-,-,e,-,-,-
rapa1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,a,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,a,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
puka1242,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,e,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,e,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
ruru1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
ruru1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
ruru1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
ruru1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,a,a,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
hawa1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,u,-,-,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
niua1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
bauu1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,u,-,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
muss1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bola1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
bulu1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,n,-,-,a,-,-,-
mudu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
unea1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,a,-,-,-
naka1262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
mera1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
dori1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,i,-,-,7,-,-,-,i,-,-,-,-,-,-,k,-,-,-,i,-,7,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
dori1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,i,-,-,7,-,-,-,i,-,-,-,-,-,-,k,-,-,-,i,-,7,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
wala1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,i,-,-,-,-,-,l,-,-,a,-,-,-
wala1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,i,-,-,-,-,-,l,-,-,a,-,-,-
kwai1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
kwai1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
lauu1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,i,-,-,-
lauu1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,i,-,-,-
kwar1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,u,-,-,7,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,7,-,-,i,-,-,-
kwar1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,u,-,-,7,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,7,-,-,i,-,-,-
baeg1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
baeg1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
fata1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
fata1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,7,u,n,-,-,a,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,7,u,n,-,-,a,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,7,u,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,7,u,-,-,-,-,-,-,-
bael1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,e,-,-,-,-,u,n,-,-,a,-,-,-
bael1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,e,-,-,-,-,u,n,-,-,a,-,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,u,-,-,-,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,u,-,-,-,-,-,-,-
long1395,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,u,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,7,-,-,-,u,-,-,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
oroh1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,7,-,-,-,u,-,-,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
area1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,u,-,7,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
area1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,u,-,7,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
saaa1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,7,-,-,-,u,-,-,-,-,i,-,-,-,-,-,n,-,-,E,-,-,-
saaa1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,7,-,-,-,u,-,-,-,-,i,-,-,-,-,-,n,-,-,E,-,-,-
rihu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,e,-,r,-,-,e,-,-,-,-,-,n,-,-,a,-,-,-
haun1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,e,-,-,r,-,-,-,e,-,-,-,-,-,-,k,-,-,-,e,-,r,-,-,e,-,-,-,-,-,n,-,-,a,-,-,-
kahu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,r,-,-,e,-,-,-,-,-,n,-,-,a,-,-,-
sant1413,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,r,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,e,-,r,-,-,e,-,-,-,-,-,n,-,-,a,-,-,-
tolo1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
tolo1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
bira1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
tand1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,n,-,-,a,-,-,-
tand1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,n,-,-,a,-,-,-
mala1484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,a,-,-,-
leng1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,e,-,-,-
