language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53
apma1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,-,a,l,k,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,-,a,l,k,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,l,-,m,-,-,-,-,-,-,-,-,a,-,l,-,-,-,-,-,e,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,n,-,-
mara1399,-,-,-,-,-,-,-,y,-,-,-,-,-,-,d,-,-,-,-,-,-,-,Z,-,-,-,i,y,d,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,e,-,-,n,-,-
nese1235,-,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,e,y,d,Z,-,-
nese1235,-,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,k,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,e,y,d,Z,-,-
mpot1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,n,-,-
mpot1241,-,-,-,-,-,-,-,t,-,-,-,-,-,-,i,-,-,-,-,-,-,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,n,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,n,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,i,-,t,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,n,-,-
malu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,E,-,t,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,n,-,-
maee1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,n,-,-
vaoo1237,-,-,-,-,-,-,-,8,-,-,-,-,-,-,E,-,-,-,-,-,-,-,r,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,e,-,-,-,-,-
nasa1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,-,-,m,-,E,-,-,l,-,-,-,a,-,x,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,-,-
nasa1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,-,-,m,-,E,-,-,l,-,-,-,a,-,x,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,-,-
dixo1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,r,-,m,-,-,-,-,-,-,-,-,E,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,-,-,m,-,E,-,-,l,-,-,-,a,-,k,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,E,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,-,-,m,-,E,-,-,l,-,-,-,a,-,k,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,E,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,x,-,-,-,-,-,-,a,-,-,n,-,s,-,-,x,-,-,-,a,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,n,-,-
vinm1237,-,-,-,-,-,-,-,x,-,-,-,-,-,-,a,-,-,n,-,s,-,-,x,-,-,-,a,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,n,-,-
malf1237,-,-,i,-,-,a,-,x,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,n,-,-
navw1234,-,-,-,-,-,-,-,g,-,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,n,-,-
sout2857,-,-,-,-,-,-,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,n,-,-
nati1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,n,-,-
ling1265,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,i,-,-,n,t,s
ling1265,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,i,-,-,n,t,s
niti1249,-,-,-,-,-,-,-,m,-,-,i,-,n,d,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,e,-,-,n,-,z
niti1249,-,-,-,-,-,-,-,m,-,-,i,-,n,d,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,e,-,-,n,-,z
katb1237,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,m,-,e,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,h
katb1237,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h
nisv1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,-,k,-,-,-,-,-,i,-,-,t,S,-,-,-,-,-,-,-,-,i,-,-,n,-,-
nasv1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,a,-,-,t,S,-,-,-,-,-,-,-,-,i,-,-,n,-,-
nasv1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,S,-,-,-,-,-,-,-,-,i,-,-,n,-,-
axam1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,3,-,k,-,-,-,-,-,3,-,-,t,S,-,-,-,-,-,-,-,-,E,-,-,n,-,-
avok1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,s,-,-,-,-,-,-,-,-,i,-,-,n,-,-
port1285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,-,n,-,-,-,-,-,a,-,-,t,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,s,k,-,-,-,-,-,i,-,-,-,z,-,-,-,-,-,-,-,-,a,-,-,n,-,-
aulu1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,e,-,x,-,-,-,-,-,a,-,-,-,n,-,-,-,-,-,b,-,-,u,-,-,n,-,-
aulu1238,-,-,E,-,-,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,-,-,l,-,-,-,-,-,g,-,-,-,-,-,E,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,E,-,-,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,-,-,l,-,-,-,-,-,g,-,-,-,-,-,E,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-,x,-,-,-,a,-,x,-,-,-,n,b,u,-,-,-,x,-,-,-,-,-,-,-,-,u,-,-,n,-,-
burm1263,-,-,-,-,-,-,-,n,-,-,-,-,-,-,E,-,-,-,-,-,-,-,x,-,-,-,a,-,x,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,b,-,-,u,-,-,n,-,-
rere1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,-,-,x,-,-,-,a,-,x,-,-,-,-,-,E,-,-,t,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,-,-,x,-,-,-,a,-,x,-,-,-,-,-,E,-,-,t,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,-,-,X,-,-,-,a,-,x,-,-,-,-,-,E,-,-,t,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,-,-,X,-,-,-,a,-,x,-,-,-,-,-,E,-,-,t,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tolo1255,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,n,-,t,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,s,-,-,-,a,-,h,-,-,a,-,-,-,-,-
malo1243,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,x,-,-,-,-,-,E,n,T,t,S,-,-,-,-,-,-,-,-,a,-,-,-,-,-
malo1243,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,x,-,-,-,-,-,E,n,T,t,S,-,-,-,-,-,-,-,-,a,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,t,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-,-,-,-
east2443,-,-,-,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-,-,-,-,-,s,-,-,-,a,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
west2513,-,-,-,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-,-,-,-,-,s,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,g,-,-,-,-,-,e,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,g,-,-,-,-,-,e,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,x,-,-,-,-,-,e,-,-,-,s,-,-,-,a,-,x,-,-,a,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,x,-,-,-,-,-,e,-,-,-,s,-,-,-,a,-,x,-,-,a,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,x,-,-,-,-,-,e,-,-,-,s,-,-,-,a,-,x,-,-,a,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,x,-,-,-,-,-,e,-,-,-,s,-,-,-,a,-,x,-,-,a,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,n,-,-,e,-,m,w,a,-,-,-,-,-,-,-,l,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,h,-,-
leha1243,-,-,-,-,-,-,-,n,-,-,e,-,m,w,a,-,-,-,-,-,-,-,l,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,h,-,-
motl1237,-,-,-,-,-,-,-,n,-,-,a,N,m,w,a,-,-,-,-,-,-,-,N,-,-,-,m,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-
vure1239,-,-,-,-,-,-,-,x,a,t,o,r,-,t,o,-,-,-,-,-,-,-,r,-,-,-,o,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,7,-,-,u,-,-,7,u,-,-,-,-,-,-,-,r,-,-,-,u,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,t,-,-,u,r,-,t,u,-,-,-,-,-,-,-,r,-,-,-,u,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,g,-,-,e,s,a,g,e,-,-,-,-,-,-,-,s,-,-,-,a,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,b,e,t,u,r,-,t,u,-,-,-,-,-,-,-,r,-,-,-,u,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,t,-,-,o,-,-,t,o,-,-,-,-,-,-,-,r,-,-,-,o,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,N,-,-,-,-,-,w,a,-,-,y,-,-,-,-,d,-,Z,-,e,-,x,-,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,3,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,N,-,-,-,-,-,w,a,-,-,y,-,-,-,-,d,-,Z,-,e,-,x,-,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,3,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,x,-,-,-,-,-,e,-,-,-,h,-,-,-,-,-,-,-,-,e,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,x,-,-,-,-,-,e,-,-,-,h,-,-,-,-,-,-,-,-,e,-,-,-,-,-
leip1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,7,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-
loni1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,7,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-
louu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,n,-,-
louu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,n,-,-
kheh1237,-,-,-,-,-,-,-,-,-,-,i,-,-,y,o,-,-,-,-,-,-,-,r,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,o,-,-,N,-,-
kheh1237,-,-,-,-,-,-,-,-,-,-,i,-,-,y,o,-,-,-,-,-,-,-,r,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,o,-,-,N,-,-
liku1243,-,-,-,-,-,-,-,-,-,-,-,-,-,5,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,n,-,-
liku1243,-,-,-,-,-,-,-,-,-,-,-,-,-,5,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,n,-,-
nyin1250,-,-,-,-,-,-,-,n,-,-,i,-,-,y,o,-,-,-,-,-,-,-,r,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,-,n,-,-
nyin1250,-,-,-,-,-,-,-,n,-,-,i,-,-,y,o,-,-,-,-,-,-,-,r,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,-,n,-,-
nyin1250,-,-,-,-,-,-,-,n,-,-,i,-,-,y,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,n,-,-
nyin1250,-,-,-,-,-,-,-,n,-,-,i,-,-,y,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,n,-,-
seim1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,s,-,-,-,i,-,-,-,-,o,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
gebe1237,-,-,-,-,-,-,-,h,-,-,-,-,-,-,i,-,-,y,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,a,-,-,-,-,u,-,-,-,-,-
gane1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
irar1238,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
riri1237,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,t,-,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ughe1237,m,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
hoav1238,m,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kusa1251,m,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
maro1244,m,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
vang1243,m,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,p,-,-,e,-,-,r,e,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,r,-,e
sapo1253,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,r,-,-
hako1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,l,-,-
solo1257,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-
neha1247,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,k,-,-,-,-,b,-,-,-,u,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,r,-,-
bann1247,-,-,-,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,e
lawu1237,-,-,-,-,-,-,-,b,-,-,-,-,-,-,e,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,e
zaza1245,-,-,-,-,-,-,-,d,-,-,-,-,-,-,o,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,l,-,i
