language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
emae1237,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
emae1237,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
emae1237,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
toke1240,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
toke1240,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
pile1238,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
pile1238,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
raro1241,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,7,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
raro1241,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,7,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
penr1237,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
penr1237,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
tuam1242,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
tuam1242,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
mang1401,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
mang1401,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
raka1237,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
raka1237,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
rapa1244,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
rapa1244,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
maor1246,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
maor1246,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
puka1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-
puka1242,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,a,-,-,i,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
puka1242,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,a,-,-,i,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
nort2845,h,a,-,-,7,a,m,-,-,-,-,-,a,-,h,a,-,n,a,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
nort2845,h,a,-,-,7,a,m,-,-,-,-,-,a,-,h,a,-,n,a,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
nort2845,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
nort2845,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
hawa1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-
hawa1245,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
tahi1242,-,-,-,-,-,-,m,-,-,-,-,-,a,a,h,a,-,n,a,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
tahi1242,-,-,-,-,-,-,m,-,-,-,-,-,a,a,h,a,-,n,a,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-
niua1240,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,a,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
niua1240,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,a,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
west2519,k,a,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-
bulu1253,-,-,-,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,n,-,-,-,g,o,-,-,-,-,-
naka1262,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-
mera1242,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-
dori1246,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-
kwai1243,-,-,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,7,-,a,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-
lauu1247,-,-,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kwar1239,-,-,-,-,-,-,7,-,-,-,-,-,a,-,k,o,-,-,-,7,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-
baeg1237,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-
fata1245,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-
toab1237,-,-,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-
bael1237,-,-,-,-,-,-,7,-,-,-,-,-,a,-,k,o,-,-,-,7,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-
long1395,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
long1395,-,-,-,-,-,-,p,-,-,a,-,r,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-
area1240,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-
kahu1241,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
kahu1241,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
aros1241,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
mala1484,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-
bira1254,-,-,-,-,-,-,m,-,b,i,-,l,a,-,m,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-
leng1259,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-
leng1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
bugh1239,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,v,-,-,-,-,u,-,-,-,-,-
gela1263,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,N,-,-,-,-,a,-,-,-,-,-
tang1348,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,n,-,t,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,l,a,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,g,-,-,-,-,-
kuan1248,-,i,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,l,a,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,g,-,-,-,-,-
mini1251,-,i,m,a,l,a,m,-,-,-,-,-,a,-,-,-,-,l,a,p,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,g,i,-,-,-,-,-
tiga1245,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,s,-,-
tiga1245,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,s,-,-
tung1290,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,u,-,-,s,-,-
tung1290,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,u,-,-,s,-,-
nali1244,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,a,-,-,f,-,-
sout2856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,t,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
sout2856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,t,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,t,-,u,-,-,-,-,-,-,n,-,-,-,-,u,-,-,-,-,-
