language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55
baki1244,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
baki1244,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
maii1238,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,l,-,-,-,a,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-,-
maii1238,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,l,-,-,-,a,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,i,-,p,-,-,w,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,i,-,p,-,-,w,-,i,-,t,e,-,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,i,-,p,-,-,w,-,i,-,t,e,-,-,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,i,-,p,-,-,w,-,i,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,i,-,p,-,-,w,-,i,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,t,E,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,i,-,b,-,-,w,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,z,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,z,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-,e,-,b,-,-,w,-,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-
mara1399,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-
bign1238,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,n,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,b,a,i,n,e
mpot1241,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,p,-,-,-,a
malu1245,-,-,-,-,-,l,-,-,-,-,3,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,a
malu1245,-,-,-,-,-,n,-,-,-,-,o,-,-,-,x,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-
malu1245,-,-,-,-,-,n,-,-,-,-,o,-,-,-,x,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-
malu1245,-,-,-,-,-,l,-,-,-,-,a,-,p,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,n,-,-,-,-,-,a
malu1245,-,-,-,-,-,l,-,-,-,-,a,-,p,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,n,-,-,-,-,-,-
maee1241,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,b,-,-,-,a
vaoo1237,-,-,-,-,-,x,-,-,-,-,o,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,E
vaoo1237,-,-,-,-,-,x,-,-,-,-,o,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,E
dixo1238,-,-,-,-,-,h,-,-,-,-,a,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,e
dixo1238,-,-,-,-,-,h,-,-,-,-,a,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,e
dixo1238,-,-,-,-,-,h,-,-,-,-,a,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,e
dixo1238,-,-,-,-,-,h,-,-,-,-,a,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,e
lete1241,-,-,-,-,-,n,-,-,-,-,a,-,-,-,w,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i
labo1244,-,-,-,-,-,n,-,-,-,-,a,n,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,x,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,e
labo1244,-,-,-,-,-,n,-,-,-,-,a,n,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,x,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,e
litz1237,-,-,-,-,-,n,-,-,-,-,u,-,-,-,x,-,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,n,-,-,-,-,-,-
litz1237,-,-,-,-,-,n,-,-,-,-,u,-,-,-,x,-,-,-,u,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,n,-,-,-,-,-,-
vinm1237,-,-,-,-,-,n,-,-,-,-,o,-,-,-,x,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,n,-,-,-,-,o,-,-,-,x,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,n,-,-,-,-,3,-,-,-,x,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,n,-,-,-,-,-,-
lare1249,-,-,-,-,-,n,-,-,-,-,3,-,-,-,x,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,n,-,-,-,-,-,-
malf1237,-,-,-,-,-,n,-,-,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-
navw1234,-,-,-,-,-,n,-,-,-,-,a,-,-,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-
navw1234,-,-,-,-,-,n,-,-,-,-,a,-,-,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-
sout2857,-,-,-,-,-,n,-,-,-,-,i,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,b,i,y,n,-,-,-,-,-,-
nati1244,-,-,-,-,-,n,-,-,-,-,a,-,-,-,7,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-
nati1244,-,-,-,-,-,n,-,-,-,-,a,-,-,-,7,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-
ling1265,-,-,-,-,-,n,-,-,-,-,o,n,-,-,g,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,n,-,-,-,-,-,-
ling1265,-,-,-,-,-,n,-,-,-,-,o,n,-,-,g,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,n,-,-,-,-,-,-
niti1249,-,-,-,-,-,n,-,-,-,-,-,-,-,-,g,-,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,n,-,-,-,-,-,-,-,-,g,-,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,-,w,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,-,w,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-,-,-,m,-,-,-,-,u,-,-,-,-,s,n,-,-,-,-,-,-
nisv1234,-,-,-,-,-,n,-,-,-,-,a,-,-,-,r,t,s,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,r,-,-,-,-,-,-
nisv1234,-,-,-,-,-,n,-,-,-,-,a,-,-,-,r,t,s,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,r,-,-,-,-,-,-
nasv1234,-,-,-,-,-,n,-,-,-,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-
nasv1234,-,-,-,-,-,n,-,-,-,-,a,-,-,-,h,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-
nasv1234,-,-,-,-,-,n,-,-,-,-,a,-,-,-,h,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-
axam1237,-,-,-,-,-,n,-,-,-,-,a,-,-,-,x,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,S,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-
avok1244,-,-,-,-,-,x,-,-,-,-,a,-,-,-,-,t,S,-,3,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,r,-,-,-,-,-,-
port1285,-,-,-,-,-,t,S,i,-,r,i,-,-,-,x,-,-,-,E,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,x,-,-,-,-,3,-,-,-,-,-,8,-,-,-,-,-,e
mask1242,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,x,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,e
aulu1238,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,o,r,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,o,r,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,r,-,u,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,r,-,u,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,n,-,-,-,-,o,-,x,o,x,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,n,-,-,-,-,E,n,b,-,x,-,-,-,E,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,n,-,-,-,-,E,n,b,-,x,-,-,-,E,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,n,-,-,-,b,-,-,-,-,E,-,-,-,-,-,n,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,n,b,-,-,w,-,-,-,-,E,-,-,-,-,-,n,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,o,-,i,-,-,-,-,7,-,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,o,-,i,-,-,-,-,7,-,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,i,n,a,-,-,7,-,-,-,-,a,-,-,-,-,-,u,-,-,-,-,-,-
valp1237,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,x,-,-,-,-,o,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,x,-,-,-,-,o,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,a,-,i,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,a,-,i,-,-,-,-,k,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
west2513,-,-,-,-,-,k,-,-,-,-,a,-,-,-,k,-,w,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,x,-,a,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,x,-,a,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,x,-,-,-,-,o,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,x,-,-,-,-,o,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-
rori1237,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-
leha1244,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,i,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,n,-,u,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,u,-,i,y,x,u,-,i,-,-,y,-,-,-,i,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,n,-,u,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,u,-,i,y,x,u,-,i,-,-,y,-,-,-,i,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,n,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,n,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,x,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,x,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,i,r,a,-,-,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,r,-,-,-,i,r,a,-,-,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,-,i,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,-,i,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,r,-,x,-,i,r,a,-,-,x,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
