language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
toke1240,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-
toke1240,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-,-
pile1238,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
raro1241,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
penr1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
tuam1242,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
mang1402,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
raka1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
maor1246,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
puka1242,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
ruru1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
hawa1245,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-
nuku1258,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
niua1240,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
rotu1241,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-
bauu1243,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,r,a,-,-,-,-,a,-,-,-,-,-,-
west2519,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-
muss1248,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
bola1250,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-
bulu1253,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,r,a,n,-,-,-,a,-,-,-,-,-,-
mudu1242,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,p,-,o,-,-,-,-,-,-
unea1237,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,r,a,t,o,p,-,o,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,-,-,-,k,-,a,-,-,s,o,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,-,-,-
mera1242,-,-,-,-,-,-,-,-,-,-,d,-,a,l,-,d,a,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-
dori1246,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,b,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
wala1266,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,b,u,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-
kwai1243,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,b,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lauu1247,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,b,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kwar1239,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,b,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baeg1237,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,m,b,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
fata1245,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,m,b,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,m,b,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,m,b,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bael1237,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,m,b,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,b,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
long1395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,m,b,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,p,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
area1240,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,p,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
saaa1240,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,p,u,-,-,-,-,n,-,-,-,-,-,E,-,-,-,-,-,-
rihu1237,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,a,-,p,u,-,-,-,-,n,-,-,-,-,-,a,-,-,v,-,-,-
haun1237,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,a,-,p,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
kahu1241,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,a,-,p,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
sant1413,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,a,-,p,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,b,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
tolo1254,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,m,b,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
tolo1254,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,b,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bira1254,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,m,b,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
tand1254,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,m,b,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,m,b,u,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
leng1259,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,a,m,b,u,-,-,-,-,N,-,-,-,g,-,u,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,-,g,-,a,u,-,g,a,-,b,u,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,a,m,b,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
taba1261,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,n,a
lihi1237,-,-,-,-,-,-,-,a,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,n,-
siar1238,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,k,-,-,-
labe1239,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,k,-,-,-
surs1246,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,3,-,-,-,-,-,-,-,r,-,-,-,-,-,3,-,-,-,-,-,-
kand1301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,p,-,-,-
ramo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,p,-,-,-
patp1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,p,-,-,-
kuan1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,p,u,n,a
mini1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,p,u,n,a
bilu1244,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,p,-,-,-
nali1244,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-,-
west2524,-,-,-,-,-,-,-,-,-,-,d,-,i,-,-,-,a,-,-,i,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,N,-,-,-,-,-,a,-,-,-,-,-,i
lamu1255,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-
mada1285,-,-,l,-,-,-,-,a,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-
baro1253,-,-,-,-,-,-,-,a,-,-,d,-,-,-,-,-,e,-,-,-,-,-,-,-,r,e,n,-,-,-,e,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
lame1260,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
bier1244,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,a,-,n,-,-,-,-,-,g,-,-,-,-,-,u,-,-,-,-,-,-
baki1244,-,-,n,-,b,-,-,u,-,-,r,k,u,T,t,S,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bier1246,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-
maii1238,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-
ngun1274,-,-,n,-,-,-,-,a,-,-,d,-,a,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lele1267,-,-,n,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2856,-,-,n,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1255,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1286,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,n,-,-,-,-,-,-,-,d,-,i,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-
daka1243,-,-,b,-,-,-,-,u,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
tial1239,-,-,n,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,s,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,k,-,-,u
mere1242,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,k,-,-,u
tolo1255,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,s,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
vuna1239,-,-,m,-,-,-,-,a,-,-,X,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,i,-,-,7,-,-,u
valp1237,-,-,m,-,-,-,-,a,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,i,-,-,k,-,-,u
piam1242,-,-,m,-,-,-,-,a,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,k,-,-,u
noku1237,-,-,m,-,-,-,-,e,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,-,b,-,-,-,-,-,i,-,-,7,-,-,u
tang1347,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
malo1243,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,s,a,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
tutu1241,-,-,n,-,-,-,-,d,n,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
aore1237,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
mafe1237,-,-,t,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
nara1263,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
moro1286,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,e,-,-,m,-,-,-
east2443,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-,g,-,-,u
west2513,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-,g,-,-,u
hano1246,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,a
cent2058,-,-,n,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,e,n,-,g,-,-,u
