language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
ruru1237,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,e,-,-,-,-,a,-,-
tahi1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,e,-,-,-,-,a,-,-
hawa1245,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,e,-,-,-,-,a,-,-
nuku1258,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,e,-,-,-,-,-,-,-
bauu1243,-,-,-,-,-,-,-,-,v,-,-,-,-,a,k,a,T,t,-,-,s,a,-,-,-,v,-,-,-,-,-,-,-,-,a,-,-
bauu1243,-,-,-,-,-,-,-,-,v,-,-,-,-,a,k,a,T,t,-,-,s,a,-,-,-,v,-,-,-,-,-,-,-,-,a,-,-
west2519,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,r,a,-,-,-,v,-,-,-,a,T,t,s,-,a,-,-
naka1262,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,e,-,-,-,-,-,-,-
wala1266,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-
kwai1243,-,-,-,-,-,-,-,-,7,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-
lauu1247,-,-,-,-,-,-,-,-,7,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,t,a,-,-,-,-,-,-,-,a,-,-
kwar1239,-,-,-,f,-,a,-,-,7,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-
baeg1237,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,u,-,-,-,t,a,-,-,-,-,-,-,-,a,-,-
fata1245,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-
toab1237,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,f,a,-,n,i,-,-,-,-,a,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,a,-,n,i,-,-,-,-,a,-,-
bael1237,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,f,a,i,n,i,-,-,-,-,a,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-
oroh1237,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,u,-,-,-,-,a,-,-
oroh1237,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,u,-,-,-,-,a,-,-
area1240,-,-,-,-,-,-,-,-,7,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,u,-,-,-,-,a,-,-
area1240,-,-,-,-,-,-,-,-,7,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,u,-,-,-,-,a,-,-
kahu1241,-,-,-,-,-,-,-,-,m,-,-,-,-,a,N,a,-,-,-,-,-,i,-,-,-,h,-,-,-,e,-,-,-,-,-,-,-
sant1413,-,-,-,-,-,-,-,-,m,-,-,-,-,a,N,a,-,-,-,-,-,i,-,-,-,f,a,-,-,i,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,e,-,7,u,a,a,-,-
aros1241,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,e,-,7,u,a,a,-,-
bira1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,e,-,x,u,-,a,-,-
bira1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,e,-,x,u,-,a,-,-
tand1254,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,k,o,-,-,e,-,x,u,-,a,-,-
tand1254,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,k,o,-,-,e,-,x,u,-,a,-,-
mini1251,-,-,-,m,-,-,-,-,b,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,e,-,-,-,-,-,-,-
lame1260,-,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-
bier1244,-,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-
ngun1274,-,-,-,d,-,a,-,-,p,-,-,-,-,a,l,a,-,n,-,a,s,a,-,-,-,v,-,-,-,-,-,-,-,-,a,-,-
sout2856,-,-,-,t,-,-,-,-,f,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-
eton1255,-,-,e,t,-,-,-,-,f,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-
apma1240,-,-,-,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,-,-
sout2858,-,-,-,m,-,u,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,e,-,-
sout2858,-,-,-,m,-,u,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,e,-,-
sout2858,-,-,-,m,-,u,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,e,-,-
leme1238,-,-,-,m,-,E,-,-,k,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,E,-,n,-,-,E,-,-
leme1238,-,-,-,m,-,E,-,-,k,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,E,-,n,-,-,E,-,-
leme1238,-,-,-,m,-,E,-,-,k,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,E,-,n,-,-,E,-,-
mota1237,-,-,-,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,s,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i
mota1237,-,-,-,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,s,a,-,-,-,v,-,-,-,-,-,-,-,-,a,-,i
merl1237,-,-,-,-,-,-,-,-,x,-,-,-,-,e,-,-,-,-,-,-,s,-,-,-,-,b,-,-,-,-,-,-,-,-,a,-,-
merl1237,-,-,-,-,-,-,-,-,x,-,-,-,-,e,-,-,-,-,-,-,s,-,-,-,-,b,-,-,-,-,-,-,-,-,a,-,-
mara1399,-,-,-,-,-,-,-,-,p,-,-,-,-,3,-,-,-,r,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-
bign1238,-,-,i,n,-,a,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-
nese1235,-,-,-,s,-,e,-,-,v,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-
nese1235,-,-,-,s,-,e,-,-,v,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,e,-,-
mpot1241,-,-,-,s,-,e,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,a,-,r,-,-,a,-,-
mpot1241,-,-,-,s,-,e,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,a,-,r,-,-,a,-,-
mpot1241,-,-,-,-,-,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,a,-,r,-,-,a,-,-
malu1245,-,-,-,-,-,-,-,-,p,-,l,-,-,a,k,E,-,n,-,-,-,-,-,-,-,z,-,-,-,a,-,x,-,-,a,-,-
malu1245,-,-,-,-,-,-,-,-,p,-,l,-,-,a,k,-,-,n,t,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,i,-,t
malu1245,-,-,-,-,-,i,-,-,p,-,l,-,-,a,k,E,-,n,-,-,-,-,-,-,-,z,-,-,-,E,-,x,-,-,a,-,-
malu1245,-,-,-,-,-,-,-,-,p,-,l,-,-,a,k,E,-,n,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,a,-,b
maee1241,-,-,-,-,-,-,-,-,n,d,l,-,-,a,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,a,-,x,-,-,a,-,-
vaoo1237,m,w,o,8,-,a,-,-,v,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-
nasa1240,-,-,-,-,-,i,-,-,m,-,-,-,-,E,-,-,-,n,d,E,m,a,-,-,-,x,-,-,-,-,-,-,-,-,a,-,-
lete1241,-,-,-,-,-,i,-,-,s,-,-,-,-,a,-,-,-,n,-,-,b,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,-
lete1241,-,-,-,-,-,i,-,-,s,-,-,-,-,a,-,-,-,n,-,-,b,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,-
labo1244,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,m,e,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-
litz1237,-,-,-,-,-,-,-,-,v,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,x
litz1237,-,-,-,-,-,-,-,-,v,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,n
vinm1237,-,-,-,-,-,-,-,-,v,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,r
lare1249,-,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,x
malf1237,-,-,-,-,-,i,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-
sout2857,-,-,-,t,-,e,-,m,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n
ling1265,-,-,-,-,-,i,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-
niti1249,-,-,-,-,-,i,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-
katb1237,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,k
rere1240,-,-,-,-,-,-,-,-,b,E,r,-,-,a,-,-,-,n,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-
unua1237,-,-,-,-,-,i,-,-,m,E,r,-,-,a,-,-,-,n,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-
wala1267,-,-,-,-,-,E,-,r,p,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-
nisv1234,-,-,-,N,-,a,-,-,k,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,a,-,n
nasv1234,-,-,-,-,-,i,-,-,k,i,n,-,-,a,-,-,-,n,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,a,-,n
axam1237,-,-,-,-,-,-,-,-,k,o,r,-,s,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
avok1244,-,-,-,-,-,o,i,n,g,-,-,-,-,i,-,-,-,n,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,i,-,-
port1285,-,-,-,n,-,-,-,-,g,-,-,-,-,E,-,-,-,n,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-
mask1242,-,-,-,-,-,i,-,-,m,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-
aulu1238,-,-,-,-,-,-,-,-,L,-,-,-,-,a,s,-,-,n,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,i,-,-
aulu1238,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,a,-,n,-,-,i,-,-
burm1263,-,-,-,-,-,-,-,-,k,-,-,-,-,a,s,i,-,n,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-
loni1238,-,-,-,-,-,-,-,-,t,a,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,e,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,-,t,e,t,-,-,e,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,e,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,e,-,t,-,-,a,-,-
teop1238,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,e,-,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,i,-,-,-,-,a,-,-
neha1247,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,e,-,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,h,a,-,-,u,-,-,-,-,a,-,-
rovi1238,-,-,-,-,-,-,-,-,v,-,-,-,-,e,g,-,-,-,-,-,-,u,-,-,-,g,-,-,-,u,-,-,-,-,a,-,-
ughe1237,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,a,-,i
hoav1238,-,-,-,-,-,-,-,-,v,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,o,-,-,-,-,a,-,-
maro1244,-,-,-,-,-,-,-,-,v,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,u,-,-,-,-,a,-,-
kubo1244,-,-,-,-,-,-,-,-,v,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
lung1249,-,-,-,-,-,a,i,-,v,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
vari1239,-,-,-,-,-,a,-,-,v,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,o,-,-
vari1239,-,-,-,-,-,a,-,-,v,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,o,-,-
zaba1237,-,-,-,-,-,-,-,-,h,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,e,e,x,u,-,a,-,-
zaba1237,-,-,-,-,-,-,-,-,h,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,e,e,x,u,-,a,-,-
lagh1246,-,-,-,-,-,-,-,-,h,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,e,-,-,-,-,-,-,-
zaza1245,-,-,-,-,-,-,-,-,f,a,h,-,-,e,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,e,-,-
blab1237,-,-,-,-,-,-,-,-,h,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,e,-,l,-,-,a,-,-
koko1269,-,-,-,n,-,e,-,-,h,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,e,-,-
gaoo1237,-,-,-,-,-,-,-,-,f,a,h,-,n,e,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,a,-,-
mari1427,-,-,-,-,-,-,-,-,f,a,-,-,n,e,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-
suau1242,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,d,-,-,-,o,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-
sali1295,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,o,-,-,-,h,-,-,-,-,-,-,-,-,a,g,i
oyao1237,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,u,-,d,-,-,-,o,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-
auhe1237,-,-,-,-,-,-,-,-,v,-,-,-,-,e,-,-,-,d,-,-,-,o,-,-,-,v,-,-,-,-,-,-,-,-,a,-,-
buhu1237,-,-,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,d,-,-,-,o,-,-,-,h,-,-,-,a,-,n,-,-,a,-,-
sewa1251,-,-,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,d,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
gapa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,-,-,-,-,a,-,-
chuu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,a,-,-
kaul1240,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,a,-,-
malo1246,-,-,-,m,i,e,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,u,-,-
siee1239,-,-,-,-,-,-,-,-,h,-,-,-,-,o,-,-,-,N,-,-,-,-,k,u,-,s,-,-,-,-,-,-,-,-,e,-,-
urav1235,-,-,-,-,-,-,-,-,n,-,-,-,-,o,-,-,-,-,-,-,-,-,T,w,t,s,-,-,-,w,-,-,-,-,a,-,-
anei1239,-,-,-,-,-,e,-,x,h,-,-,-,-,a,-,-,-,m,-,-,-,e,x,-,-,h,-,-,-,-,-,-,-,-,a,-,-
lena1238,-,-,-,-,-,e,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
sout2869,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
kwam1252,-,-,-,-,-,3,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
whit1269,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,o,-,l
iaai1238,-,-,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,u
kuma1276,-,-,-,-,-,-,-,-,s,h,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,a,-,-
kuma1276,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,m,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,-
