language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45
sout2858,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,m,-,e,-,-,-,-,s,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,u,-,-
navu1237,-,-,-,-,-,-,-,-,m,-,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,-,-,m,-,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,m,-,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,-,m,-,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,m,-,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,m,-,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tolo1255,-,-,-,-,-,-,-,-,n,-,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vuna1239,-,-,-,-,-,-,-,-,m,-,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
piam1242,-,-,-,-,-,-,-,-,m,-,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
noku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
tang1347,-,-,-,m,-,-,-,-,m,-,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,-,-,-,m,-,a,n,T,t,-,S,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,m,7,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,m,-,a,-,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aore1237,-,-,-,m,-,-,-,-,m,-,a,-,-,-,-,s,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,s,-,-
mafe1237,-,-,-,m,-,-,-,-,m,-,a,-,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,-,n,-,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,s,-,-,-,e,-,-,b,u,-,a,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,m,-,a,n,-,t,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,m,-,a,-,-,t,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,-,m,-,a,-,-,t,-,s,-,S,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,i,-,-
east2443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
west2513,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,s,-,-,-,i,-,-
baet1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,n,-,a,n,-,t,s,s,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,s,-,-,a,-,-,-,-,-,-,l,-,-
leha1244,-,-,-,i,-,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,-,n,-,u,m,u,m,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,-,n,-,-,-,-,m,-,-,-,-,E,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,n,-,3,m,-,-,-,-,-,-,e,-,y,-,-,d,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,u,-,-,-,-,-,-
nese1235,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,y,d,Z,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,m,m,-,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,t,s,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,t,s,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,t,s,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,t,S,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,t,s,-,-,-,-,-,-
maee1241,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,s,-,-,-,-,-,-
nasa1240,-,-,-,h,-,a,b,o,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,h,-,a,b,o,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,-,n,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,-,n,-,i,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,8,-,-,-,e,-,-
litz1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,3,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,a,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,3,-,m,e,n,t,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malf1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,m,a,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-
navw1234,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,m,i,-,-,-,s,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,a,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,m,a,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,m,a,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-
niti1249,-,-,-,n,-,i,b,u,n,-,-,-,-,-,-,-,-,-,i,-,-,E,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,v,w,i,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,e,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,-,-,n,-,e,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,-,-,-,-,-,-,n,-,a,m,-,-,-,s,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,-,n,-,a,y,-,d,-,Z,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,-,n,-,a,y,-,d,-,Z,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,-,n,-,a,y,-,d,-,Z,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,-,-,-,-,-,-,-,n,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,-,-,-,n,-,a,y,-,d,-,Z,-,-,E,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,-,n,-,a,y,-,d,-,Z,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,-,-,-,a,y,-,d,-,Z,-,-,E,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,-,-,-,n,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,-,-,n,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kele1258,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pona1250,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
andr1248,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nali1245,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sori1242,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
herm1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bipi1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
balu1257,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pakt1239,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tulu1259,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
wuvu1240,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
kayu1243,-,-,-,y,d,-,-,-,Z,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
morm1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,y,-,-,d,-,Z,-,-,-,-,-,-,-,-,-,a,-,n,a,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-
gebe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-
asss1237,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-
gane1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-
buli1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,i,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
hako1237,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
hali1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,e,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
solo1257,-,-,-,-,-,-,-,-,n,-,a,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,e,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lawu1237,-,-,-,-,-,e,-,-,b,-,o,-,-,-,-,s,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
tora1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,a,-,-,-,-,-,-,-,-,-
aluu1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
urua1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
ughe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,x,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
vang1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
kubo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,o,o,e,t,-,-,e,-,-,-,-,-,-,-,-,-
seng1280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,o,-,e,t,-,-,e,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,N,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
vagh1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,N,-,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,N,a,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
vari1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,N,a,-,-,a,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
zaba1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,a,-,m,a,-,-,r,-,-,i,-,-,-,-,-,-,-,-,-
