language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
west2519,-,-,-,-,-,v,-,-,-,-,o,-,-,-,-,l,e,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
muss1248,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,l,a,k,a,l,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,n,-,a,-
muss1248,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,l,a,k,a,l,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,n,-,a,-
naka1262,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,g,-,-,-,a,-,-,-,-,v,-,-,-,-,i,-,-,-,-,-,-,-,-
dori1246,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,7,-,i,N,-,-,-,-,i,-,-,-,-,-,-,-,-
wala1266,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-
wala1266,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-
kwai1243,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,a,-
kwai1243,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,a,-
kwar1239,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,n,-,g,-,-,i,-,-,-,-,-,-,-,-
kwar1239,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,n,-,g,-,-,i,-,-,-,-,-,-,-,-
baeg1237,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
baeg1237,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
fata1245,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
fata1245,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
bael1237,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
bael1237,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
gula1270,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
gula1270,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
long1395,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,r,e,h,-,a,-,-,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,7,-,i,n,-,-,-,-,i,-,-,-,-,-,-,-,-
area1240,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,7,-,i,n,-,-,-,-,i,-,-,-,-,-,-,-,-
saaa1240,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,7,-,i,n,-,-,-,-,e,-,-,-,-,-,-,-,-
rihu1237,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
rihu1237,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
haun1237,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
haun1237,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
kahu1241,-,-,-,-,-,h,-,a,x,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
kahu1241,-,-,-,-,-,h,-,a,x,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
sant1413,-,-,-,-,-,f,-,a,x,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
sant1413,-,-,-,-,-,f,-,a,x,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
aros1241,-,N,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
aros1241,-,N,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
tolo1254,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
tolo1254,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
bira1254,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,v,-,-,-,-,i,-,-,-,-,-,-,a,-
tand1254,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
tand1254,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
leng1259,-,-,-,-,-,x,-,-,-,-,a,-,-,-,-,-,-,x,-,-,-,a,-,-,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,h,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,g,-,a,-
gela1263,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
gela1263,-,-,-,-,-,g,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,N,-,-,-,-,i,-,-,-,-,-,-,-,-
taba1261,-,-,-,-,-,b,-,a,b,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
labe1239,-,-,-,-,-,k,-,-,-,-,a,-,-,m,-,i,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
kand1301,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
ramo1244,-,-,-,-,-,m,-,-,-,-,3,-,-,-,-,-,-,r,3,w,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mini1251,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,r,a,v,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
lamu1255,-,a,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngun1274,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,t,-,-,-,-,i,-,-,-,-,g,-,i,-
lele1267,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,t,-,-,-,-,i,-,-,-,-,g,-,-,-
sout2856,-,m,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,g,-,-,-
eton1255,-,m,-,-,-,w,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,N,-,-,-
orko1234,-,-,-,-,-,f,-,-,-,-,e,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,p,-,-,-,-,e,-,-,-,-,s,i,l,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,s,a,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,b,-,-,w,-,e,-,-,-,-,-,e,l,-,-,-,-,-,-,-,-,e,-,-,-,-,e,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,v,-,-,-,-,e,-,-,s,e,s,a,l,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,v,-,-,-,-,i,-,-,-,-,s,e,l,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,e,-,v,-,-,u,-,-,-,-,i,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,v,-,-,u,-,-,-,-,i,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,b,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,b,-,-,-,-,i,-,-,-,-,b,i,r,-,t,-,a,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,i,-,p,-,T,t,-,S,-,-,e,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,i,-,p,-,-,t,-,-,-,-,E,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,b,-,-,7,-,-,-,-,i,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,p,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,o,-,b,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,v,-,-,t,-,-,-,-,a,-,-,-,-,g,-,-,-
merl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,a,-,m,-,-,t,-,-,-,-,u,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,i,-,x,-,-,t,-,-,-,-,e,-,-,-,-,x,-,-,-
loto1240,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,p,-,r,-,-,-,a,-,p,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,v,-,-,-,i,-,-,-,-,b,-,-,-,-,3,-,-,-,-,x,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,v,-,-,-,i,-,-,-,-,b,-,-,-,-,3,-,-,-,-,x,-,-,-
bign1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,m,-,-,-,-,a,-,-,a,s,n,-,-,-
mpot1241,-,-,-,-,-,h,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,u,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,h,-,-,-,-,u,-,-,-,-,-,-,r,-,-,-,u,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,g,-,-,-,-,3,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,x,-,-,-,-,E,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,x,-,-,-,-,3,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,g,-,-,-,-,3,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,x,-,-,-,-,3,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,r,-,g,-,i,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,e,-
dixo1238,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,N,-,-,-,a,-,-,-,-,s,-,-,-,-,a,-,-,-,-,N,-,a,-
lete1241,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,N,-,-,-,a,-,-,-,-,s,-,-,-,-,a,-,-,-,-,N,-,a,-
labo1244,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,e,-
litz1237,y,d,-,-,-,Z,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,3,-,-,-,-,n,-,-,-
vinm1237,-,n,-,-,-,s,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,n,-,-,-
vinm1237,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,f,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,n,b,u,x
lare1249,-,-,-,-,-,f,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,n,b,u,x
malf1237,-,m,a,-,-,s,-,-,-,-,a,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,N,-,-,-
navw1234,-,m,-,-,-,w,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,N,-,-,-
sout2857,-,m,a,-,-,s,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,g,-,-,-
nati1244,-,m,a,-,-,s,-,-,-,-,a,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,N,-,-,-
ling1265,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-
niti1249,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,l,-,e,-
katb1237,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-
katb1237,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-
rere1240,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,p,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,S,-,-,a,-,-,-,-,N,-,-,-
nasv1234,-,-,-,-,-,p,-,-,-,-,3,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,t,-,S,-,-,a,-,-,-,-,N,-,k,-
nasv1234,-,-,-,-,-,p,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,S,-,-,a,-,-,-,-,N,-,k,-
axam1237,-,-,-,-,-,p,-,-,-,-,E,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,t,-,S,-,-,a,-,-,-,-,N,-,k,-
avok1244,-,-,-,-,-,p,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,S,-,-,a,-,-,-,-,N,-,-,-
port1285,-,-,-,-,-,p,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,i,-,-,-,-,t,-,S,-,-,a,-,-,-,-,N,-,-,-
mask1242,-,p,i,-,-,p,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,N,-,-,-
aulu1238,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,o,-,-,-,-,k,-,-,-,-,o,-,-,-,-,n,-,-,-
aulu1238,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,o,-,-,-,-,k,-,-,-,-,o,-,-,-,-,n,-,-,-
aulu1238,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,N,-,s,-,-,o,-,-,-,-,N,-,-,-
bwen1239,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,o,-,-,-,-,k,-,-,-,-,o,-,-,-,-,n,-,-,-
bwen1239,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-,r,-,-,-,o,-,-,-,-,k,-,-,-,-,o,-,-,-,-,n,-,-,-
