language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
niue1239,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
emae1237,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
mung1271,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
futu1245,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,h,-,t,u,k,-,-,-,-,-,-,i,-,-,a
futu1245,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,h,-,t,u,k,-,-,-,-,-,-,i,-,-,a
mele1250,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
toke1240,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
toke1240,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
raro1241,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
penr1237,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
tuam1242,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
mang1401,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
mang1401,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
mang1402,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
maor1246,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
rapa1244,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,i,t,u,-,k,-,i,-,-,-
puka1242,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,i,t,u,-,k,-,i,-,-,-
nort2845,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
nort2845,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
ruru1237,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,7,-,-,-,-,-,-,i,-,-,-
ruru1237,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,7,-,-,-,-,-,-,i,-,-,-
tahi1242,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,7,-,-,-,-,-,-,i,-,-,-
hawa1245,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,7,-,-,-,-,-,-,i,-,-,-
nuku1258,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
rotu1241,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
bauu1243,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,a
west2519,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
mudu1242,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,b,-,-,-,-,-,-,i,-,-,-
naka1262,k,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lauu1247,-,-,-,s,-,a,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kwar1239,-,-,-,s,-,a,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
toab1237,-,-,-,3,-,a,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,N,-,-,-,-,-,-,i,-,-,a
saaa1240,-,-,-,s,-,a,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,e,-,-,-
tolo1254,-,-,-,t,-,u,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-
tolo1254,-,-,-,t,-,u,-,-,-,-,-,-,t,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-
gela1263,-,-,-,t,-,u,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
taba1261,y,-,-,d,Z,a,-,-,y,-,-,-,d,-,-,Z,a,-,-,-,-,k,-,-,-,-,-,-,i,-,-,a
labe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-
labe1239,-,-,-,d,-,a,-,-,p,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-
surs1246,-,-,-,r,-,a,-,-,p,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
patp1243,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
tung1290,-,-,-,s,-,a,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-
tung1290,-,-,-,s,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,a,-,-,7
daka1243,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,a,-,-,-
apma1240,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,s,-,-,-,-,m,-,i,-,-,-
saaa1241,p,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-,n,e,e,-,-,-
sout2858,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,i,-,-,-
hano1246,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,o,-,-,-
motl1237,-,-,-,k,p,w,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,p,-,-,-,-,-,-,a,-,-,-
mara1399,-,-,-,x,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
mpot1241,-,-,-,r,-,u,-,-,m,-,-,-,r,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,r,-,u,-,-,p,-,-,-,r,-,-,-,u,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,r,-,u,n,-,b,-,-,-,r,-,-,-,u,n,-,-,-,b,-,-,-,-,-,-,i,-,-,-
vaoo1237,-,-,-,l,-,u,-,-,-,-,-,-,l,-,-,-,o,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-
dixo1238,-,-,-,t,-,e,-,-,l,-,-,-,t,e,-,l,i,-,-,-,-,n,-,-,-,-,b,-,e,-,-,-
lete1241,-,-,-,r,-,a,-,-,v,-,-,-,r,a,-,v,i,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,v,-,3,r,-,b,-,3,-,l,a,-,-,u,-,-,-,-,t,-,-,-,-,-,-,a,-,-,n
litz1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,x,-,-,-,-,3,-,i,-,-,-
vinm1237,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-
malf1237,-,-,-,-,-,i,-,-,u,-,-,-,r,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-
navw1234,n,-,-,d,-,i,-,-,x,-,-,-,t,-,-,-,i,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-
navw1234,n,-,-,d,-,i,-,-,x,-,-,-,t,-,-,-,i,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,t,-,u,-,-,7,-,-,-,t,-,-,-,u,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-
nati1244,n,-,-,d,-,u,-,-,7,-,-,-,t,-,-,-,u,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-
nati1244,n,-,-,d,-,u,-,-,7,-,-,-,t,-,-,-,u,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,e,-,-,-
niti1249,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,e,-,-,-
katb1237,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,n,b,E,r,n,b,-,-,-,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-
unua1237,-,-,-,r,-,E,-,-,v,-,-,-,r,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-
wala1267,r,E,-,t,S,a,-,-,r,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,S,-,i,-,-,-
wala1267,r,E,-,t,S,a,-,-,r,-,-,-,-,-,-,-,E,-,-,-,-,t,-,-,-,-,S,-,i,-,-,-
nisv1234,-,-,-,t,-,a,-,-,m,-,-,-,t,-,-,-,a,m,-,-,-,s,-,-,-,-,-,-,i,-,-,-
nasv1234,-,-,-,t,-,a,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,s
axam1237,-,-,-,t,-,a,-,-,m,-,-,-,t,-,-,-,a,m,-,-,-,s,-,-,-,-,-,-,i,-,-,-
avok1244,-,-,-,t,-,u,-,-,x,-,-,-,t,-,-,-,o,-,-,-,-,x,-,-,-,-,-,-,i,-,-,-
avok1244,-,-,-,t,-,u,-,-,x,-,-,-,t,-,-,-,o,-,-,-,-,x,-,-,-,-,-,-,i,-,-,-
port1285,-,-,-,v,-,a,-,-,v,-,i,n,d,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,i,-,-,-
mask1242,-,-,-,t,-,u,-,-,x,-,-,-,t,-,-,-,o,-,-,-,-,x,-,-,-,-,-,-,i,-,-,-
mask1242,-,-,-,t,-,u,-,-,x,-,-,-,t,-,-,-,o,-,-,-,-,x,-,-,-,-,-,-,i,-,-,-
aulu1238,-,-,-,n,b,3,-,-,-,-,-,-,l,E,n,b,3,l,-,-,e,s,-,-,-,-,-,-,a,-,-,-
aulu1238,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-,m,-,u,s,-,S
bwen1239,-,-,-,n,b,a,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-
burm1263,-,-,-,n,b,-,-,-,-,-,-,-,r,a,n,b,a,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
amba1265,-,i,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,a,h,-,-,-,-,-,-,i,-,-,-
matb1237,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
gebe1237,k,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
gane1237,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
buli1255,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
buli1255,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
buli1255,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
irar1238,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,t,-,-,-,-,-,-,-,-,s,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lawu1237,-,-,-,t,-,-,-,-,-,-,-,-,s,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
neha1247,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-
rovi1238,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,k,-,-,i,-,-,-,a,-,-,-
duke1237,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,z,-,-,-,-,-,-,a,-,-,-
maro1244,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,u,y,-,d,-,Z,-,-,-,-,-,-,a,-,-,-
kubo1244,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,y,-,d,-,Z,-,-,-,-,-,-,a,-,-,-
lung1249,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,y,-,d,-,Z,-,-,-,-,-,-,a,-,-,i
simb1256,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,y,-,d,-,Z,-,-,-,-,-,-,a,-,-,-
sali1295,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-
moli1248,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-
dobu1241,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,p,-,-,-,-,-,-,i,-,-,-
buna1276,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,p,-,-,-,-,-,-,i,-,-,-
guma1254,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-
iama1237,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-
mina1269,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-
anuk1239,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-
tawa1275,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,a,-,g,-,a,-,-,-
muyu1244,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,i,-,-,i,-,-,-,i,-,-,-
muyu1244,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,i,-,-,y
lala1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-
meke1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,u,g,-,-,-,-,-,-,a,-,-,-
pulu1242,w,u,u,k,-,u,-,-,-,-,-,-,-,-,-,u,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
pulu1242,w,u,u,k,-,u,-,-,-,-,-,-,-,-,-,u,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,p,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,7,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,g,-,-,u,-,-,-,u,w,-,-
caro1242,-,-,-,7,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,g,-,-,u,-,-,-,u,w,-,-
caro1242,-,-,-,7,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,g,-,-,u,-,-,-,u,u,-,g
caro1242,-,-,-,7,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,g,-,-,u,-,-,-,u,u,-,g
caro1242,-,-,-,p,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,i,-,-,-,-,-,-,-
sata1237,-,i,-,y,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,u,-,-,-,u,-,-,-
sata1237,-,i,-,y,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,u,-,-,-,u,-,-,-
sata1237,-,-,-,s,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,u,-,-,-,u,-,-,-
sata1237,-,-,-,s,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,u,-,-,-,u,-,-,-
chuu1238,-,-,-,w,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-
chuu1238,-,-,-,w,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-
chuu1238,-,-,-,w,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,u,-,-,-,u,u,-,s
chuu1238,-,-,-,w,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,u,-,-,-,u,u,-,s
chuu1238,p,-,-,w,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,i,-,-,-
wole1240,-,-,-,s,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,g,-,u,u,-,u,-,u,-,-,-
wole1240,-,-,-,s,-,u,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,g,-,u,u,-,u,-,u,-,-,-
wole1240,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-
wole1240,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mort1237,-,-,-,p,-,w,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,e,y,d,Z
pulo1240,-,-,-,p,-,a,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mars1254,y,-,-,d,Z,i,-,-,k,w,y,-,d,-,-,Z,i,-,-,-,-,k,-,w,i,-,i,-,i,-,-,-
mars1254,y,-,-,d,Z,i,-,-,k,w,y,-,d,-,-,Z,i,-,-,-,-,k,-,w,i,-,i,-,i,-,-,-
mars1254,y,-,-,d,Z,i,-,-,k,w,y,-,d,-,-,Z,i,-,-,-,-,k,-,w,-,-,-,-,-,-,-,-
mars1254,y,-,-,d,Z,i,-,-,k,w,y,-,d,-,-,Z,i,-,-,-,-,k,-,w,-,-,-,-,-,-,-,-
pohn1238,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
pohn1238,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
ping1243,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
ping1243,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
moki1238,y,-,-,d,-,Z,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
moki1238,y,-,-,d,-,Z,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
moki1238,y,-,-,d,-,Z,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
moki1238,y,-,-,d,-,Z,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,t,-,-,-,-,u,-,-,k
kosr1238,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,t,-,-,-,-,u,-,-,k
kosr1238,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
bebe1252,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,u,-,-,-
akol1237,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
mang1403,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,t,-,-,-,-,-,-,i,-,-,t
kaul1240,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
seng1281,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
seng1281,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-
seng1281,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
hote1245,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
anei1239,-,e,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,e,-,-,-,i,-,-,-
anei1239,-,e,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,e,-,-,-,i,-,-,-
lena1238,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,a
kwam1252,-,3,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,i,-,-,-
dehu1237,-,-,-,t,h,a,-,-,g,-,-,-,-,-,-,-,o,E,-,l,i,g,-,-,o,E,l,-,i,-,-,n
