language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
apma1240,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,i,t,-,-,u,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,t,-,k,u,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,t,-,-,i,y,-,-,-,-,-,-,-,a,k,-,-,-,-,-
leme1238,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,E,t,-,-,-,r,-,-,-,-,-,-,-,o,k,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,l,o,r,a,-,-,k,-,a,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,t,-,-,L,L,-,-,a,-,-,k,-,3,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,i,-,-,t,e,i,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,i,-,-,t,e,i,-,-,-,-,-,-
wuvu1240,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,-,-,-,7,-,-,-,-,-,-,-,i,-,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,y,i,r,i,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,-
gebe1237,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-
buli1255,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,a,n,-,-,-,-,-
duke1237,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,a,-
lung1249,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,a,-
simb1256,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-
simb1256,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,e,-,-,-,-,-,-
sali1295,-,-,-,-,-,-,k,a,-,i,-,-,s,-,-,u,-,-,-,-,n,-,-,u,-,-,w,a,i,-,-,-,-,-,-
moli1248,-,-,-,-,-,-,v,-,-,e,-,-,s,-,-,i,-,-,-,-,n,-,-,u,-,-,-,-,a,-,-,-,-,-,-
dobu1241,-,-,-,-,-,-,7,-,-,e,-,-,s,-,-,i,-,-,-,-,n,-,-,u,-,-,w,-,a,-,-,-,-,-,-
buna1276,-,-,-,-,-,-,x,-,-,e,-,-,s,-,-,i,-,-,-,-,n,-,-,u,-,-,w,-,a,-,-,-,-,-,-
guma1254,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,a,-,-,v,-,e,-,-,-,-,-,-
guma1254,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,a,-,-,v,-,a,-,-,-,-,-,-
bwai1243,-,-,-,-,-,-,-,-,-,-,-,-,n,u,-,a,-,-,-,-,d,-,-,a,d,a,n,-,a,-,-,-,-,-,-
bwai1243,-,-,-,-,-,-,v,-,-,e,-,-,n,u,v,e,-,-,-,-,n,-,-,u,-,a,n,-,a,-,-,-,-,-,-
iama1237,-,-,-,-,-,-,v,-,-,e,-,-,s,-,-,i,-,-,-,-,n,-,-,u,-,a,n,-,a,-,-,-,-,-,-
mina1269,-,-,-,-,-,-,v,-,-,i,-,-,n,u,-,a,-,-,-,-,d,-,-,a,d,a,n,-,a,-,-,-,-,-,-
weda1241,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-
weda1241,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-
kili1267,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-
motu1246,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,d,-,-,-,-,-,-,-,i,-,-,-,-,a,-
meke1243,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,a,-,-,g,-,a,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,i,f,-,-,-,i,n
wole1240,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-
mort1237,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,3,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-
mars1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,y,-,-,a,l,-,-,-,-,-,-,-,i,y,-,-,e,e,l
pohn1238,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moki1238,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moki1238,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,l,-,-,-,-,-,p,-,i,-,-,-,-,-,l
naur1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,y,-,-,-,d,-,-,-,-,-,-,-,Z,-,-,-,-,-,-
yape1248,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,-,-,-,7,e,e,-,-,-,-,-,g
saka1289,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-
wamp1247,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
siee1239,-,-,s,-,e,m,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,-,a,m,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2869,-,-,-,-,o,-,w,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kwam1252,-,a,t,a,a,-,w,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sude1239,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-
sude1239,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-
iaai1238,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,T,-,-,t,s,e,-,-,-,-,-,-
iaai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,T,-,-,t,s,a,-,-,-,-,-,-
neng1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,e,-,i,-,-,e,i,e,-,-,-,-,-,-
neng1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,k,-,h,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
yuag1237,-,-,-,-,-,-,-,-,k,e,-,-,m,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-,-,-,-,-
nemi1240,-,-,-,-,-,-,t,-,7,a,-,-,m,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
fwai1237,-,-,-,-,-,-,t,-,7,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
pwaa1237,-,-,-,-,-,-,s,-,-,a,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
pije1237,-,-,-,-,-,-,t,-,7,a,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
pwap1237,-,-,-,-,-,-,T,-,-,a,N,e,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
jawe1237,-,-,-,-,-,-,h,-,5,a,-,-,m,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
hmwa1243,-,-,-,-,-,-,s,-,-,a,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
have1241,-,-,-,-,-,-,t,-,7,a,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
haek1239,-,-,-,-,-,-,t,-,7,a,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
waam1236,-,-,-,-,-,-,t,-,7,a,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
vama1243,-,-,-,-,-,-,t,-,7,a,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
cemu1238,-,-,-,-,-,-,p,-,-,e,-,-,g,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-
xara1244,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,-,E,-,-,-,-,-,-
xara1243,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,e,-,-,m,-,e,-,-,-,-,-,-
xara1243,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,e,-,-,m,-,e,-,-,-,-,-,-
neku1237,-,-,-,-,-,-,p,-,-,a,-,-,m,-,-,i,r,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-
orow1242,-,-,-,-,-,-,p,-,-,a,-,-,m,-,-,i,r,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-
arho1237,-,-,-,-,-,-,v,-,-,a,-,-,p,-,-,o,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-
houa1234,-,-,-,-,-,-,p,-,-,a,-,-,m,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-
houa1234,-,-,-,-,-,-,p,-,-,a,-,-,b,-,-,i,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-
zire1240,-,-,-,-,-,-,p,-,-,a,-,-,m,-,-,i,r,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-
