language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
tarp1240,-,-,d,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
numb1247,-,-,t,-,a,-,-,t,o,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
numb1247,-,-,t,-,a,-,-,t,e,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
sioo1240,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-
sioo1240,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-
taki1248,-,i,y,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
geda1237,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kair1263,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-
yabe1254,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,n,-,-,-,-,e,-,-,T,t,s
onto1237,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,N,-,-,-,-,e,-,-,i,-,-
onto1237,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,N,-,-,-,-,e,-,-,i,-,-
sika1261,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
sika1261,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
nuku1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
nuku1260,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
nuku1260,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
kapi1249,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
kapi1249,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
futu1245,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
futu1245,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
mele1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
tiko1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
anut1237,-,-,i,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-
samo1305,-,-,l,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
west2516,-,-,d,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
west2516,-,-,d,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
east2447,-,-,l,-,-,-,-,-,e,-,-,-,-,i,-,n,-,-,-,-,e,-,-,i,-,-
wall1257,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-
tong1325,-,-,k,-,o,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-
emae1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-
pile1238,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-
pile1238,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-
pile1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-
raro1241,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,i,a,-
raro1241,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,i,a,-
raro1241,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,i,a,-
raro1241,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,i,a,-
raro1241,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,i,a,-
raro1241,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,i,a,-
penr1237,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,i,a,-
penr1237,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,i,a,-
tuam1242,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
tuam1242,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
mang1401,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
mang1401,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
raka1237,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,i,-,-
rapa1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
rapa1244,m,e,7,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
maor1246,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
maor1246,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
puka1242,-,-,-,-,e,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
puka1242,-,-,t,-,e,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
puka1242,-,-,t,-,e,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
puka1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
nort2845,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
nort2845,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
hawa1245,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,i,-,-
hawa1245,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,e,-,-,i,a,-
hawa1245,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,e,-,-,i,a,-
tahi1242,-,-,t,e,i,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
tahi1242,-,-,t,e,i,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
nuku1258,-,-,t,-,-,-,-,-,e,m,-,-,-,e,a,n,-,-,-,-,e,-,-,i,-,-
west2519,-,o,k,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,e,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-
lauu1247,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
kwar1239,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,7,-,-,-,-,-,-,-,e,-,-
kwar1239,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-
baeg1237,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
toab1237,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
toab1237,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,7,-,-,-,-,-,-,-,e,-,-
toab1237,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,7,-,-,-,-,-,-,-,e,-,-
bael1237,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
gula1270,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
long1395,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-
oroh1237,-,-,n,-,e,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-
area1240,-,-,7,-,-,-,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-
saaa1240,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
saaa1240,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
kahu1241,-,-,-,-,-,-,-,-,e,k,-,-,-,a,-,n,-,-,-,-,-,-,-,i,-,-
aros1241,-,-,n,-,-,-,-,-,e,-,-,-,-,i,-,n,-,-,-,-,-,-,-,i,-,-
mala1484,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,a,-
mala1484,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,a,-
bugh1239,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-
gela1263,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-
lihi1237,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-
kuan1248,-,-,-,-,-,-,-,-,a,p,a,l,-,-,-,n,-,-,-,-,-,-,-,i,n,-
mini1251,-,-,n,-,-,-,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-
bilu1244,-,-,-,-,-,-,-,-,a,p,a,l,k,i,-,t,-,-,-,-,-,-,-,i,-,-
sout2856,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-
sout2856,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-
lele1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
eton1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,N,-,-,-,-,a,-,-,-,-,-
lewo1242,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-
lame1260,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
bier1244,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-
baki1244,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-
bier1246,-,a,n,-,-,-,-,g,i,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
maii1238,-,-,N,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,t,-,a,-,k,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,o,n,g,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,h,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,g,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,h,i,-,-,-,-,-,-,N,-,-,-,-,i,-,s,-,-,-
mpot1241,-,-,n,-,e,-,-,t,i,-,-,-,-,-,-,N,-,-,-,-,a,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,x,a,-,-,-,-,-,-,n,-,-,-,-,E,-,n,-,-,-
malu1245,-,-,-,-,-,-,-,x,a,-,-,-,-,-,-,n,-,-,-,-,E,-,n,-,-,-
dixo1238,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,e,-,g,i,-,-
labo1244,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,o,-,N,e,-,-
vinm1237,-,-,g,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,t,-,i,-,N,-,-,-
ling1265,-,-,n,-,-,-,-,d,i,-,-,-,-,-,-,n,-,t,s,-,a,-,x,-,-,-
ling1265,-,-,-,-,-,-,-,t,i,-,-,-,-,-,-,n,-,t,s,-,a,-,x,-,-,-
niti1249,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,s,-,a,-,x,-,-,-
niti1249,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,s,-,a,-,x,-,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,x,a,l,-
aulu1238,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,n,-,-,g,-,a,-,-,-,-,-
unua1237,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,N,-,-,-,-,e,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,e,-,t,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,e,-,k,i,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,l,a,-,-
leha1243,-,-,k,-,-,-,-,-,3,-,-,-,-,-,-,k,-,-,-,-,e,-,-,-,-,-
vera1241,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,i,-,-
mota1237,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,e,-,-,-,-,-
merl1237,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,e,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,3,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-
kheh1237,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,d,-,a,-,-,h,-,-
liku1243,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,t,-,-,-,-,e,-,-,h,-,-
nyin1250,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,d,-,-,-,-,a,-,-,h,-,-
kayu1243,-,-,5,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,i,-,-
biak1248,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-
amba1265,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-
wand1267,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,-,i,y,-,-,-,a,-,n,-,-,-,-,i,-,-,-,-,-
morm1235,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
matb1237,-,-,t,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,E,-,-,-,-,-
gebe1237,-,-,t,-,-,-,-,-,E,-,-,-,-,-,-,n,-,-,-,-,E,-,-,-,-,-
asss1237,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,n,-,E,r,-,E,-,-,-,-,-
gane1237,-,-,t,-,a,y,d,Z,i,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-
irar1238,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-
riri1237,-,-,z,-,-,-,-,-,e,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
sisi1250,-,-,x,-,o,-,-,-,E,-,-,-,-,-,-,t,-,-,-,-,i,-,-,-,-,-
vagh1249,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-
vagh1249,-,-,t,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-
vari1239,n,-,d,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-
rovi1238,-,-,h,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
ughe1237,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-
duke1237,-,-,t,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
duke1237,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
hoav1238,-,-,h,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-
kusa1251,-,-,h,-,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-
maro1244,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
vang1243,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
simb1256,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-
