language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44
mind1255,-,-,-,-,k,-,-,-,-,-,a,N,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,-,-,-,-,-
mind1255,-,-,-,-,k,-,-,-,-,-,a,N,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,-,-,-,-,-,-
awad1244,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
awad1244,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ronj1237,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ronj1237,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nana1258,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nana1258,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
woge1237,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
woge1237,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kair1263,-,-,-,-,q,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kair1263,-,-,-,-,q,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yabe1254,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,7,-,-,-,a,-,a,T,t,s,-,-,-,-,-,-,-,-
taku1257,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
sika1261,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
nuku1259,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
samo1305,-,-,-,-,7,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
nort2844,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
tiko1237,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
tiko1237,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
tiko1237,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
anut1237,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
anut1237,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
east2447,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
east2447,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
east2447,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
wall1257,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
wall1257,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
tong1325,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,o,-,u,-,-,t,-,-,-,o,l,u,-,-,-,-,-,-,-,-,-,-,-
emae1237,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
emae1237,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
mung1271,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
west2516,-,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
west2516,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
mele1250,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,e,-,u,-,-,-,-,-,-,-,-,-,-,-
toke1240,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
toke1240,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pile1238,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
raro1241,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
tuam1242,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,r,u,-,-,-,-,-,a,-,-,-,-,-
mang1401,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
mang1402,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
raka1237,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
maor1246,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
puka1242,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,7,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
ruru1237,-,-,-,-,7,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
tahi1242,-,-,-,-,7,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
hawa1245,-,-,-,-,7,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,k,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
nuku1258,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
nuku1258,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,u,-,-,-,-,-,a,-,-,-,-,-
bauu1243,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,n,-,-,-,i,-,i,-,-,-,-,-,-,-,-,-,-,-
bola1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,a,-,-,-,-,-
bulu1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
bulu1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
mudu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,u,-,-,-,-,-,-,-,-,-,-,-
mudu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,u,-,-,-,-,-,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,t,-,-,-,o,-,u,-,-,-,-,-,-,-,-,-,-,-
mera1242,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,t,-,-,-,e,-,u,-,-,-,-,-,-,-,-,-,-,-
mera1242,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,t,-,-,-,e,-,u,-,-,-,-,-,-,-,-,-,-,-
dori1246,-,i,-,-,7,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
wala1266,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
wala1266,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
kwai1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,o,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
lauu1247,-,-,-,-,g,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
kwar1239,-,-,-,-,k,-,-,-,-,-,a,u,-,-,-,m,-,-,-,-,-,-,-,u,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
kwar1239,-,-,-,-,k,-,-,-,-,-,a,u,-,-,-,m,-,-,-,-,-,-,-,u,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
baeg1237,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
fata1245,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
fata1245,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
fata1245,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,u,-,-,7,-,-,a,-,-,-,-,-
toab1237,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,u,-,-,7,-,-,a,-,-,-,-,-
bael1237,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
bael1237,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
gula1270,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
gula1270,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
long1395,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
oroh1237,-,i,-,-,7,-,-,-,-,-,a,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
area1240,-,i,-,-,7,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
saaa1240,-,i,-,-,7,-,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
saaa1240,-,i,-,-,7,-,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
saaa1240,-,i,-,-,7,-,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
rihu1237,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
rihu1237,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
haun1237,-,i,-,-,x,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
haun1237,-,i,-,-,x,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
sant1413,-,i,-,-,x,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
tolo1254,-,-,-,-,x,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
tolo1254,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
bira1254,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
tand1254,-,i,-,-,h,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
mala1484,-,i,l,o,h,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
leng1259,-,i,-,-,x,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
bugh1239,-,i,-,-,g,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
gela1263,-,-,-,-,g,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
taba1261,-,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
taba1261,-,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1348,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
labe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
surs1246,-,-,-,-,g,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kand1301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,t,-,-,-,-
ramo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,a,t,-,-,-,-
kuan1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,a,t,-,-,-,-
kuan1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,a,t,-,-,-,-
bilu1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,l,-,-,a,-,-,-,-,-
nali1244,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nali1244,-,-,-,-,n,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
