language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
kapp1237,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,i,-,-,-,-,-
siss1243,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tarp1240,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
numb1247,-,-,-,-,a,-,-,i,-,-,-,i,-,-,-,-,y,-,-,-,-,-,a,-,-,-,-,-
tami1290,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,m,-,-
tami1290,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,-,m,-,-
mutu1242,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,o,-,-,m,-,-
mutu1242,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,o,-,-,m,-,-
gitu1237,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,o,-,-,m,-,-
gitu1237,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,o,-,-,m,-,-
mala1489,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,y,-,-,-,-,-,u,-,-,-,-,-
male1289,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-,-
male1289,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-,-
ronj1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,-,-
ronj1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,-,-
sioo1240,-,-,-,-,-,-,-,n,-,-,-,o,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-
sioo1240,-,-,-,-,-,-,-,n,-,-,-,o,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-
mala1487,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-,-
mala1487,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-,-
arop1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-,-
arop1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-,-
taki1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-,-
taki1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-,-
matu1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-,-
matu1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-,-
geda1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-,-
geda1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-,-
geda1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
bilb1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
wabb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,-,-
wabb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,-,-
awad1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-
awad1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-
woge1237,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-
mana1295,-,-,-,-,-,-,-,k,-,-,a,i,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-
kiss1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-
kiss1246,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
yabe1254,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,o,-,o,m,-,-
