language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
mind1255,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,m,-,-,-,b,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
wabb1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
awad1244,-,-,-,-,a,-,-,7,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
woge1237,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mana1295,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,e,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-
kair1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,i,-,-,-,-,y,-,-,a,-,-,-,l,-,-,-
yabe1254,-,-,7,-,a,a,n,d,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
meng1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-,-,l,e,-,-
onto1237,-,-,h,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
taku1257,-,-,f,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
sika1261,-,-,h,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nuku1259,-,-,h,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nuku1260,-,-,h,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
kapi1249,-,-,h,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
futu1245,-,-,f,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mele1250,-,-,f,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tiko1237,-,-,f,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
anut1237,-,-,p,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
samo1305,-,-,f,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
west2516,-,-,f,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
east2447,-,-,f,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
east2447,-,-,k,-,a,i,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wall1257,-,-,f,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tong1325,-,-,f,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
niue1239,-,-,f,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
niue1239,-,-,k,-,a,i,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
emae1237,-,-,f,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
toke1240,-,-,f,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
pile1238,-,-,h,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
raro1241,-,-,7,-,a,a,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
penr1237,-,-,h,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
penr1237,-,-,k,-,a,i,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tuam1242,-,-,h,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tuam1242,-,-,f,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mang1401,-,-,7,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
raka1237,-,-,f,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
rapa1244,-,-,h,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
maor1246,w,-,h,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
puka1242,-,-,w,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nort2845,-,-,f,-,a,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nort2845,-,-,h,-,a,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nort2845,-,-,-,-,a,i,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
hawa1245,-,-,h,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tahi1242,-,-,f,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nuku1258,-,-,h,-,a,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
niua1240,-,-,f,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
west2519,-,-,w,-,e,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
bola1250,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bulu1253,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mudu1242,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
unea1237,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mera1242,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
dori1246,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
dori1246,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wala1266,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lauu1247,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kwar1239,-,-,f,-,e,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kwar1239,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
baeg1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,e,-,-,-,-,u,-,-
fata1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,b,-,-,e,-,-,-,-,u,-,-
fata1245,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
toab1237,m,-,b,-,i,-,-,7,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bael1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
gula1270,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
long1395,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
area1240,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
area1240,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
saaa1240,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
saaa1240,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
kahu1241,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mala1484,-,-,v,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
bira1254,-,-,v,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
bira1254,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
leng1259,-,-,v,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
bugh1239,-,-,v,-,a,t,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
gela1263,-,-,v,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mada1285,-,-,-,-,-,-,-,l,-,-,-,-,u,-,g,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baro1253,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-
tang1348,-,-,f,-,e,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,o,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,i,-,-
labe1239,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
surs1246,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kand1301,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
ramo1244,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
patp1243,-,-,h,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kuan1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-
mini1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,l,i,-,-
bilu1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-
tiga1245,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tian1237,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nali1244,-,-,v,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2856,-,-,-,-,-,-,-,n,-,-,-,-,a,-,s,-,-,-,-,u,m,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,-,-,n,-,-,-,-,a,-,s,-,-,-,-,u,m,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
eton1255,-,-,-,-,-,-,-,n,-,-,-,-,a,-,s,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,-,-,-,-,-,-,i,-,y,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-
lame1260,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bier1244,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
baki1244,-,-,-,-,-,-,-,-,-,-,-,-,i,-,y,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-
bier1246,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-
maii1238,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,a,-,-,-,l,i,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,a,-,-,-,l,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,w,-,-,a,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,x,-,-,-
bign1238,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,x,-,-,-
nese1235,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-
mpot1241,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
