language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
taku1257,-,-,-,-,-,-,-,s,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
sika1261,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
sika1261,-,-,-,-,-,-,-,s,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
nuku1259,-,-,-,-,-,-,-,h,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
nuku1259,-,-,-,-,-,-,-,s,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
nuku1259,-,-,-,-,-,-,-,t,-,-,-,-,i,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
nuku1259,-,-,-,-,-,-,-,t,-,-,-,-,i,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
nuku1260,-,-,-,-,-,-,-,s,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
futu1245,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
futu1245,-,-,-,-,-,-,-,s,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
mele1250,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
mele1250,-,-,-,-,-,-,-,s,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
tiko1237,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
anut1237,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
samo1305,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
west2516,-,-,-,-,-,-,-,s,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
east2447,-,-,-,-,-,-,-,s,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
wall1257,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
wall1257,-,-,-,-,-,-,-,h,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
tong1325,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
niue1239,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
emae1237,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
emae1237,-,-,-,-,-,-,-,s,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
toke1240,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
toke1240,-,-,-,-,-,-,-,h,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
pile1238,-,-,-,-,-,-,-,t,-,-,h,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
raro1241,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
penr1237,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
tuam1242,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
maor1246,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
puka1242,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
hawa1245,-,-,-,-,-,-,-,k,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
rotu1241,-,-,-,-,-,-,-,f,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
west2519,-,-,-,-,-,-,-,t,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,t,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
mera1242,-,-,-,-,-,-,-,-,-,-,-,-,u,-,7,-,-,-,-,-,-,-,-,-,u,-,-,s,-,i,-,-,-,-,-,-,-
kwai1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,i,l,a,7,o,-,-,-,-,-,-,-,-,-,-,-,-
kwar1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,l,a,-,o,-,-,-,-,-,-,-,-,-,-,-,-
leng1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,i,r,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,i,o,b,i,r,o,r,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,u,l,o,-,u,-,-,-,-,-,-,-,-,-,-,-,-
mada1285,-,-,-,-,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
baro1253,-,-,-,-,i,-,-,y,a,i,r,-,o,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-
siar1238,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,m,-,-,-,-
surs1246,-,-,-,-,-,-,-,k,-,-,-,-,o,-,p,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,-,m,-,-,-,-
kand1301,-,-,-,-,-,-,-,l,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,N,-,-,-,-
ramo1244,-,-,-,-,-,-,-,t,-,-,-,-,a,-,v,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
kuan1248,-,-,-,-,-,-,-,l,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-,g,-,-,-,-
tiga1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,-,l,-,o,-,-,k,-,-,-,-
tian1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,-,l,-,o,-,-,k,-,-,-,-
sout2856,-,-,-,-,f,-,-,t,-,-,-,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,s,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,l,-,-,-,-,u,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,m,e,-,-,-,u,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,m,i,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,m,-,-,-,-,u,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,m,-,-,-,-,u,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,k,o,-,k,-,o,-,b,-,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,k,-,-,-,-
lete1241,-,-,-,-,-,-,-,k,o,-,k,-,o,-,b,-,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,k,-,-,-,-
litz1237,-,-,-,-,i,-,-,r,-,-,-,-,a,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,t,-,-,-,-,i,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,m,-,-,7,-,-,-,a,u,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,m,-,-,-,-,-,-,a,u,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,m,-,o,t,-,-,-,-,o,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,7,-,-,-,-,u,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,t,o,-,t,o,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,t,-,-,-,-,o,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,i,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,-,-
loni1238,-,-,-,m,a,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,k,-,-,-,-
louu1245,-,-,-,m,a,-,-,t,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,r,-,a,-,-,k,-,-,-,-
naun1237,-,-,-,-,-,-,-,t,u,-,t,-,u,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,t,u,-,t,-,u,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,i,-,-,t,-,-,-,-,o,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,i,-,-,t,-,-,-,-,o,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,e,-,-,t,-,-,-,-,o,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,e,-,-,t,-,-,-,-,o,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,a,-,-,t,-,-,-,-,e,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,a,-,-,t,-,-,-,-,e,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gane1237,-,-,-,-,-,-,-,t,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
buli1255,-,-,-,-,-,-,-,t,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
irar1238,-,-,-,-,-,-,-,s,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,l,-,-,-,-,o,-,v,-,-,-,-,-,u,r,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,t,-,-,-,-,o,-,q,-,-,-,-,-,o,l,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,t,-,-,-,-,o,n,g,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
simb1256,-,-,-,v,a,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,-,t,-,-,-,-,u,n,g,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-
tora1259,-,-,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
suau1242,-,-,-,-,-,-,-,t,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
sali1295,-,-,-,-,-,-,-,k,-,-,-,-,i,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
auhe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,w,-,-,a,l,a,7,e,-,-,-,-,-,-,-,-,-,-,-,-
moli1248,-,-,-,-,-,-,-,t,-,-,-,-,u,-,p,-,-,-,-,-,-,-,-,-,w,-,a,n,-,a,-,-,-,-,-,-,-
dobu1241,-,-,-,-,-,-,-,t,-,-,-,-,a,-,b,-,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-
diod1237,-,-,-,-,-,-,-,t,-,-,-,-,a,-,b,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
idun1242,-,-,-,m,a,d,u,t,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,u,-,-,g,-,a,-,-,-,-,-,-,-
mina1269,-,-,-,-,-,-,-,t,-,-,-,-,a,-,b,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
mina1269,-,-,-,n,a,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
gapa1238,-,-,-,-,-,-,-,g,-,-,-,-,o,-,g,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
anuk1239,-,-,-,-,-,-,-,g,-,-,-,-,o,-,g,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
tawa1275,-,-,-,l,a,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,t,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,g,-,-,-,-,o,-,g,-,-,-,-,-,-,-,-,-,o,g,o,n,-,a,-,-,-,-,-,-,-
ubir1237,e,r,a,r,a,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kili1267,-,-,-,k,e,-,i,t,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
muyu1244,-,-,-,-,-,-,-,s,-,-,-,-,o,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
muyu1244,-,-,-,-,-,-,-,t,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motu1246,-,-,-,-,-,-,-,t,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
abad1241,-,-,-,-,e,-,-,k,-,-,-,-,u,-,b,-,-,-,-,-,-,-,-,-,u,-,-,v,-,a,-,-,-,-,-,-,-
waim1251,-,-,-,-,-,-,-,-,-,-,-,-,o,-,b,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
meke1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,a,-,-,-,u,-,-,g,-,a,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,f,-,-,-,-,o,-,o,-,-,-,-,-,-,-,-,-,o,-,-,l,-,e,-,i,y,a,a,-,-
pulu1242,-,-,-,-,-,-,-,f,-,-,-,-,o,-,o,-,-,-,-,-,-,-,-,-,o,-,-,l,-,e,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,f,-,-,-,-,o,-,o,-,-,-,-,-,-,-,-,-,o,-,-,l,-,e,n,i,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,f,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,-,l,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,f,-,-,-,-,o,-,o,-,-,-,-,-,-,-,-,-,o,-,-,l,-,a,-,-,-,-,a,-,-
caro1242,-,-,-,-,-,-,-,f,-,-,-,-,o,-,o,-,-,-,-,-,-,-,-,-,o,-,-,l,-,a,-,a,-,a,a,l,i
caro1242,-,-,-,-,-,-,-,f,-,-,-,-,o,-,o,-,-,-,-,-,-,-,-,-,o,-,-,l,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,f,-,-,-,-,o,-,o,-,-,-,-,-,-,-,-,-,o,-,-,n,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,f,-,-,-,-,a,-,g,-,-,-,-,-,-,-,-,-,o,-,-,l,-,a,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,f,-,-,-,-,a,-,g,-,-,-,-,-,-,-,-,-,o,-,-,l,-,e,-,-,-,-,-,-,-
mars1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,e,-,-,k,-,-,-,-
yape1248,-,-,-,-,-,-,-,t,-,-,-,-,u,-,g,-,-,-,-,-,-,-,-,-,i,-,-,l,-,-,-,-,-,-,-,-,-
yape1248,-,-,-,-,-,-,-,t,-,-,-,-,u,-,g,-,-,-,-,-,-,-,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-
mang1403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,l,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
saka1289,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
wamp1247,-,-,-,-,-,-,-,t,-,-,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
siee1239,-,-,-,-,e,-,-,t,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,-,e,-,-,r,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-
lena1238,-,-,-,-,i,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,w,-,3,r,-,-,-,-,-,-,-,-,-
dehu1237,-,-,-,-,-,-,-,T,-,-,-,-,i,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
iaai1238,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
jawe1237,-,-,-,-,-,-,-,T,-,-,-,-,i,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xara1244,-,-,-,-,-,-,-,S,3,-,-,-,3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
