language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
nuku1260,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
kapi1249,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
samo1305,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
nort2844,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tiko1237,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
anut1237,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
east2447,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
wall1257,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tong1325,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
niue1239,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
emae1237,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mung1271,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
futu1245,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
west2516,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mele1250,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
toke1240,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
pile1238,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
raro1241,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
penr1237,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tuam1242,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mang1402,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
raka1237,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
maor1246,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
ruru1237,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-,p,-,-,-,-,e,-,-,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
hawa1245,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
nuku1258,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
niua1240,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
rotu1241,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,a,n,-,-,-,-,u,-,-,-,-,-,-,-,-
bauu1243,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
west2519,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
bola1250,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-
bola1250,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-
bulu1253,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-
bulu1253,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-
mudu1242,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-
mudu1242,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-
unea1237,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-
unea1237,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-
mera1242,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-
mera1242,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-
dori1246,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,f,-,-,-,-,u,-,-,-,-,-,-,-,-
wala1266,-,-,-,-,-,-,-,-,k,-,w,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
lauu1247,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,f,-,-,-,-,o,-,-,-,-,-,-,-,-
kwar1239,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,f,-,-,-,-,o,-,-,-,-,-,-,-,-
baeg1237,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,f,-,-,-,-,o,-,-,-,-,-,-,-,-
fata1245,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,f,-,-,-,-,o,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,f,-,-,-,-,o,-,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,f,-,-,-,-,o,-,-,-,-,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
long1395,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
area1240,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
saaa1240,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
rihu1237,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
haun1237,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
kahu1241,-,-,-,-,-,-,-,-,w,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
sant1413,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tolo1254,-,-,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,-
tand1254,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,-,-,k,-,-,-,-,o,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,-
leng1259,-,-,-,m,-,-,-,-,b,-,-,-,-,E,-,-,-,t,-,-,-,-,i,-,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,b,-,-,-,-,e,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
gela1263,-,-,-,m,-,-,-,-,b,-,-,-,-,e,-,-,-,t,-,-,-,-,i,-,-,-,-,-,-,-,-
taba1261,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,l,-,-,-,-,u,-,-,-,m,-,-,-,-
labe1239,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,l,-,-,-,-,u,-,-,-,m,-,-,-,-
surs1246,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
kand1301,-,-,-,a,-,-,-,-,d,-,-,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,m,-,-,-,-
patp1243,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-
kuan1248,-,-,-,-,-,-,-,-,t,a,v,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mini1251,-,-,-,-,-,-,-,-,t,a,v,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bilu1244,-,-,-,-,-,-,-,-,n,a,m,-,-,a,-,-,-,l,-,-,-,-,u,-,-,-,m,-,-,-,-
nali1244,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,m,-,-,-,-
west2524,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,n,-,-,-,-,u,-,-,-,m,-,-,-,-
tian1237,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,r,-,-,-,-,a,-,-,-,m,-,-,-,-
tiga1245,-,-,-,-,-,-,-,-,r,-,-,-,-,u,-,-,-,r,-,-,-,-,u,-,-,-,m,-,-,-,-
lamu1255,n,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
mada1285,l,o,g,o,-,-,-,-,d,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
lame1260,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
bier1244,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
baki1244,-,-,-,-,-,-,-,-,w,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
bier1246,-,-,-,n,-,o,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
maii1238,-,-,-,n,-,u,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
ngun1274,-,-,-,n,-,-,-,-,o,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
lele1267,-,-,-,n,-,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
sout2856,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
eton1255,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
nama1268,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,-,-,y,-,-,-,-,e,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,l,-,n,-,g,a,-
apma1240,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,l,e,n,-,g,-,-
saaa1241,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,-,-,o,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,o,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tial1239,-,-,-,n,-,-,-,-,p,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,b,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,t,-,-,-,-,a,-,-,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-
tolo1255,-,-,-,-,-,-,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
vuna1239,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
piam1242,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
noku1237,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tang1347,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,-,-,-,r,-,-,-,-,e,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
aore1237,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
west2513,-,-,-,k,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
west2513,-,-,-,k,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
cent2058,-,-,-,n,-,-,-,-,b,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,-,b,-,-,-,-,e,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
motl1237,-,-,-,n,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
leme1238,-,-,-,n,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
vera1241,-,-,-,n,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,i,-,-,-,-
weta1242,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nume1241,-,-,-,n,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
merl1237,-,-,-,n,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
koro1308,-,-,-,n,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
lako1245,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,N,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
mara1399,-,-,-,n,-,-,-,-,u,-,-,-,-,o,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-
mara1399,-,-,-,n,-,-,-,-,u,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,n,-,a,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
nese1235,-,-,-,n,-,u,s,u,w,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,n,-,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,n,-,-,-,-,o,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,n,-,-,-,-,o,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,n,-,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,n,-,-,-,-,u,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,h,-,-,-,-,a,-,w,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
lete1241,-,-,-,n,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,m,p,-,-,-,-
labo1244,-,-,-,n,-,-,-,-,o,-,w,-,-,o,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
litz1237,-,-,-,n,-,-,-,-,o,-,w,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
