language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
lame1260,k,o,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,o,-,-,s,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
bier1244,k,o,-,n,-,-,-,-,-,-,-,d,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
bier1244,k,o,-,n,-,-,-,-,-,-,-,d,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
baki1244,-,-,-,n,-,-,-,-,b,-,o,r,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
baki1244,-,-,-,n,-,-,-,-,b,-,o,r,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
bier1246,-,-,-,n,-,-,-,-,b,-,-,-,u,-,-,k,-,-,s,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bier1246,-,-,-,n,-,-,-,-,b,-,-,-,u,-,-,k,-,-,s,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maii1238,-,-,-,n,-,-,-,-,b,-,-,-,u,-,-,k,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maii1238,-,-,-,n,-,-,-,-,b,-,-,-,u,-,-,k,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngun1274,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
lele1267,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2856,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1255,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,u,-,-,z,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-,-,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-,-,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,E,-,-,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wail1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,E,-,-,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,o,-,-,v,o,r,t,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
tolo1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
vuna1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,E,-,-,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,E,-,-,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
piam1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
tasm1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
noku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,E,-,-,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
noku1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,E,-,-,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-,p,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1347,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-,p,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,h,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-,-,p,-,-,7,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-,-,p,-,-,7,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,b,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
aore1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,a,-,t,a,-,-,-,-,n,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
aore1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,a,-,t,a,-,-,-,-,n,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,a,-,t,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,a,-,t,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,l,-,e,-,n,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,l,-,e,-,n,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-,-,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-,-,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-,-,b,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ambl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,e,-,-,b,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
west2513,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mari1426,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,r,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,x,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,d,-,e,-,-,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,x,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,d,-,e,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,n,-,i,-,-,b,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,e,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,n,-,-,d,-,-,-,-,-,-,-,-,a,-,-,p,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-
dixo1238,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
lete1241,-,-,-,n,-,-,-,-,-,-,-,-,E,-,-,-,-,-,t,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-
labo1244,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
litz1237,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-
malf1237,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navw1234,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,n,-,i,n,-,b,-,-,w,i,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,n,-,i,n,-,b,-,-,-,u,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,n,-,-,-,-,-,-,-,-,E,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,n,-,-,-,-,-,-,-,-,E,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,8,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,n,-,-,-,-,-,-,-,-,E,-,-,-,-,-,t,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,-,-,-,n,-,-,-,-,-,-,-,-,E,-,-,-,-,-,t,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,n,-,-,-,-,-,-,-,-,E,-,-,-,-,-,t,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,w,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,o,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,i,-,-,-,y,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,w,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,t,-,-,-,-,-
naun1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,t,-,-,a,n,-
kheh1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,w,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,e,-,-,-,k,-,-,-,-,-
liku1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,w,-,-,-,i,-,-,-,-,n,-,-,-,-,-,-,e,-,-,-,k,-,-,-,-,-
nyin1250,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,r,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wuvu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-,-,-,h,o,-,-,-,p,-,a,-,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-,-,-,k,o,-,-,-,p,-,a,-,-,-,-,-,-,-,-,-
sapo1253,-,-,-,p,-,-,-,-,-,-,-,-,e,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hako1237,-,-,-,p,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
