language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
tiko1237,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-
tiko1237,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-
anut1237,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
anut1237,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
samo1305,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,-,-,a,-,-,-
west2516,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
west2516,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
east2447,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
east2447,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wall1257,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
wall1257,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
emae1237,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
emae1237,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
pile1238,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
pile1238,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
raro1241,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,i,-,-,p,-,i,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
raro1241,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
tuam1242,-,t,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-
tuam1242,-,t,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-
mang1401,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,u,-,-,p,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
mang1401,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
raka1237,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,u,n,i,p,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
maor1246,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-
maor1246,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-
puka1242,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,-,-,a,-,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hawa1245,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,-,-,a,-,-,-
hawa1245,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,-,-,a,-,-,-
tahi1242,-,t,-,a,-,-,-,-,-,a,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
nuku1258,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nuku1258,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naka1262,-,t,-,a,r,i,k,o,k,o,v,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naka1262,-,t,-,a,r,i,k,o,k,o,v,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kwai1243,-,n,-,a,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
lauu1247,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
lauu1247,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
lauu1247,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
lauu1247,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
kwar1239,-,-,-,a,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
toab1237,-,-,-,a,N,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
saaa1240,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
saaa1240,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
lihi1237,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,n,i,e
lihi1237,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,n,i,e
siar1238,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-
labe1239,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,u,r,-,-
surs1246,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,m,a,-,-,i,-,-,-
patp1243,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-
patp1243,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-
kuan1248,-,-,-,i,-,-,-,-,-,-,p,a,r,a,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mini1251,-,-,-,-,-,-,-,-,-,-,p,a,r,a,k,u,-,-,s,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tung1290,-,-,-,a,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,-,-,i,-,-,-
tung1290,-,-,-,a,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,-,-,i,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-
nali1244,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-
sout2856,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,N,-,e,-,t,e,k,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-
apma1240,-,t,-,-,-,-,-,-,-,-,p,-,-,-,-,o,-,-,s,-,u,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,a,k,-,-
seke1241,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,s,-,-,-,e,-,-,h,-,-,r,-,-,-,-,e,k,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,l,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,t,-,o,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,s,-,-,-,u,-,e,-,-,-,n,-,-,-,-,-,-,-,-
mara1399,-,t,-,o,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,s,-,-,-,u,-,e,-,-,-,n,-,-,-,-,-,-,-,-
mara1399,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,-,-,s,-,-,-,u,-,a,k,-,-,h,-,-,-,-,-,-,-,-
mpot1241,v,t,-,e,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,w,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-
mpot1241,v,t,-,e,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,w,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-
malu1245,-,t,-,o,-,-,-,-,s,o,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-
malu1245,-,t,-,o,-,-,-,-,s,o,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-
malu1245,-,t,-,o,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,x,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-
malu1245,-,t,-,o,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,x,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-
malu1245,-,t,-,o,-,-,-,-,s,o,s,-,-,-,-,-,-,-,-,-,u,-,-,x,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-
malu1245,-,t,-,o,-,-,-,-,s,o,s,-,-,-,-,-,-,-,-,-,u,-,-,x,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-
malu1245,-,t,-,E,-,-,-,-,s,u,s,-,-,-,-,-,-,-,-,-,u,-,-,x,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-
malu1245,-,t,-,E,-,-,-,-,s,u,s,-,-,-,-,-,-,-,-,-,u,-,-,x,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,-
maee1241,-,t,-,o,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,w,-,-,-,E,-,-,-,-,-,x,-,-,-,-,i,-,-,-
maee1241,-,t,-,o,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,w,-,-,-,E,-,-,-,-,-,x,-,-,-,-,i,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,i,l,-,8,-,-,-,e,-,-,-,-,-,n,-,-,-,-,i,-,-,-
vaoo1237,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,i,l,-,8,-,-,-,e,-,-,-,-,-,n,-,-,-,-,i,-,-,-
nasa1240,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,w,-,o,-,-,l,m,w,-,o,-,-,-,-,-,k,-,-,-,-,-,h,-,-
dixo1238,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,u,-,-,-,m,w,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,s,-,-
labo1244,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,8,a,8,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,b,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,w,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-
malf1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,i,t,e,h,-,-,-,E,-,-,-,-,-,x,-,-,-,-,-,-,-,-
navw1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,s,-,u,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,u,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,d,e,u,-,-,l,-,-,-,a,-,-,-,-,-,l,-,-,-,-,a,7,-,-
niti1249,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,-,l,-,-,-,i,-,-,y,-,-,k,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-,b,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,i,-,-,-
nasv1234,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,n,-,-,-,-,a,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,i,-,-,-
axam1237,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,i,-,-,-
avok1244,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,s,-,u,w,a,-,-,-,-,-,n,-,-,-,-,i,-,-,-
port1285,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,a,-,-,s,-,-,-,a,-,-,-,-,-,n,-,-,-,-,3,-,-,-
mask1242,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,z,-,u,-,a,-,-,-,-,-,n,-,-,-,-,i,-,-,-
aulu1238,-,l,-,i,N,-,-,-,s,i,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,a,-,-,-
aulu1238,-,l,-,i,N,-,-,-,s,i,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,a,-,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-
bwen1239,-,l,-,i,N,-,-,-,s,u,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,r,-,-,n,-,-,-,-,i,-,-,-
bwen1239,-,l,-,i,N,-,-,-,s,u,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,r,-,-,n,-,-,-,-,i,-,-,-
burm1263,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,i,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,r,-,o,g,E,-,-,-,-,-,n,-,-,-,-,i,-,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-
motl1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,p,w,b,-,-,-,-,a,t,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,N,-,-,-,a,-,-,-,-,-,r,-,-,-,-,a,g,-,-
pona1250,-,l,-,i,d,-,y,-,d,-,Z,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-
sori1242,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,b,-,u,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,i,-,-,-
balu1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,e,k,-,-
kheh1237,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-
liku1243,-,-,-,e,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,-
tulu1259,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-
seim1238,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,m,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-
irar1238,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
riri1237,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-
sisi1250,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-
rovi1238,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,m,-,e,-,-,a,-,-,-
duke1237,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,e,-,-,-
simb1256,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,l,-,o,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-
lung1249,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,l,-,o,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,-
lung1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,o,-,-,-
auhe1237,-,d,-,a,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-
idun1242,-,s,-,e,-,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,u,-,i,y,-,-,-,e,-,-,-,-,-,n,-,-,-,-,a,-,-,-
iama1237,-,g,-,i,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
kolu1245,-,g,-,i,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
mina1269,-,h,-,i,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
