language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
lewo1242,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,r,-,u,-,b,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,r,-,u,-,b,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,r,-,u,-,b,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,k,-,-,-,-,-,-,-,i,-,l,-,a,m,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,k,-,-,-,-,-,-,-,i,-,l,-,a,m,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,k,-,-,-,-,-,-,-,i,-,l,-,a,m,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
lame1260,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,n,-,u,-,p,-,-,-,-,u,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lame1260,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,n,-,u,-,p,-,-,-,-,u,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lame1260,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,n,-,u,-,p,-,-,-,-,u,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bier1244,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,n,-,u,n,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
bier1244,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,n,-,u,n,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
bier1244,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,n,-,u,n,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
baki1244,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,n,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
baki1244,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,n,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
baki1244,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,n,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
maii1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,b,3,r,b,-,-,-,-,-,-,-,-,i,-,-,-,3,k,-,-,-,3,-,-,-,-,-,-,-,-,-,-
maii1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,b,3,r,b,-,-,-,-,-,-,-,-,i,-,-,-,3,k,-,-,-,3,-,-,-,-,-,-,-,-,-,-
ngun1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,p,p,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,a,-,-,-,-,s,-,i,-,-,-
ngun1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,p,p,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,a,-,-,-,-,s,-,i,-,-,-
lele1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,p,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-
lele1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,p,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-
sout2856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,s,-,-,-,-,-
sout2856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,a,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,a,-,-,-,-,s,-,-,-,-,-
eton1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,w,-,-,-,e,-,-,-,-,k,-,-,-,a,-,-,-,-,s,-,-,-,-,-
eton1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,w,-,-,-,e,-,-,-,-,k,-,-,-,a,-,-,-,-,s,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,n,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,n,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,u,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,m,-,-,-,-,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,v,-,-,-,-,-,z,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,-,-,-,-
sout2858,-,-,-,-,-,-,h,-,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,a,-,-,-
tang1347,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,o,-,-,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,-,-,-,-,-,-,-,i,-,-,-,-,n,-,-,-,o,-,-,-,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,h,-,-,-,o,-,-,-,-,-,-,-,-,-,-
aore1237,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,x,-,-,-,o,-,-,-,-,-,-,-,-,-,-
mafe1237,-,v,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,-,h,-,-,-,o,-,-,-,-,-,-,-,-,-,-
moro1286,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
east2443,-,n,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
west2513,-,n,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
west2513,-,n,-,-,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,v,-,-,-,-,-,-,-,i,-,g,-,o,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,f,-,-,-,a,-,s,-,i,-,-,-,-,-,x,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,-,-,-,-
baet1237,-,n,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,o,-,-,-,-,n,-,-,-,-,-
leha1243,-,n,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,i,-,-,-,-,-,-,-,-,-,-
motl1237,-,n,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,h,o,-,-,-,-,w,-,-,-,-,-
leme1238,-,n,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,i,-,-,-,-,x,-,-,-,-,-
vure1239,-,-,-,-,-,-,b,-,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,x,o,x,-,i,-,-,-,-,-,-,-,-,-,-
vera1241,-,n,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,b,-,i,-,-,-,-,x,-,-,-,-,-
mota1237,-,-,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,-,g,o,-,-,i,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,-,m,-,-,-,-,-,-,-,e,-,s,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,b,-,i,-,-,-,-,n,-,-,-,-,-
merl1237,-,n,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,b,-,i,-,-,-,-,x,-,-,-,-,-
koro1308,-,n,-,-,-,-,b,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,b,-,i,-,-,-,-,x,-,-,-,-,-
lako1245,-,-,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,i,-,-,-,-,x,-,-,-,-,-
loto1240,-,n,3,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,x,-,-,-,-,-
loto1240,-,n,3,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,x,-,-,-,-,-
mara1399,-,l,e,l,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,o,-,-,-,v,w,o,w,o,-,t,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,u,-,-,n,p,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,u,-,-,n,p,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
malu1245,n,b,i,s,x,o,h,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,i,-,-,m,b,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,m,i,s,x,o,v,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,8,i,-,-,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-
nasa1240,-,h,a,-,-,-,g,-,-,-,a,-,-,-,i,-,-,-,-,-,n,-,-,-,-,b,-,-,-,u,-,-,-,-,g,-,-,-,a,-,-,-,-,i,-,-,-,-,-
nasa1240,-,h,a,-,-,-,g,-,-,-,a,-,-,-,i,-,-,-,-,-,n,-,-,-,-,b,-,-,-,u,-,-,-,-,g,-,-,-,a,-,-,-,-,i,-,-,-,-,-
nasa1240,-,h,a,-,-,-,g,-,-,-,a,-,-,-,i,-,-,-,-,-,n,-,-,-,-,b,-,-,-,u,-,-,-,-,g,-,-,-,a,-,-,-,-,i,-,-,-,-,-
dixo1238,-,-,a,-,-,-,g,-,-,-,a,-,-,-,i,-,-,-,-,-,n,-,-,-,-,b,-,-,-,u,-,-,-,-,g,-,-,-,a,-,-,-,-,i,-,-,-,-,-
dixo1238,-,-,a,-,-,-,g,-,-,-,a,-,-,-,i,-,-,-,-,-,n,-,-,-,-,b,-,-,-,u,-,-,-,-,g,-,-,-,a,-,-,-,-,i,-,-,-,-,-
dixo1238,-,-,a,-,-,-,g,-,-,-,a,-,-,-,i,-,-,-,-,-,n,-,-,-,-,b,-,-,-,u,-,-,-,-,g,-,-,-,a,-,-,-,-,i,-,-,-,-,-
lete1241,-,n,E,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
lete1241,-,n,E,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
lete1241,-,n,E,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
labo1244,-,n,o,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
litz1237,-,n,e,-,-,-,y,-,-,-,-,-,-,-,-,-,d,-,-,-,Z,-,-,-,-,-,-,-,-,o,-,-,-,-,x,-,-,-,o,-,-,-,-,n,-,-,-,-,-
vinm1237,-,n,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,-,x,-,-,-,o,-,-,-,-,-,-,-,-,-,-
lare1249,-,n,u,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-
malf1237,-,n,i,-,-,-,v,-,-,-,-,-,-,-,u,-,x,-,o,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
navw1234,-,n,i,-,-,-,v,-,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,x,-,-,-,-,-
sout2857,-,m,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
ling1265,-,n,i,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,E,-,-,-,-,x,-,-,-,o,-,-,-,-,n,-,-,-,-,-
katb1237,-,-,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-
unua1237,-,-,-,-,-,-,m,-,-,-,-,-,-,-,E,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,Z,-,-,-,-,-
wala1267,-,n,i,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-
nisv1234,-,n,a,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-
nasv1234,-,n,a,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,x,-,-,-,-,-
nasv1234,-,n,a,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,x,-,-,-,-,-
axam1237,-,n,a,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,x,-,-,-,-,-
avok1244,-,h,a,-,-,-,v,-,-,-,w,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,x,-,-,-,-,-
port1285,-,-,-,-,-,-,v,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,x,-,-,-,-,-
aulu1238,-,n,-,-,-,-,b,-,-,-,u,-,m,-,i,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,n,i,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
bwen1239,-,n,E,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,o,-,-,-,-,N,-,-,-,o,-,-,-,-,x,t,e,-,-,-
burm1263,-,n,-,-,-,-,b,-,-,-,u,-,m,-,i,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,-,T,-,-,-,-,-,-,-,e,-,-,-,-,-,N,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-
loni1238,-,-,-,-,-,-,T,-,-,-,-,-,-,-,e,-,-,-,-,-,N,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-
papi1254,-,-,T,-,-,-,h,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,g,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,T,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-
louu1245,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naun1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-
kheh1237,-,-,o,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,o,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,o,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,-,x,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-
wuvu1240,-,-,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
amba1265,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,m,-,-,-,-,-
gebe1237,-,-,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-
gane1237,-,-,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
buli1255,-,-,-,-,-,-,w,7,-,-,a,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,t,-,-,-,-,-
teop1238,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,o,-,-,-,-,-,-,-,-,-,-
sapo1253,-,-,-,-,-,-,v,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,o,-,-,-,-,-,-,-,-,-,-
hali1244,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,u,-,-,-,-,-,-,-,-,-,-
solo1257,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,o,-,-,-,-,-,-,-,-,-,-
solo1257,-,-,-,-,-,-,b,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,o,-,-,-,-,-,-,-,-,-,-
tora1259,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,a,-,-,-,-,g,-,u,-,-,-
tora1259,-,i,o,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,a,-,-,-,-,l,-,a,-,-,-
tora1259,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,u,-,-,-
