language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
siss1243,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tarp1240,-,-,-,-,p,-,-,-,-,-,-,e,-,-,-,-,-,-,-
sioo1240,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sioo1240,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tami1290,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mbul1263,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kove1237,-,-,-,-,x,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bari1286,-,-,-,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-,-
male1289,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-
male1289,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-
geda1237,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-
geda1237,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,i,-
geda1237,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,i,-
mana1295,-,-,-,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kair1263,-,-,-,-,p,-,-,-,-,-,-,o,-,-,-,-,-,-,-
yabe1254,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
meng1267,-,b,-,-,b,-,-,-,-,-,-,e,-,-,-,-,-,-,-
meng1267,-,b,-,-,b,-,-,-,-,-,-,a,-,-,-,-,-,-,-
onto1237,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
taku1257,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sika1261,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nuku1259,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nuku1260,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kapi1249,-,-,-,-,m,-,-,-,-,-,-,a,-,-,n,-,g,i,-
samo1305,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tiko1237,-,-,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-
tiko1237,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
anut1237,-,-,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-
anut1237,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
east2447,-,-,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-
wall1257,-,-,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-
tong1325,-,-,-,-,p,-,-,e,-,-,-,a,-,-,-,-,-,-,-
tong1325,-,-,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-
niue1239,-,-,-,-,m,-,-,-,-,-,-,o,-,-,-,-,-,-,-
niue1239,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
emae1237,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mung1271,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
