language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
west2516,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,f,u,l,-,-,-,a,-,-,-,-,-,-
east2447,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wall1257,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tong1325,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,p,u,l,-,-,-,a,-,-,-,-,-,-
niue1239,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
emae1237,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
toke1240,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-,-
pile1238,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,k,-,-,-,u,-,-,-,-,-,-
raro1241,-,-,-,-,o,-,o,p,-,-,-,-,-,u,-,-,e,p,-,-,-,u,-,-,-,e,-,-
penr1237,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,k,-,-,-,u,-,-,-,-,-,-
tuam1242,-,-,k,-,o,r,o,p,-,-,-,-,-,u,-,-,-,p,-,-,-,u,-,-,-,-,-,-
tuam1242,-,-,k,-,o,r,o,p,-,-,-,-,-,u,-,-,-,p,-,-,-,u,-,-,-,-,-,-
raka1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,u,-,e,n,a,-,-
rapa1244,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,h,-,-,-,u,-,-,-,-,-,-
maor1246,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,k,-,-,-,u,-,-,-,-,-,-
puka1242,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,p,-,-,-,u,-,-,t,e,-,-
nort2845,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,h,-,-,-,u,-,-,7,a,-,-
nort2845,-,-,-,-,-,-,-,h,-,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,e,-,-
hawa1245,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
hawa1245,-,-,-,-,-,-,-,p,-,-,-,-,-,e,-,-,-,h,-,-,-,u,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,7,-,-,-,u,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,7,-,-,-,-,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-
niua1240,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-,-
rotu1241,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,l,-,-,-,a,-,-,-,-,-,-
west2519,-,-,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,k,-,-,-,a,-,-,-,-,-,-
west2519,-,-,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,k,-,-,-,a,-,-,-,-,-,-
mudu1242,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,b,-,-,-,u,-,-,-,-,-,-
unea1237,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,m,-,b,-,-,-,u,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,b,-,-,-,-,-,u,-,-,-,k,-,-,-,u,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,g,-,-,-,o,-,-,-,-,-,-
mera1242,-,-,-,-,-,-,-,v,-,-,-,-,-,o,-,-,-,n,-,-,-,u,-,-,-,-,-,-
dori1246,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,b,-,-,-,u,-,-,-,-,-,-
wala1266,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,b,-,-,-,u,-,-,-,-,-,-
kwai1243,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,b,-,-,-,u,-,-,-,-,-,-
kwai1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,o,-,7,o,-,-,-,-,-,-
kwar1239,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,b,-,-,-,u,-,-,-,-,-,-
baeg1237,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,b,-,-,-,u,-,-,-,-,-,-
fata1245,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,b,-,-,-,u,-,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,-,-,-,u,u,m,-,b,-,-,-,u,-,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,b,-,-,-,u,-,-,-,-,-,-
bael1237,-,-,-,-,-,-,-,-,-,-,-,-,-,u,u,m,-,b,-,-,-,u,-,-,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,b,-,-,-,u,-,-,-,-,-,-
long1395,-,-,-,-,-,-,-,p,-,-,-,-,-,o,-,-,-,p,-,-,-,o,-,-,t,e,-,-
oroh1237,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,p,-,-,-,u,-,-,-,-,-,-
area1240,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,p,-,-,-,u,-,-,-,-,-,-
saaa1240,-,-,-,-,-,-,-,p,-,-,-,-,-,o,-,-,-,7,-,-,-,o,-,-,-,-,-,-
kahu1241,-,-,-,-,-,-,-,b,-,-,-,w,-,o,-,-,-,t,-,-,-,e,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,7,-,-,-,u,-,-,-,-,-,-
bira1254,-,-,-,-,-,-,-,T,-,-,-,t,S,o,-,-,-,m,-,-,-,o,-,-,-,-,-,-
bira1254,-,-,-,-,-,-,-,T,-,-,-,t,S,o,-,-,-,k,-,-,-,o,-,-,-,-,-,-
leng1259,-,-,-,-,-,-,-,v,-,-,-,-,-,o,-,-,-,x,-,-,-,u,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,-,-,-,r,e,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,-,p,-,-,-,-,o,u,-,-,-,p,o,-,t,u,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,m,-,b,-,-,-,u,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,N,-,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,-,r,-,-,-,-,-,o,-,-,-,m,-,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,r,-,-,-,i,-,-,n,g,-,-
surs1246,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-
kand1301,-,-,-,-,i,-,-,s,-,-,-,-,-,u,-,-,-,r,-,-,-,u,-,-,-,-,-,-
ramo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,u,-,-,N,-,-,-
patp1243,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-
mini1251,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,r,u,n,g,u,-,-,-,-,-,-
nali1244,-,-,-,-,-,-,-,w,-,-,-,-,-,o,-,-,-,f,-,-,-,-,-,-,-,-,-,-
sout2856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,u,-,-,k,-,-,-
lele1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,u,-,-,k,a,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,o,-,-,t,o,m,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,o,-,k,o,-,-,l,o,-,-
sout2859,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,v,-,-,-,u,-,-,-,a,p,-
apma1240,-,-,-,-,-,-,-,d,-,i,-,t,s,i,-,-,-,b,-,-,-,-,-,-,-,i,-,-
seke1241,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,h,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,k,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,r,e,n,-
mpot1241,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,w,-,-,-,u,-,-,n,-,-,-
malu1245,-,-,-,-,-,-,-,f,-,-,-,-,-,u,-,-,-,v,-,-,-,u,-,-,n,u,s,-
malu1245,-,-,-,-,-,-,-,w,-,-,-,-,-,u,-,-,-,w,-,-,-,u,-,-,n,-,-,-
malu1245,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,-,-
malu1245,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,-,-
maee1241,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,l,-,-,-
vaoo1237,-,-,n,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,E,-,-
nasa1240,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,n,-,b,-,-,-,E,-,-,-,-,-,-
dixo1238,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,n,-,b,-,-,-,3,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,n,-,b,-,-,-,E,-,-,-,-,-,-
labo1244,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,n,-,b,-,-,-,-,-,-,-,-,-,-
litz1237,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,b,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,l,-,e,-,-,l,-,-,-,-,-,e,-,-,-,m,-,-,-,-,-,-,-,-,-,-
malf1237,-,-,-,-,i,-,-,t,-,-,-,-,-,i,-,m,-,b,-,-,-,-,-,-,-,-,-,-
navw1234,i,n,d,-,i,-,-,t,-,-,-,-,-,i,-,m,-,b,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,m,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,m,-,p,-,-,-,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,n,-,b,-,-,-,-,-,-,l,a,n,b
niti1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,b,-,-,-,u,-,-,r,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,r,-,-,-
nisv1234,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,m,-,b,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,n,-,b,-,-,-,-,-,-,-,-,-,-
nasv1234,-,n,g,-,a,-,-,t,-,-,-,-,-,u,-,m,-,b,-,-,-,-,-,-,-,-,-,-
axam1237,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,m,-,b,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,h,-,o,-,-,t,-,E,-,-,-,u,-,n,-,b,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,t,-,-,-,-,-,3,-,n,-,b,-,-,-,-,-,-,-,-,-,-
mask1242,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,m,-,b,-,-,-,-,-,-,-,-,-,-
aulu1238,-,n,d,i,a,-,-,t,-,-,-,-,-,i,-,m,-,b,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,E,v,-,-,-,u,-,g,h,-,-,-
bwen1239,-,-,l,-,a,-,-,-,-,-,-,-,-,-,-,n,-,b,-,-,-,o,-,-,n,-,-,-
burm1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,u,-,-,s,-,-,-
rere1240,-,-,-,-,-,-,-,f,-,-,-,-,-,i,-,-,-,f,-,-,-,i,-,-,n,-,-,-
unua1237,-,-,-,-,-,-,-,f,-,w,-,-,-,i,-,-,-,f,-,-,w,i,-,-,n,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,-,r,e,-,-
arak1252,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,s,o,h,-,-,-,o,-,-,n,i,-,-
hano1246,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,s,i,b,-,-,-,o,-,-,-,-,-,-
motl1237,-,-,-,-,i,-,-,y,-,-,-,-,-,i,-,-,-,x,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,-,-,-,r,-,-,-,-,-,E,-,-,-,x,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,s,-,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,g,-,-,-,a,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,a,-,-,m,a,-,-
kheh1237,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,l,-,-,-,a,-,-,h,-,-,-
liku1243,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,a,-,-,h,-,-,-
seim1238,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,l,-,-,-,o,-,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,b,-,-,-,-,-,e,-,-,-,b,-,-,-,a,-,-,r,a,-,-
wand1267,-,-,-,-,-,-,-,b,-,-,-,-,-,a,-,r,-,b,-,-,-,a,-,-,r,a,-,-
irar1238,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,r,-,b,-,-,-,a,-,-,r,-,-,-
riri1237,-,-,-,-,-,-,-,b,-,-,-,-,-,u,i,l,-,-,-,-,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,-,m,-,b,-,-,-,-,-,u,i,l,-,-,-,-,-,i,-,-,-,-,-,-
vagh1249,-,-,-,-,a,N,-,g,-,-,-,-,-,a,-,r,-,-,-,-,-,a,-,-,-,-,-,-
vari1239,-,-,-,-,i,m,-,b,-,-,-,-,-,i,-,r,-,-,-,-,-,i,-,-,-,-,-,-
rovi1238,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,q,-,-,-,o,-,-,-,-,-,-
duke1237,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,N,-,g,-,-,-,o,-,-,-,-,-,-
hoav1238,-,-,-,-,-,-,-,p,-,-,-,-,-,o,-,t,-,-,-,-,-,o,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,N,-,g,-,-,-,o,-,-,-,-,-,-
maro1244,-,-,-,-,-,-,-,m,b,o,m,b,-,o,-,N,-,-,-,-,-,o,-,-,-,-,-,-
vang1243,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,N,-,g,-,-,-,o,-,-,-,-,-,-
simb1256,-,-,t,-,u,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
lung1249,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,n,-,g,-,-,-,o,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,b,-,-,-,u,-,-,-,-,-,-
hako1237,-,-,-,-,e,-,-,p,-,-,-,-,-,u,-,-,-,k,-,-,-,u,-,-,n,a,-,-
solo1257,-,-,-,-,-,-,-,p,-,-,-,-,-,o,-,t,e,k,-,-,-,o,-,-,n,-,-,-
neha1247,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,s,-,-,-,i,-,-,n,g,-,-
bann1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,o,-,k,o,-,-,-,-,-,-
lawu1237,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,b,-,-,-,u,-,-,-,-,-,-
blab1237,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,g,-,-,-,e,-,-,-,-,-,-
koko1269,-,-,-,-,-,n,-,n,-,-,-,-,-,u,-,-,-,g,-,-,-,e,-,-,-,-,-,-
gaoo1237,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,N,-,-,-,u,-,-,-,-,-,-
zaba1237,-,-,-,-,-,-,-,p,-,-,-,-,-,o,-,-,-,t,-,-,-,e,-,-,-,-,-,-
zaba1237,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,k,-,-,-,u,-,-,-,-,-,-
suau1242,-,-,-,-,i,-,e,p,-,-,-,-,-,o,-,-,-,-,-,-,-,u,-,-,-,-,-,-
sali1295,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,g,a,-,b,o,-,-,g,a,-,-
oyao1237,-,-,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,s,-,-,-,e,-,-,-,-,-,-
auhe1237,-,-,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,s,e,-,h,a,-,-,-,-,-,-
buhu1237,-,-,-,-,-,-,-,p,-,-,-,-,-,o,-,-,-,-,-,-,-,u,-,-,-,-,-,-
misi1243,-,-,-,-,i,-,-,l,-,-,-,-,-,o,-,-,-,l,-,-,-,o,-,-,n,-,-,-
moli1248,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-,-,-,u,-,-,-,-,-,-
dobu1241,-,-,-,-,-,-,-,p,-,-,-,-,-,u,-,-,-,l,-,-,-,u,-,-,-,-,-,-
diod1237,-,-,t,-,u,-,-,b,-,-,-,-,-,u,-,i,-,y,-,-,-,a,-,-,-,-,-,-
iama1237,-,-,t,-,u,-,-,b,-,-,-,-,-,u,-,-,-,g,-,-,-,a,-,-,-,-,-,-
gapa1238,-,-,-,-,-,-,-,g,-,-,-,w,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,-
ghay1237,-,-,-,-,-,-,-,g,-,-,-,w,-,a,-,-,-,r,-,-,-,u,-,-,-,-,-,-
tawa1275,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,h,a,-,n,a,-,-,-,-,-,-
weda1241,-,-,-,-,-,-,-,d,-,-,-,-,-,o,-,-,-,d,-,-,-,o,-,-,-,-,-,-
muyu1244,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-
tour1243,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,l,-,-,-,o,-,-,-,-,-,-
abad1241,-,-,-,-,e,-,-,r,-,-,-,-,-,o,-,-,-,r,-,-,-,o,-,-,v,a,-,-
meke1243,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,f,-,-,-,u,-,-,-,-,-,-
mago1248,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,b,-,-,-,o,-,-,g,a,-,-
pohn1238,-,-,-,-,-,-,m,p,-,-,-,-,-,-,-,-,-,w,-,-,-,o,s,a,d,a,-,-
pulu1242,-,-,-,-,-,-,-,p,-,-,-,w,-,o,-,p,-,w,-,-,-,o,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,w,-,-,-,o,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,b,-,-,-,w,-,o,-,b,-,w,-,-,-,o,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,w,-,-,-,o,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,w,-,-,-,o,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,w,-,-,-,o,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,b,-,-,-,o,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
mort1237,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,w,-,-,-,o,-,-,-,-,-,-
mars1254,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,w,-,-,-,e,y,-,d,Z,-,-
ulit1238,-,-,-,-,-,-,-,b,-,-,-,-,-,o,-,-,-,b,-,-,-,o,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,i,-,-
kosr1238,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,a,h,-,t,-,-,-
naur1243,-,-,-,-,o,-,o,p,-,-,-,-,-,-,-,-,-,w,-,-,-,e,-,-,-,-,-,-
seng1281,-,-,-,-,-,-,-,s,-,o,-,s,-,o,-,-,-,h,-,-,-,o,-,-,m,-,-,-
lamo1244,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,N,-,-,-,-,-,-,-,-,-,-
mouk1239,-,-,-,-,-,-,-,s,-,-,-,-,-,o,-,-,-,N,-,-,-,-,-,-,-,-,-,-
amar1272,-,-,-,-,-,-,-,r,-,-,-,-,-,u,-,m,-,r,-,-,-,u,-,-,m,-,-,-
saka1289,-,-,-,-,-,-,-,s,-,-,-,-,-,E,-,-,-,x,-,-,-,-,-,-,-,-,-,-
hote1245,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,8,-,-,-,i,-,-,N,-,-,-
asum1237,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,m,-,b,-,-,-,u,-,-,-,-,-,-
tean1237,-,-,-,-,o,-,-,s,-,-,-,-,-,u,-,m,-,b,-,-,-,u,-,-,-,-,-,-
tean1237,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,m,-,b,-,-,-,u,-,-,-,-,-,-
siee1239,-,-,-,-,a,-,-,l,-,-,-,-,-,a,-,-,-,m,-,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,-,a,-,-,l,-,-,-,-,-,a,-,-,-,m,-,-,-,-,-,-,-,-,-,-
anei1239,-,-,-,-,a,-,-,t,-,-,-,-,-,o,-,p,-,p,-,-,-,-,-,-,-,-,-,-
lena1238,-,-,-,-,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,s,-,-,-
sout2869,-,-,-,-,e,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,s,-,-,-
kwam1252,-,-,-,-,-,-,-,r,-,-,-,-,-,u,-,-,-,p,-,-,-,u,-,-,-,-,-,-
sude1239,-,-,-,-,-,-,-,r,-,-,-,-,-,o,-,-,-,r,-,-,-,o,-,-,-,-,-,-
dehu1237,-,-,-,-,-,-,-,T,-,-,-,-,-,i,-,-,-,p,-,-,-,a,-,-,-,-,-,-
iaai1238,-,-,-,-,-,-,-,x,-,-,-,-,-,i,-,-,-,b,-,-,-,i,-,-,-,-,-,-
kuma1276,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,p,-,-,-
jawe1237,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,-,-,g,-,-,-,u,-,-,k,-,-,-
