language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
raka1237,-,-,-,-,-,-,-,h,-,-,a,-,-,n,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
raka1237,-,-,-,-,-,-,-,h,-,-,a,-,-,n,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
raka1237,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
raka1237,-,-,-,-,-,-,-,h,-,-,a,-,e,r,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
raka1237,-,-,-,-,-,-,-,h,-,-,a,-,e,r,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
maor1246,-,-,-,-,-,-,-,h,-,-,a,-,e,r,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
maor1246,-,-,-,-,-,-,-,h,-,-,a,-,e,r,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
puka1242,-,-,-,-,-,-,-,l,-,-,o,-,-,l,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
puka1242,-,-,-,-,-,-,-,w,-,-,o,-,o,m,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
puka1242,-,-,-,-,-,-,-,-,-,-,o,-,o,m,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
puka1242,-,-,-,-,-,-,-,l,-,-,o,-,o,m,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
puka1242,-,-,-,i,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,u,-,-,-
nort2845,-,-,-,-,-,-,-,h,-,-,e,-,-,7,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
nort2845,-,-,-,-,-,-,-,h,-,-,e,-,-,7,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
ruru1237,-,-,-,-,-,-,-,7,-,-,a,-,e,r,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
ruru1237,-,-,-,-,-,-,-,7,-,-,a,-,e,r,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
ruru1237,-,-,-,-,-,-,-,7,-,-,a,-,-,n,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
ruru1237,-,-,-,-,-,-,-,7,-,-,a,-,-,n,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
tahi1242,-,-,-,-,-,-,-,h,-,-,a,-,e,r,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
tahi1242,-,-,-,-,-,-,-,h,-,-,a,-,e,r,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
hawa1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
hawa1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
nuku1258,-,-,-,-,-,-,-,h,-,-,a,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
nuku1258,-,-,-,-,-,-,-,h,-,-,a,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
bauu1243,-,-,-,-,-,-,-,l,-,-,a,-,-,k,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
west2519,-,-,-,-,-,-,-,l,-,-,a,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
muss1248,-,-,-,-,-,-,-,k,-,-,a,-,-,s,-,u,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
bola1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,a,-,r,-,u,-,-,-
bulu1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,i,m,a,i,-,-,-
mudu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
unea1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
naka1262,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
naka1262,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
mera1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,n,o
dori1246,-,-,-,-,-,-,-,l,-,-,a,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
dori1246,-,-,-,-,-,-,-,l,-,-,a,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
wala1266,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,e,-,-,-
wala1266,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,e,-,-,-
kwai1243,-,-,-,-,-,-,-,l,-,-,e,-,-,k,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
kwai1243,-,-,-,-,-,-,-,l,-,-,e,-,-,k,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
lauu1247,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,e,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
lauu1247,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,e,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
kwar1239,-,-,-,-,-,-,-,l,-,-,e,-,-,k,-,a,-,-,m,-,-,-,-,-,-,a,-,7,-,i,-,-,-
kwar1239,-,-,-,-,-,-,-,l,-,-,e,-,-,k,-,a,-,-,m,-,-,-,-,-,-,a,-,7,-,i,-,-,-
baeg1237,-,-,-,-,-,-,-,l,-,-,e,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
baeg1237,-,-,-,-,-,-,-,l,-,-,e,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
fata1245,-,-,-,-,-,-,-,l,-,-,e,-,-,k,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
fata1245,-,-,-,-,-,-,-,l,-,-,e,-,-,k,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
toab1237,-,-,-,-,-,-,-,l,-,-,a,-,-,-,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
toab1237,-,-,-,-,-,-,-,l,-,-,a,-,-,-,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
bael1237,-,-,-,-,-,-,-,l,-,-,e,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
bael1237,-,-,-,-,-,-,-,l,-,-,e,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
gula1270,-,-,-,-,-,-,-,l,-,-,e,-,-,k,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
gula1270,-,-,-,-,-,-,-,l,-,-,e,-,-,k,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
long1395,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
long1395,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
oroh1237,-,-,-,-,-,-,-,r,-,-,a,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
oroh1237,-,-,-,-,-,-,-,r,-,-,a,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
area1240,-,-,-,-,-,-,-,r,-,-,a,-,-,-,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
area1240,-,-,-,-,-,-,-,r,-,-,a,-,-,-,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
saaa1240,-,-,-,-,-,-,-,l,-,-,a,-,-,-,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
saaa1240,-,-,-,-,-,-,-,l,-,-,a,-,-,-,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
rihu1237,-,-,-,-,-,-,-,h,-,-,a,-,-,n,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
rihu1237,-,-,-,-,-,-,-,h,-,-,a,-,-,n,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
haun1237,-,-,-,-,-,-,-,h,-,-,a,-,-,n,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
haun1237,-,-,-,-,-,-,-,h,-,-,a,-,-,n,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
kahu1241,-,-,-,-,-,-,-,r,-,-,E,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,e,-,-,-
kahu1241,-,-,-,-,-,-,-,r,-,-,E,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,e,-,-,-
sant1413,-,-,-,-,-,-,-,r,-,-,a,-,-,-,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
sant1413,-,-,-,-,-,-,-,r,-,-,a,-,-,-,-,o,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
aros1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,o,-,-,-,i,-,-,-
tolo1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
bira1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,7,-,-,-
tand1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
mala1484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
leng1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
gela1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
taba1261,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
taba1261,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
siar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
labe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,l,-,e,-,t,-
surs1246,-,-,-,-,-,-,-,l,-,-,3,-,-,k,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-
surs1246,-,-,-,-,-,-,-,l,-,-,3,-,-,k,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kand1301,-,-,-,i,-,-,-,-,-,-,-,-,-,w,-,a,n,-,p,-,-,-,-,-,-,a,-,-,-,t,-,-,-
kand1301,-,-,-,i,-,-,-,-,-,-,-,-,-,w,-,a,n,-,p,-,-,-,-,-,-,a,-,-,-,t,-,-,-
patp1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
kuan1248,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,o,-,-,-,o,-,t,-
mini1251,-,-,-,i,-,-,-,l,-,-,e,-,-,v,-,a,-,-,n,-,-,-,-,-,-,a,-,-,-,u,-,t,l
mini1251,-,-,-,i,-,-,-,l,-,-,e,-,-,v,-,a,-,-,n,-,-,-,-,-,-,a,-,-,-,u,-,t,l
nali1244,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,w,-,u,-,s,-
tian1237,-,-,-,-,-,-,-,n,-,-,a,-,n,k,i,a,-,-,m,-,-,-,-,-,-,a,-,-,-,n,-,-,-
tian1237,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,a,-,-,m,-,-,-,-,-,-,a,-,-,-,n,-,-,-
tiga1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,m,-,-,-,-,-,-,-,-,-,-,i,-,-,-
lame1260,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,r,i,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lame1260,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,r,i,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bier1244,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,r,i,m,-,-,-,-,-,-,-,-,-,-,i,-,-,-
bier1244,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,i,r,i,m,-,-,-,-,-,-,-,-,-,-,i,-,-,-
baki1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,i,-,-,-
bier1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,e,-,-,-,i,-,-,-
bier1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,b,-,-,-,-,-,-,e,-,-,-,i,-,-,-
maii1238,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,3,n,-,m,-,-,-,-,-,-,3,-,-,-,-,-,-,-
maii1238,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,3,n,-,m,-,-,-,-,-,-,3,-,-,-,-,-,-,-
ngun1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
lele1267,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,n,-,m,-,-,-,-,-,-,e,-,-,-,i,-,-,-
lele1267,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,a,n,-,m,-,-,-,-,-,-,e,-,-,-,i,-,-,-
sout2856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,i,-,-,-
eton1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,-,-,e,-,-,-,i,-,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,a,-,-,-,h,-,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,h,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-
port1286,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,-,-,-
sowa1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,e,-,e,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,e,-,-,-
apma1240,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,a,-,-,-,-,-,-,-
