language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
nana1258,-,-,-,-,-,g,-,-,-,-,i,p,-,-,m,-,-,-,-,-,a,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mana1295,-,-,-,-,-,m,-,-,-,w,a,-,-,-,t,-,-,-,-,-,a,-,m,-,-,w,a,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-
nuku1259,-,-,-,-,-,t,a,m,a,k,e,-,-,-,r,-,-,-,-,-,e,-,k,-,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-
samo1305,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,e,-,-,-,-,-,-
samo1305,-,-,-,-,-,7,-,-,-,-,e,-,-,-,l,-,-,-,-,-,e,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-
samo1305,-,-,-,-,-,7,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,e,-,-,-,-,-,-
nort2844,-,-,-,-,-,k,-,-,-,-,a,-,-,-,l,-,-,-,-,-,e,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-
east2447,-,-,-,-,-,k,-,-,-,-,e,-,-,-,l,-,-,-,-,-,e,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-
wall1257,-,-,-,-,-,k,-,-,-,-,e,-,-,-,l,-,-,-,-,-,e,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-
tong1325,-,-,-,-,-,k,-,-,-,-,e,-,-,-,l,-,-,-,-,-,e,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-
niue1239,-,-,-,-,-,k,-,-,-,-,e,-,-,-,l,-,-,-,-,-,e,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-
emae1237,-,-,-,-,-,k,-,-,-,-,e,-,-,-,r,-,-,-,-,-,e,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-
mung1271,-,-,-,-,-,s,-,-,-,-,u,-,-,-,g,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-,-,-
mung1271,-,-,-,-,-,s,-,-,-,-,u,-,-,-,g,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-,-,-
futu1245,-,n,u,f,e,k,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
mele1250,-,-,-,-,-,s,-,-,-,-,u,-,-,-,l,-,-,-,-,-,a,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,d,Z,-,-,-,-,i,-,-,-,-,-,-
mele1250,-,-,-,-,-,s,-,-,-,-,u,-,-,-,l,-,-,-,-,-,a,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,d,Z,-,-,-,-,i,-,-,-,-,-,-
raro1241,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-
penr1237,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-
penr1237,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-
tuam1242,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-
mang1401,-,-,i,r,i,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-
mang1401,-,-,i,r,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mang1401,-,-,i,r,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mang1402,-,-,i,-,-,r,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
raka1237,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-
maor1246,-,-,-,-,-,n,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-
rapa1244,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,h,-,a
nort2845,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-
nort2845,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,e,-,-,-,-,-,-
nort2845,-,-,-,-,-,n,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-
ruru1237,-,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,e,-,-,-,-,-,-
tahi1242,-,-,i,-,-,r,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hawa1245,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,e,-,-,-,-,-,-
rotu1241,-,-,-,-,-,k,-,-,-,-,e,-,-,-,r,-,-,-,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-
bauu1243,-,b,a,T,-,t,-,-,-,s,a,-,-,-,n,-,-,-,-,-,i,-,q,-,-,-,e,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-,-
west2519,-,b,a,T,-,t,-,-,-,s,a,-,-,-,n,-,-,-,-,-,i,-,q,-,-,w,e,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-,-
mudu1242,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-
unea1237,-,-,-,-,-,m,-,-,-,-,a,-,-,-,t,-,-,-,-,-,a,-,m,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-
naka1262,-,-,-,-,-,k,-,-,-,-,i,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,-,-
kwai1243,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
lauu1247,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
kwar1239,-,n,-,g,-,w,-,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,w,-,-,a,-,-,-,-,-,-
toab1237,-,m,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
saaa1240,-,m,-,-,-,w,-,-,-,-,a,-,-,-,d,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,Z,-,u,l,-,e,-,-,-,-,-,-
bugh1239,-,-,-,-,-,k,-,-,-,-,e,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,Z,-,-,-,-,u,-,-,-,-,-,-
gela1263,-,-,-,-,-,k,-,-,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,u,-,-,-,-,-,-
taba1261,-,-,-,-,-,k,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,k,-,-,u,n,-,u,-,-,-,-,-,-
lihi1237,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,e,-,-,-,-,-,-
siar1238,-,-,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,p,-,-
labe1239,-,-,-,-,-,k,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-
surs1246,-,-,-,-,-,k,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-
kand1301,-,-,i,n,-,k,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-
ramo1244,-,-,-,-,-,k,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-
patp1243,-,-,-,-,-,k,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-
mini1251,-,-,-,-,-,k,-,-,-,-,a,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-
nali1244,-,-,-,T,-,h,-,-,-,-,i,-,-,-,n,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-,o,-,-,-,r,-,-
tiga1245,-,-,-,-,-,k,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,i,N,-,u,-,-,a,k,-,-
mada1285,-,-,-,-,-,k,-,-,-,-,o,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-
ngun1274,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,-
sout2856,-,-,-,-,-,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,t,-,-
sout2856,-,-,-,-,-,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,t,-,-
nama1268,-,-,-,-,-,h,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,t,-,-
nama1268,-,-,-,-,-,h,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,t,-,-
sowa1244,-,w,o,-,-,t,-,-,-,-,a,b,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-
sowa1244,-,-,-,-,-,t,-,-,-,-,a,b,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-
seke1241,-,-,-,-,-,t,-,-,-,-,a,b,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-
apma1240,-,-,-,-,-,t,-,-,-,-,a,b,w,a,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,k,i
sout2858,-,-,-,-,-,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,t,-,-
sout2858,-,-,-,-,-,-,-,-,-,-,a,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,t,-,-
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,s,-,i
hano1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,s,-,i
motl1237,-,-,-,-,-,n,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,t,-,-
motl1237,-,-,-,-,-,n,-,-,-,-,i,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,t,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,t,-,e
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,t,-,e
mara1399,-,-,-,-,-,y,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,3,-,l,-,-,3,-,-,i,-,-,-,-,-,-
mara1399,-,-,-,-,-,y,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,3,-,l,-,-,3,-,-,i,-,-,-,-,-,-
mpot1241,-,n,e,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,-,s,-,-,-,-,-,i,-,l,-,-,-,-,-,a,-,-,-,s,-,-
mpot1241,-,n,e,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,-,s,-,-,-,-,-,i,-,l,-,-,-,-,-,a,-,-,-,s,-,-
mpot1241,-,n,e,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,-,s,-,-,-,-,-,i,-,l,-,-,-,-,-,a,-,-,-,s,-,-
mpot1241,-,n,e,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,-,s,-,-,-,-,-,i,-,l,-,-,-,-,-,a,-,-,-,s,-,-
malu1245,-,-,-,-,-,w,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,t,s,-,-,-,-,-,-,-,l,-,-,-,-,-,i,t,-,-,s,-,-
malu1245,-,-,-,-,-,w,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,t,s,-,-,-,-,-,-,-,l,-,-,-,-,-,i,t,-,-,s,-,-
malu1245,-,-,-,-,-,w,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,t,s,-,-,-,-,-,-,-,l,-,-,-,-,-,i,t,-,-,s,-,-
malu1245,-,-,-,-,-,w,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,t,s,-,-,-,-,-,-,-,l,-,-,-,-,-,i,t,-,-,s,-,-
malu1245,-,-,-,-,-,w,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,t,s,-,-,-,-,-,-,-,l,-,-,-,-,-,i,t,-,-,s,-,-
malu1245,-,-,-,-,-,w,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,t,s,-,-,-,-,-,-,-,l,-,-,-,-,-,i,t,-,-,s,-,-
malu1245,-,-,-,-,-,w,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,t,s,-,-,-,-,-,-,-,l,-,-,-,-,-,i,t,-,-,s,-,-
malu1245,-,-,-,-,-,w,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,t,s,-,-,-,-,-,-,-,l,-,-,-,-,-,i,t,-,-,s,-,-
malu1245,-,-,-,-,-,w,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,t,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,t,-,-,s,-,-
malu1245,-,-,-,-,-,w,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,t,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,t,-,-,s,-,-
malu1245,-,-,-,-,-,w,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,t,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,t,-,-,s,-,-
malu1245,-,-,-,-,-,w,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,t,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,t,-,-,s,-,-
maee1241,-,-,-,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,E,-,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,s,-,-
maee1241,-,-,-,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,E,-,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,s,-,-
maee1241,-,-,-,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,E,-,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,s,-,-
maee1241,-,-,-,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,E,-,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,s,-,-
maee1241,-,-,-,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,E,-,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,s,-,-
maee1241,-,-,-,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,E,-,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,s,-,-
maee1241,-,-,-,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,E,-,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,s,-,-
maee1241,-,-,-,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,E,-,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,s,-,-
maee1241,-,-,-,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,E,-,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,s,-,-
maee1241,-,-,-,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,E,-,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,s,-,-
maee1241,-,-,-,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,E,-,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,s,-,-
maee1241,-,-,-,-,-,v,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,E,-,s,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,s,-,-
vaoo1237,-,t,a,n,-,b,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,a,-,-,-,s,-,-
dixo1238,-,-,-,-,-,h,-,-,-,-,E,n,-,-,d,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,s,-,-
dixo1238,-,-,-,-,-,h,-,-,-,-,E,n,-,-,d,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,s,-,-
lete1241,-,-,-,-,-,n,-,-,-,-,E,n,-,-,d,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,s,-,-
lete1241,-,-,-,-,-,n,-,-,-,-,E,n,-,-,d,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,s,-,-
lete1241,-,-,-,-,-,n,-,-,-,-,E,n,-,-,d,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,s,-,-
lete1241,-,-,-,-,-,n,-,-,-,-,E,n,-,-,d,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,s,-,-
labo1244,-,-,-,-,-,n,-,-,-,-,e,n,-,-,g,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,s,-,-
labo1244,-,-,-,-,-,n,-,-,-,-,e,n,-,-,g,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,s,-,-
vinm1237,-,-,-,-,-,n,-,-,-,-,e,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,a,d,r,u,x,-,-
vinm1237,-,-,-,-,-,n,-,-,-,-,u,n,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,h,-,-
malf1237,-,-,-,-,-,n,-,-,-,-,u,n,-,-,d,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,s,-,-
malf1237,-,-,-,-,-,n,-,-,-,-,u,n,-,-,d,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,s,-,-
navw1234,-,-,-,-,-,n,-,-,-,-,i,n,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,n,b,-,-,-,-,a,-,r,-,-,-,-,-,a,-,-,-,o,-,-
sout2857,-,-,-,-,-,n,-,-,-,-,i,n,-,-,d,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,s,-,-
sout2857,-,-,-,-,-,n,-,-,-,-,i,n,-,-,d,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,s,-,-
