language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
lete1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,u,l,-,-,-
labo1244,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,x,-,-,-
litz1237,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,v,-,-,o,x,-,-,-
vinm1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,e,l,-,-,-
vinm1237,n,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,v,-,-,u,N,-,-,-
vinm1237,n,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,v,-,-,u,N,-,-,-
malf1237,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,v,-,-,a,n,-,-,-
navw1234,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,v,-,-,E,n,-,-,-
sout2857,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,b,-,-,e,n,-,-,-
nati1244,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,v,-,-,a,n,-,-,-
niti1249,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,v,-,-,a,m,-,-,-
katb1237,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,g,-,l,a,n,g,a,r
rere1240,-,-,-,-,-,-,f,-,-,-,-,-,-,E,-,-,-,-,x,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,-,f,-,-,-,-,-,-,E,-,-,-,-,x,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,f,-,-,-,-,-,-,o,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
unua1237,-,-,-,-,-,-,f,-,-,-,-,-,-,o,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,v,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,t,-,-,-,-,S,-,i,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,v,-,-,-,-,-,-,-
axam1237,-,-,-,-,-,-,t,-,-,-,-,s,-,u,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,v,-,-,u,n,-,i,-
avok1244,-,-,-,-,-,-,t,-,-,-,-,S,-,i,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,v,-,-,i,n,-,i,-
port1285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,u,x,-,e,-
port1285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,u,x,-,e,-
mask1242,-,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,v,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,t,-,-,-,-,s,-,a,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,p,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,-,v,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
burm1263,-,-,-,-,-,-,f,-,-,-,-,-,-,i,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-,-,i,-
loni1238,t,-,a,-,-,-,p,-,-,-,-,-,-,a,-,-,-,-,7,-,a,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
papi1254,t,-,i,-,-,-,p,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
tita1241,t,-,a,-,-,-,p,-,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,a,-,-,-,s,-,-,-,-,-,-,e,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,a,-,-,-,s,-,-,-,-,-,-,a,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
morm1235,-,-,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,-,7,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
matb1237,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
gebe1237,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,u,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
teop1238,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
bann1247,-,-,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
bann1247,g,-,-,-,-,-,h,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
neha1247,-,-,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kubo1244,r,-,e,-,-,-,v,-,-,-,-,-,-,a,-,-,n,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
lung1249,r,-,e,-,-,-,v,-,-,-,-,-,-,a,-,-,n,-,g,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
simb1256,l,-,e,-,-,-,v,-,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
simb1256,l,-,e,-,-,-,v,-,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
moli1248,-,-,-,-,-,-,g,-,-,-,-,-,-,e,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
dobu1241,-,-,-,-,-,-,g,-,-,i,-,g,-,e,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
guma1254,-,-,-,-,-,-,k,a,t,u,-,p,-,a,-,-,-,e,v,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
guma1254,-,-,-,-,-,-,k,a,t,u,-,p,-,a,-,-,-,e,v,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
bwai1243,-,-,-,-,-,-,-,-,-,i,-,y,-,a,-,-,-,-,v,-,u,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
diod1237,-,-,-,-,-,-,-,a,-,i,i,y,-,a,-,-,-,-,v,-,i,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
iama1237,-,-,-,-,-,-,-,-,-,i,-,y,-,a,-,-,-,-,v,u,i,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mina1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,a,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
mina1269,-,-,-,-,-,-,-,-,-,-,-,8,-,a,-,-,-,-,v,-,u,x,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
gapa1238,-,-,-,-,-,-,v,-,-,o,-,t,-,a,-,-,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
ghay1237,-,-,-,-,-,-,v,-,-,o,-,t,-,a,-,-,-,-,w,-,-,-,-,-,-,-,e,-,i,e,i,-,a,n,-,a,-
ghay1237,-,-,-,-,-,-,v,-,-,o,-,t,-,a,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
weda1241,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,i,-,-,n,-,i,-
motu1246,-,-,-,-,-,-,k,-,-,e,-,-,-,-,-,-,-,-,h,-,o,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
tour1243,-,-,-,-,-,-,-,-,-,e,-,l,-,u,-,-,-,-,v,-,u,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
abad1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,o,k,e,o,n,-,a,-,-,-,-,-,-,-,-,-,-
bala1307,-,-,-,-,-,-,k,-,-,a,-,l,-,a,-,-,-,-,p,-,a,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
bala1307,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,e,-,-,-,o,-,-,-,-,-,-,-,-,-,-
hula1239,-,-,-,-,-,-,k,-,-,a,-,l,-,a,-,-,-,-,p,-,a,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
waim1251,-,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,-,i,k,-,-,-,-,a,-,-,-,-,-,-,-,-,u,-
pulu1242,-,-,-,-,-,-,p,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,a,a,-,-,-,-,-,-,-,a,-,-,s,-,-,i,-,-,-,-
chuu1238,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mort1237,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,e,y,d,Z,-,-,-,-,-,-,-
ulit1238,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,g,-,-,-,-,-,-,-,e,-,-,g,-,-,-,-,-,-,-
gilb1244,-,-,-,-,-,-,k,-,-,a,-,-,a,u,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
gilb1244,-,-,-,-,-,-,7,-,-,u,-,-,-,u,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
seng1281,-,-,-,-,-,-,-,-,-,-,-,l,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seng1281,-,-,-,-,-,-,k,-,-,-,-,l,-,a,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lamo1244,-,-,-,-,-,-,k,-,-,-,-,l,a,a,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
