language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
geda1237,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
bilb1241,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
mind1255,-,n,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
wabb1237,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
awad1244,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,a,-,-,-,7,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
woge1237,-,y,-,-,-,-,-,d,-,-,-,-,Z,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
mana1295,-,y,-,-,-,-,-,d,-,-,-,-,Z,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
kair1263,-,y,-,-,-,-,-,d,-,-,-,-,Z,-,-,i,-,-,-,y,e,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
kiss1246,-,-,-,-,-,-,-,d,-,-,-,-,Z,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
yabe1254,i,n,-,-,-,-,-,-,-,-,-,-,t,-,-,e,-,-,-,-,e,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,-
onto1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
taku1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
sika1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
kapi1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
mele1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
tiko1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
anut1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
samo1305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
west2516,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
east2447,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
east2447,-,-,-,-,-,-,-,-,-,-,-,-,k,-,a,u,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
wall1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
wall1257,-,-,-,-,-,-,-,-,-,-,-,-,k,-,a,u,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
tong1325,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
niue1239,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
niue1239,-,-,-,-,-,-,-,k,-,-,a,u,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
emae1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
toke1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
pile1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
raro1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
penr1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
tuam1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
raka1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
raka1237,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,r,u,-,m,u,-,-,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
maor1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
puka1242,-,n,-,-,-,-,-,g,-,-,u,-,t,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
puka1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,7,a,-,-,a,-,-,-,-,-,-,-
hawa1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
nuku1258,-,-,-,-,-,-,-,m,-,-,a,-,t,-,-,e,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
niua1240,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
rotu1241,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
west2519,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,e,-,v,-,-,u,-,-
bola1250,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
bulu1253,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
mudu1242,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
unea1237,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,-,-,u,-,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-
dori1246,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
wala1266,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
kwai1243,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
lauu1247,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
kwar1239,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
baeg1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
fata1245,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,e,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
bael1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
long1395,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
area1240,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
saaa1240,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
kahu1241,-,-,-,-,-,-,-,-,-,-,a,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
bira1254,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
leng1259,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,e,-,-,u,-,-,-,-,t,-,-,-,u,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,N,a,-,n,a,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-,h,-,-,-,a,u,t,-,-,u,-,-
gela1263,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
baro1253,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-
lihi1237,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
siar1238,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,g,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-
labe1239,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-
surs1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,3,-,l,-,-,-,-,-
kand1301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-,-,-,i,s,-,-,-,a,-,p,-,-,i,-,-
ramo1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,k,-,-,-,3,-,p,-,-,i,-,-
patp1243,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,g,a,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-
kuan1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-
mini1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-
tiga1245,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,n,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,e,-,n,-,-,-,-,-
tung1290,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,n,-,-,-,-,-
tian1237,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,n,-,-,-,-,-
nali1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,n,-,-,-,-,-
sout2856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,a,-,p,-,-,u,-,-
lele1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,a,-,p,-,-,u,a,-
eton1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,a,-,p,-,-,u,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,e,-,m,a,-,t,-,-,i,7,-
lewo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,p,-,-,a,-,-
lame1260,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,r,-,-,-,a,-,p,-,-,E,-,-
bier1244,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,r,-,-,-,o,n,g,-,-,e,-,-
baki1244,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,a,n,b,-,-,o,-,-
bier1246,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,u,-,-
maii1238,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,l,-,-,w,a,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,i,-,l,-,-,-,-,-
port1286,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-,-,-,-
lonw1238,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,a,-,p,-,-,-,-,-
nort2839,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
daka1243,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,i,-,-,-,-,-,-,-
sout2859,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,s,e,-,-,i,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
apma1240,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-
seke1241,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,p,-,w,-,a,-,-,-,-,-,-,s,-,-,e,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
saaa1241,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,n,-,-,-,a,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,n,-,-,-,a,-,-,-,-,i,-,-
nese1235,-,n,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,n,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,n,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,n,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,n,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-,-,-,-,l,E,-,h,E,-,-,-,-,-,-,-
dixo1238,-,n,-,g,-,3,-,-,-,-,-,-,l,-,-,i,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
lete1241,-,n,-,-,-,E,-,-,-,-,-,-,s,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,l,-,-,-,E,-,-,-,-,-,-,-
labo1244,-,n,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,e,-,-,-,-,-,-,-
litz1237,-,n,-,-,-,e,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,n,-,-,-,e,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,n,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
malf1237,-,n,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
navw1234,-,n,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,n,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,n,-,-,-,a,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
ling1265,-,n,-,-,-,E,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,n,-,-,-,e,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
nisv1234,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,n,-,-,-,i,-,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
axam1237,-,n,-,-,-,a,-,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,n,-,-,-,a,-,m,-,-,i,r,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,u,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,n,-,-,-,i,-,p,-,-,i,-,s,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
mask1242,-,n,-,-,-,i,-,p,-,-,i,-,s,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,v,-,-,-,i,l,-,-,-,a,-,-,-,-,n,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,i,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,l,-,-,-,E,-,-,-,-,-,-,-
bwen1239,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,a,x,o,v,-,-,-,E,l,-,-,-,-,-,-,-,-,-,-,-
burm1263,-,n,-,-,-,a,-,p,-,-,e,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-
