language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
kiow1266,k,-,i,-,-,-,-,-,i,-,-,-,-,-,-,i,-,-,-,-
sanj1276,p,-,i,-,-,-,-,-,i,-,-,v,-,i,-,i,-,-,-,-
yaqu1251,t,e,e,-,-,-,k,-,u,-,-,-,-,-,-,a,-,-,-,-
tuba1279,t,-,i,-,-,-,k,-,o,n,5,w,-,a,-,a,-,-,t,-
huar1255,s,-,a,-,-,-,7,-,-,-,-,p,-,a,-,a,-,-,-,-
cent2131,s,-,a,-,-,-,7,-,-,-,-,p,-,a,-,a,-,-,-,-
opat1246,s,-,a,-,-,-,-,-,-,-,-,-,-,a,t,a,-,-,-,-
eude1234,s,-,a,-,-,-,a,-,a,-,-,b,-,a,7,a,-,-,-,-
eude1234,s,-,a,-,-,-,-,-,-,-,-,-,-,a,b,a,-,-,-,-
eude1234,s,-,a,-,-,-,-,-,-,-,-,-,-,a,t,a,-,-,-,-
elna1235,w,-,e,-,-,e,7,-,i,-,-,r,-,a,7,a,-,-,-,-
huic1243,w,-,a,-,-,-,-,-,i,-,-,-,-,a,-,i,-,-,-,-
toho1245,t,S,u,-,-,-,k,-,u,-,-,g,-,-,-,-,-,-,-,-
pima1248,h,-,a,-,-,-,-,-,i,-,-,v,-,-,-,a,-,-,n,-
nort2959,t,-,u,t,s,u,g,-,u,-,-,-,-,-,-,e,-,-,-,-
clas1250,n,-,a,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-,t,l
high1278,n,-,a,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-,t,-
tete1251,n,-,a,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-,t,l
pipi1250,n,-,a,-,-,-,k,-,-,-,-,-,-,-,-,a,-,-,t,-
poch1244,n,-,e,-,-,-,k,-,-,-,-,-,-,-,-,e,-,-,t,-
chem1251,t,-,u,-,-,-,k,-,u,-,-,-,-,a,p,i,-,-,-,-
sout2969,t,-,u,-,-,-,k,-,u,-,-,-,-,a,-,-,-,-,-,-
kawa1283,t,-,u,-,-,-,k,-,u,-,-,-,-,a,v,i,-,-,-,-
utee1244,t,-,u,-,-,-,k,u,u,-,-,-,-,a,p,i,-,-,-,-
mono1275,t,-,3,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,-
nort2954,t,-,u,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-
pana1305,t,-,u,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-
gosi1242,t,-,u,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-
coma1245,t,-,3,-,-,-,k,-,-,-,-,-,-,a,p,3,-,-,h,-
hopi1249,s,i,i,-,-,-,k,-,-,-,-,-,-,-,w,i,-,-,-,-
kita1252,t,-,i,-,-,-,v,-,-,-,-,-,-,-,-,o,d,Z,t,-
kita1252,7,-,a,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,p,-
tong1329,t,-,u,-,-,u,k,-,-,-,-,-,-,-,-,i,-,-,n,-
cahu1264,w,-,a,-,-,a,7,-,-,-,-,-,-,-,-,i,-,-,S,-
cupe1243,w,-,a,-,-,a,7,-,-,-,-,-,-,-,-,i,-,-,S,-
luis1253,w,a,a,-,-,a,7,-,-,-,-,-,-,-,-,i,-,-,S,-
tuba1278,t,-,u,-,-,-,g,-,u,-,-,-,-,-,w,a,-,-,-,-
kere1287,7,-,i,-,-,-,-,-,i,-,-,S,a,a,n,i,-,-,-,-
acom1246,7,-,-,-,-,-,-,-,i,-,-,S,a,a,n,i,-,-,-,-
sant1426,7,-,i,-,-,-,-,-,i,-,-,S,a,a,n,i,-,-,-,-
sant1425,7,-,i,-,-,-,-,-,i,-,-,S,-,a,n,i,-,-,-,-
