language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
huar1255,-,-,-,-,i,y,e,-,-,-,n,i,-,-,i,-,-
cent2131,t,S,a,m,e,-,e,r,o,a,l,-,-,-,a,-,-
cent2131,t,S,a,m,e,-,e,k,o,a,l,-,-,-,a,-,-
mayo1264,n,-,-,-,i,-,i,-,-,-,n,-,-,-,i,-,-
yaqu1251,n,-,-,-,i,-,i,-,-,-,n,-,-,-,i,-,-
elna1235,n,-,-,-,i,y,a,-,-,-,n,u,u,r,i,-,-
huic1243,t,-,-,-,e,-,e,-,-,-,n,-,-,-,i,-,-
toho1245,n,-,-,-,-,-,3,-,-,-,n,-,-,-,i,-,-
pima1248,n,-,-,-,-,-,3,-,-,-,n,-,-,-,-,-,-
sout2976,n,-,-,-,-,-,3,-,-,-,n,-,-,-,-,-,-
nort2959,n,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-
tete1251,n,-,-,-,-,-,e,-,-,-,n,e,-,p,i,l,-
high1278,n,-,-,-,-,-,e,-,-,-,n,e,-,p,i,l,-
pipi1250,n,-,-,-,-,-,-,-,-,-,-,e,-,p,i,l,-
mono1275,-,-,-,-,-,-,e,-,-,-,q,-,-,-,o,-,-
nort2954,-,-,-,-,-,-,i,-,-,-,k,-,-,-,o,-,-
pana1305,-,-,-,-,a,-,i,-,-,-,k,-,-,-,o,-,-
coma1245,-,-,-,-,-,-,e,-,-,-,k,-,-,-,o,-,-
kawa1283,-,-,-,-,-,-,e,-,-,-,g,-,-,-,u,b,3
hopi1249,l,-,-,-,e,-,e,-,-,-,N,-,-,-,i,-,-
tuba1278,l,-,-,-,-,-,a,-,-,-,l,-,-,-,a,n,t
cahu1264,n,-,-,-,a,N,i,-,-,-,l,-,-,-,i,-,-
kiow1266,d,-,-,-,e,-,e,-,-,-,n,-,-,-,-,-,-
