language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
huar1255,-,-,-,-,-,-,o,-,-,-,7,-,a,-,a,-,-
cent2131,-,-,-,-,-,-,o,-,-,-,t,S,i,-,i,-,-
mayo1264,-,-,-,-,-,-,o,-,o,-,t,-,-,-,a,-,-
yaqu1251,-,-,-,-,-,-,o,-,o,-,t,-,-,-,a,-,-
elna1235,k,a,r,-,-,-,i,-,-,-,-,-,-,-,i,-,-
huic1243,-,-,-,-,-,-,u,-,-,-,m,-,e,-,e,-,-
toho1245,-,-,-,-,-,-,o,-,-,-,7,-,-,-,o,-,-
pima1248,-,-,-,-,-,-,o,-,-,-,7,-,-,-,o,-,-
sout2976,-,-,-,-,-,-,a,-,-,-,-,-,-,-,o,-,-
nort2959,-,o,-,-,-,-,o,-,-,-,-,-,-,-,o,-,-
tete1251,-,-,m,-,-,-,i,m,i,-,t,-,-,-,e,t,l
high1278,-,-,-,-,-,-,o,m,i,-,t,-,-,-,-,-,-
pipi1250,-,-,-,-,-,-,u,m,i,-,t,-,-,-,-,-,-
mono1275,-,-,-,-,-,-,o,-,-,-,h,-,-,-,o,-,-
nort2954,-,-,-,-,-,-,o,-,-,-,h,-,-,-,o,-,-
pana1305,t,-,s,-,-,-,u,-,-,-,h,-,-,m,i,-,-
coma1245,t,-,s,-,-,-,u,-,-,-,h,-,-,n,i,-,-
kawa1283,-,-,-,-,-,-,o,-,-,-,h,-,o,v,3,-,-
hopi1249,-,-,-,-,-,-,o,-,o,e,q,-,-,-,a,-,-
tuba1278,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-
cahu1264,t,-,e,-,-,-,e,-,-,-,7,-,i,l,i,-,-
kiow1266,t,-,h,o,o,o,o,-,-,-,s,-,e,-,e,-,-
