language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
huar1255,p,-,-,o,-,-,-,e,e,-,-
cent2131,b,-,-,o,-,w,-,e,e,-,-
mayo1264,b,o,o,o,-,7,-,-,o,-,-
yaqu1251,b,o,o,o,-,7,-,-,o,-,-
elna1235,h,-,-,u,i,y,-,e,e,-,-
huic1243,h,-,-,u,i,y,-,e,e,-,-
toho1245,w,-,-,o,-,-,-,-,g,-,-
pima1248,v,-,-,o,-,-,-,-,g,-,-
sout2976,b,-,-,o,-,-,-,-,i,-,-
nort2959,b,-,-,o,-,-,-,-,i,-,-
tete1251,-,-,-,o,-,h,t,l,i,-,-
high1278,-,-,-,o,-,h,t,-,i,-,-
pipi1250,-,-,-,u,-,h,t,-,i,-,-
mono1275,p,-,-,o,-,-,-,-,i,y,o
nort2954,p,-,-,o,-,-,-,-,-,-,-
pana1305,p,-,-,o,-,7,-,-,i,-,-
coma1245,p,-,-,u,-,7,-,-,e,-,-
kawa1283,t,-,-,o,-,v,-,-,3,-,-
hopi1249,p,-,-,o,e,h,-,-,3,-,-
tuba1278,p,-,-,o,-,h,-,-,t,-,-
cahu1264,p,-,-,i,-,-,-,-,i,t,-
kiow1266,-,-,-,o,-,n,-,-,-,-,-
