language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
huar1255,t,s,u,-,r,-,u,-,-,k,i,-,-,i,-,-,-,-,-,-
cent2131,t,S,u,-,l,-,u,-,-,g,i,-,-,i,-,-,-,-,-,-
mayo1264,-,-,w,-,-,-,-,-,-,-,i,-,-,i,-,-,-,k,i,t
yaqu1251,-,-,w,-,-,-,i,-,-,-,i,-,-,i,-,-,-,k,i,t
elna1235,-,-,p,-,-,-,-,-,-,-,i,-,-,i,-,n,a,7,a,-
huic1243,-,-,w,-,-,-,-,-,-,-,i,-,-,i,-,-,-,-,-,-
huic1243,-,-,w,-,-,-,i,-,-,k,i,-,-,i,-,-,-,-,-,-
toho1245,-,-,u,-,7,-,u,w,h,w,-,-,-,i,-,-,-,g,-,-
pima1248,-,-,u,-,7,-,u,-,-,v,-,-,-,i,-,-,-,g,-,-
sout2976,-,-,u,-,-,-,-,-,-,-,-,-,-,i,-,-,-,7,-,-
nort2959,-,-,u,-,r,-,u,-,-,g,u,-,-,i,-,-,-,-,-,-
nort2959,-,-,u,-,-,-,-,-,-,g,u,-,-,i,-,-,-,-,-,-
tete1251,t,-,u,-,t,-,u,-,t,-,-,-,-,-,-,-,-,l,-,-
high1278,t,-,o,-,t,-,o,-,t,s,-,-,-,i,-,-,-,n,-,-
pipi1250,t,-,o,-,t,-,o,T,t,S,-,-,-,-,-,-,-,-,-,-
mono1275,-,-,-,-,t,s,-,-,-,-,-,-,-,i,-,p,a,7,-,-
nort2954,-,-,h,u,t,s,-,-,-,-,-,-,-,i,-,p,a,-,-,-
pana1305,-,-,k,a,-,s,a,-,-,k,a,n,t,i,-,-,-,n,-,-
coma1245,-,-,k,u,t,s,-,-,-,-,-,-,-,u,-,-,-,-,-,-
kawa1283,-,-,w,i,z,-,i,-,-,k,i,-,z,i,-,-,-,-,-,-
hopi1249,-,-,-,-,t,s,-,-,-,-,i,-,-,i,-,-,-,r,o,-
cahu1264,-,-,w,i,-,-,i,-,-,k,-,-,-,i,k,m,a,l,-,-
