language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
huar1255,p,i,r,-,e,-,-,-,-,e,-,-,-,-
cent2131,b,i,l,-,e,-,-,-,-,e,-,-,-,-
mayo1264,-,-,s,-,e,e,-,-,-,e,-,-,n,u
yaqu1251,-,-,s,-,e,-,-,-,-,e,-,-,n,u
elna1235,-,-,s,-,e,-,-,-,-,e,-,-,-,i
huic1243,-,-,z,-,e,w,-,-,-,i,-,-,-,i
toho1245,-,-,h,-,3,m,-,-,-,a,-,-,k,o
pima1248,-,-,-,-,-,m,-,-,-,a,-,-,d,o
sout2976,-,-,-,-,-,m,-,-,-,a,-,-,n,-
nort2959,-,-,h,-,u,m,-,-,-,a,-,-,-,-
tete1251,-,-,s,-,e,n,-,-,t,e,-,-,-,-
tete1251,-,-,s,-,i,-,-,-,-,e,-,-,-,-
high1278,-,-,s,-,-,-,-,-,-,e,-,-,-,-
pipi1250,-,-,s,-,-,-,-,-,-,e,-,-,-,-
mono1275,-,-,s,-,3,m,-,-,-,3,-,-,-,-
nort2954,-,-,s,-,3,m,-,-,-,3,-,-,-,-
pana1305,-,-,s,-,3,m,-,-,-,3,-,-,-,-
pana1305,-,-,s,-,3,w,-,-,-,3,-,-,-,-
coma1245,-,-,s,-,3,m,-,-,-,3,-,-,-,-
kawa1283,-,-,s,-,u,-,-,-,-,i,-,-,y,u
hopi1249,-,-,s,-,3,k,-,-,-,a,-,-,-,-
tuba1278,-,t,S,-,-,-,-,-,-,i,T,t,S,-
cahu1264,-,-,s,u,u,p,l,i,y,e,-,-,-,-
kiow1266,-,-,p,-,a,k,-,-,-,o,-,-,-,-
