language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
huar1255,-,p,-,-,i,w,-,-,a,a,-,-,-,-
cent2131,-,k,-,-,a,s,-,-,o,o,-,-,-,-
mayo1264,-,p,-,i,i,p,-,-,-,i,-,-,-,m
yaqu1251,-,p,-,i,i,p,-,-,-,i,-,-,-,m
elna1235,-,t,s,i,-,7,i,m,e,e,-,-,-,-
huic1243,-,t,s,i,i,t,-,-,s,u,-,-,-,-
toho1245,-,w,-,i,-,p,-,-,-,i,-,-,-,-
pima1248,-,v,-,i,-,p,-,-,-,i,-,-,-,-
sout2976,-,b,-,i,-,p,-,-,-,i,-,-,-,-
nort2959,-,v,-,i,-,p,-,-,-,i,-,-,-,-
tete1251,t,S,-,i,t,S,-,-,-,i,-,w,a,l
high1278,t,S,-,i,t,S,-,-,-,i,-,w,a,l
pipi1250,t,S,-,i,t,S,-,-,-,i,h,w,a,l
mono1275,-,p,-,i,t,s,-,-,-,i,-,7,-,-
nort2954,-,p,-,i,t,s,-,-,-,-,-,-,a,-
nort2954,-,p,-,i,t,s,-,-,-,i,-,7,i,-
pana1305,-,p,-,i,t,s,-,-,-,i,-,-,-,-
coma1245,-,p,-,i,t,s,-,-,-,i,-,-,-,-
kawa1283,-,p,-,i,-,h,-,-,-,i,-,v,3,-
hopi1249,-,p,-,i,-,-,-,-,-,i,i,h,3,-
tuba1278,-,p,-,i,l,-,-,-,-,-,-,-,-,-
cahu1264,-,p,-,i,-,l,-,-,-,i,-,-,-,-
kiow1266,-,z,-,e,e,p,-,-,-,-,-,-,-,-
