language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
huar1255,t,s,o,h,k,o,-,p,o,-,-,-,-,o,-,-,-,-,-
cent2131,t,S,o,-,k,o,o,b,a,l,-,-,-,a,-,-,-,-,-
mayo1264,t,-,o,-,-,o,-,-,-,n,-,-,-,o,m,-,-,-,-
yaqu1251,t,-,o,-,-,o,-,-,-,n,-,-,-,o,m,-,-,-,-
elna1235,t,-,-,-,-,u,-,-,-,n,-,-,u,u,-,-,-,-,-
huic1243,t,-,-,-,-,u,-,-,-,n,-,-,u,u,-,-,-,-,-
toho1245,t,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,-
pima1248,t,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,-
sout2976,-,-,-,-,-,o,-,-,-,l,h,l,i,a,-,-,-,-,-
nort2959,t,-,-,-,-,o,-,-,-,n,-,-,-,a,-,-,-,-,-
tete1251,t,l,-,-,-,a,-,-,-,n,k,-,w,a,t,-,-,e,-
high1278,t,-,-,-,-,a,-,-,-,n,k,-,w,a,-,-,-,i,-
pipi1250,t,-,-,-,-,a,-,-,-,n,k,-,w,a,k,-,-,-,-
mono1275,t,-,-,-,-,o,-,-,n,n,-,-,-,o,p,o,t,o,-
nort2954,m,-,-,-,-,-,-,-,-,i,-,-,-,a,w,-,-,o,-
pana1305,t,-,-,-,-,a,-,-,-,N,-,-,-,a,p,-,-,3,h
coma1245,t,-,-,-,-,a,-,-,-,n,-,-,-,a,p,-,-,3,h
kawa1283,t,-,-,-,-,a,-,-,-,n,-,-,-,a,v,-,-,i,-
hopi1249,t,-,-,-,-,a,-,-,-,-,-,-,-,a,m,e,-,3,-
tuba1278,t,-,-,-,-,o,-,-,-,N,-,-,-,-,-,-,-,o,l
cahu1264,t,-,-,-,-,a,-,-,-,-,-,-,-,-,m,i,l,i,-
kiow1266,t,-,-,-,-,e,-,-,e,l,b,o,o,o,-,-,-,-,-
