language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
huar1255,-,k,-,u,-,-,-,7,u,-,-,-,u,-,-
cent2131,-,k,-,u,-,-,-,s,i,-,-,-,i,-,-
mayo1264,-,k,-,u,-,u,-,t,-,-,-,-,a,-,-
yaqu1251,-,k,-,u,-,u,-,t,-,-,-,-,a,-,-
elna1235,-,k,-,3,-,-,-,-,i,y,e,-,e,-,-
huic1243,-,k,-,3,-,-,-,-,i,y,e,-,e,-,-
toho1245,-,-,-,u,-,-,-,s,-,-,-,-,-,-,-
pima1248,-,-,-,u,-,-,-,s,-,-,-,-,i,-,-
pima1248,-,-,-,-,-,-,-,s,S,-,a,7,i,-,-
sout2976,-,-,-,-,-,-,-,t,u,-,-,-,a,-,-
nort2959,-,-,-,o,-,-,-,s,-,-,-,-,t,-,-
tete1251,-,k,-,w,-,a,-,b,-,-,-,-,i,t,l
high1278,-,k,-,w,-,o,-,w,-,-,-,-,i,t,-
pipi1250,-,k,-,w,-,a,-,w,-,-,-,-,i,t,-
mono1275,-,w,-,3,n,3,p,p,-,-,-,-,3,-,-
nort2954,-,s,-,3,N,a,-,p,-,-,-,-,i,-,-
pana1305,-,s,-,3,N,a,-,p,-,-,-,-,i,-,-
coma1245,-,h,-,u,-,-,-,p,-,-,-,p,i,-,-
kawa1283,-,w,-,o,-,-,-,v,-,-,-,-,i,-,-
hopi1249,t,s,o,o,k,-,-,-,-,-,-,-,i,-,-
tuba1278,-,-,-,u,7,-,-,-,-,-,-,-,u,t,-
cahu1264,-,k,e,e,l,a,-,w,-,-,-,-,a,t,-
kiow1266,-,-,-,a,-,a,-,-,-,-,-,-,a,-,-
