language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
huar1255,t,-,a,-,-,m,-,e,e,-,-,-
cent2131,r,-,a,-,-,m,-,e,e,-,-,-
mayo1264,t,-,a,-,a,m,-,-,i,-,-,-
yaqu1251,t,-,a,-,a,m,-,-,i,-,-,-
elna1235,t,-,a,-,-,m,-,e,e,-,-,-
huic1243,t,-,a,-,-,m,-,e,e,-,-,-
toho1245,t,-,a,t,a,m,-,-,i,-,-,-
pima1248,t,-,a,t,a,m,-,-,-,-,-,-
sout2976,t,-,a,t,a,m,-,-,-,-,-,-
nort2959,t,-,a,t,a,m,-,-,-,-,-,-
tete1251,t,l,a,-,-,n,k,o,T,-,t,S
high1278,t,-,a,-,-,n,-,-,-,-,-,-
pipi1250,t,-,a,-,-,n,-,-,-,-,-,-
mono1275,t,-,a,-,-,w,-,-,a,-,-,-
nort2954,t,-,a,-,-,m,-,-,a,-,-,-
pana1305,t,-,a,-,-,m,-,-,a,-,-,-
coma1245,t,-,a,-,-,m,-,-,a,-,-,-
kawa1283,t,-,a,w,a,b,-,-,i,-,-,-
hopi1249,t,-,a,-,a,m,-,-,a,-,-,-
tuba1278,t,-,a,-,-,m,-,-,a,n,t,-
cahu1264,t,-,a,-,a,m,-,-,a,l,-,-
kiow1266,z,-,o,-,o,-,-,-,o,-,-,-
