language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
huar1255,-,-,m,-,-,e,-,-,t,s,-,a,-,-,-,a,-,-,-,-
cent2131,-,-,m,-,-,e,-,-,t,S,-,a,-,-,-,a,-,-,-,-
mayo1264,-,-,m,e,e,e,-,-,t,S,-,-,-,-,-,a,-,-,-,-
yaqu1251,-,-,m,e,-,e,-,-,t,S,-,-,-,-,-,a,-,-,-,-
elna1235,-,-,m,a,-,a,-,-,-,S,k,3,r,-,-,a,7,i,-,-
huic1243,-,-,m,-,-,e,-,-,t,s,-,-,-,-,-,a,-,-,-,-
toho1245,-,-,m,-,-,a,-,-,-,s,-,-,-,-,S,a,d,-,-,-
pima1248,-,-,s,-,-,a,-,-,-,s,-,-,-,-,S,a,d,-,-,-
sout2976,-,-,m,-,-,a,-,-,-,s,-,-,-,-,-,a,n,-,-,-
nort2959,-,-,m,-,-,a,-,-,-,s,-,-,-,-,-,a,-,-,-,-
nort2959,-,-,m,-,-,a,-,-,-,s,-,a,d,a,g,a,-,-,-,-
tete1251,-,-,m,i,-,e,-,-,t,s,-,-,t,-,l,i,-,-,-,-
high1278,-,-,m,-,-,e,-,-,t,s,-,-,t,-,-,i,-,-,-,-
pipi1250,-,-,m,-,-,e,-,-,t,s,-,-,t,-,-,i,-,-,-,-
mono1275,t,a,m,-,-,3,-,-,-,7,-,-,-,-,-,a,-,-,-,-
nort2954,-,-,m,-,-,3,-,-,-,h,-,-,-,-,-,a,-,-,-,-
pana1305,-,-,m,-,-,3,-,-,-,-,-,-,-,-,-,a,-,-,-,-
coma1245,-,-,m,-,-,3,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kawa1283,-,-,m,-,-,3,-,-,-,-,-,-,-,-,-,a,z,i,-,-
hopi1249,-,-,m,i,3,3,-,-,i,y,-,-,-,-,-,a,w,3,-,-
tuba1278,-,-,m,-,-,3,3,3,i,y,-,-,-,-,-,a,b,i,S,t
cahu1264,-,-,m,-,-,e,-,-,e,n,-,-,-,-,-,a,l,i,-,-
kiow1266,-,-,p,o,-,o,-,-,-,h,e,e,-,-,-,e,-,-,-,-
