language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
huar1255,-,w,i,-,7,i,-,i,-,-,-,-,-
cent2131,-,w,i,-,7,i,-,i,-,-,-,-,-
huic1243,-,w,i,-,-,i,-,y,a,-,-,a,-
toho1245,-,g,i,-,g,i,-,-,-,-,-,-,-
pima1248,-,g,u,-,-,i,-,-,-,-,-,-,-
sout2976,-,g,i,o,d,a,-,7,-,-,-,-,-
nort2959,-,g,u,-,-,i,-,-,-,-,-,-,-
tete1251,t,S,i,-,-,i,-,y,o,e,w,a,-
high1278,t,S,-,-,-,-,-,-,-,a,w,a,k
mono1275,-,y,u,-,h,u,-,-,-,-,-,-,-
nort2954,-,y,u,-,h,u,-,-,-,-,-,-,-
pana1305,-,y,u,-,h,u,-,-,-,-,-,-,-
coma1245,-,y,u,-,h,u,-,-,-,-,-,-,-
kawa1283,-,y,u,-,h,u,v,3,-,-,-,-,-
hopi1249,w,i,i,-,h,3,-,-,-,-,-,-,-
tuba1278,-,-,-,-,w,i,p,t,-,-,-,-,-
cahu1264,w,i,i,-,l,i,-,-,-,-,-,-,-
kiow1266,-,k,o,-,g,i,-,y,-,-,-,a,-
