language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
kiow1266,-,-,-,g,-,-,-,-,-,o,o,m,g,i,y,a,-,-,a,-,-,-,-,-
sanj1276,-,-,-,w,-,-,-,-,-,a,-,-,-,-,-,a,-,-,a,-,-,-,-,-
mayo1264,-,-,-,h,e,-,-,e,-,e,-,-,k,-,-,-,-,-,a,-,-,-,-,-
yaqu1251,-,-,-,h,e,-,-,e,-,e,-,-,k,-,-,-,-,-,a,-,-,-,-,-
tuba1279,-,-,-,h,o,-,n,i,-,i,-,-,t,-,-,-,-,-,-,-,-,-,-,-
huar1255,-,-,-,-,-,-,-,-,-,e,-,-,g,-,-,-,-,-,a,-,-,-,-,-
cent2131,-,-,-,-,-,-,-,-,-,e,-,-,k,-,-,a,-,-,a,-,-,-,-,-
opat1246,-,-,-,g,-,-,-,e,-,e,-,-,t,-,-,s,-,-,a,-,-,-,-,-
eude1234,-,-,-,r,a,a,h,e,-,e,-,-,t,-,-,s,-,-,a,-,-,-,-,-
elna1235,-,-,-,-,a,-,-,a,-,a,-,-,k,-,-,-,-,-,a,-,-,-,-,-
elna1235,-,-,-,-,e,-,-,e,-,e,-,-,k,-,-,-,-,-,a,-,-,-,-,-
huic1243,-,-,-,-,-,-,-,e,-,e,-,-,k,-,-,-,-,-,a,-,-,-,-,-
toho1245,-,-,-,h,-,-,-,-,-,3,-,-,w,-,-,-,-,-,3,-,-,l,-,-
pima1248,-,-,-,h,-,-,-,-,-,3,-,-,v,-,-,-,-,-,3,-,-,l,-,-
sout2976,-,y,d,Z,-,-,-,-,-,3,-,-,b,-,-,-,-,-,3,l,h,l,-,-
nort2959,-,y,d,Z,-,-,-,-,-,u,-,-,b,-,-,-,-,-,u,-,-,l,-,i
clas1250,-,-,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,a,-,-,t,-,l
high1278,-,-,e,h,-,-,-,-,-,e,-,-,k,-,-,-,-,-,a,-,-,t,-,-
tete1251,i,y,e,h,-,-,-,i,y,e,-,-,k,-,-,-,-,-,a,-,-,t,-,l
pipi1250,-,-,a,h,-,-,-,-,-,a,-,-,k,-,-,-,-,-,a,-,-,t,-,-
chem1251,-,-,-,n,-,-,-,-,-,3,-,-,k,-,-,a,-,t,3,-,-,-,-,-
sout2969,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,a,-,-,-,-,-,-,-,-
kawa1283,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,-,d,3,-,-,-,-,-
utee1244,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,a,-,-,i,-,-,-,-,-
utee1244,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,a,-,t,3,-,-,-,-,-
mono1275,-,-,-,h,-,-,-,-,-,3,-,-,k,-,w,-,-,-,a,-,-,-,-,-
nort2954,-,-,-,k,-,-,-,-,-,3,-,-,k,-,w,a,-,p,a,-,-,-,-,-
pana1305,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,-,-,-,e,-,-,-,-,-
gosi1242,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,a,-,-,i,-,-,-,-,-
coma1245,-,-,-,n,-,-,-,-,-,3,-,-,-,-,-,e,-,p,i,-,-,-,-,-
hopi1249,-,-,-,h,i,-,-,3,-,3,-,-,k,-,-,a,N,w,3,-,-,-,-,-
serr1255,-,-,-,s,-,-,-,S,-,3,-,-,-,-,-,-,-,v,3,-,-,t,-,-
kita1252,-,-,s,h,-,-,-,S,-,i,-,-,-,-,-,-,-,v,i,-,-,t,-,-
tong1329,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,x,i,-,-,k,a,N
cahu1264,-,-,i,y,-,-,-,-,-,a,-,-,-,-,-,a,-,7,i,-,-,-,-,-
cupe1243,-,-,-,s,-,-,-,-,-,3,-,-,-,-,-,-,-,v,i,-,3,l,-,-
luis1253,-,-,-,h,-,-,-,-,-,u,-,-,-,-,-,u,N,l,a,-,-,-,-,-
tuba1278,-,-,-,x,-,-,-,k,-,a,-,-,-,-,-,-,h,w,a,-,-,l,-,-
