language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
huar1255,-,n,-,-,-,i,-,-,-,n,-,-,-,-,i,-
cent2131,-,-,-,-,-,i,-,-,-,n,-,-,i,-,i,-
mayo1264,-,n,-,-,-,e,-,e,-,7,-,e,i,y,e,-
yaqu1251,-,n,-,-,-,i,-,i,-,7,-,-,-,-,i,-
yaqu1251,-,n,-,-,-,e,-,e,-,7,-,-,-,-,e,-
elna1235,-,r,-,-,-,a,-,a,-,7,-,-,-,-,a,-
huic1243,-,w,-,-,-,i,-,-,-,-,-,-,-,-,e,-
toho1245,-,d,-,-,-,-,-,a,-,7,-,-,-,-,a,-
pima1248,-,d,-,-,-,-,-,a,-,7,-,-,-,-,a,-
sout2976,-,d,-,a,i,i,y,a,-,7,-,-,-,-,-,-
nort2959,-,d,-,-,-,-,-,a,n,t,-,-,-,-,a,-
nort2959,-,d,-,-,-,-,-,a,-,-,-,-,-,-,i,-
tete1251,-,p,-,-,-,-,-,a,-,t,l,o,e,n,i,-
high1278,-,p,-,-,-,-,-,a,-,t,-,-,a,n,i,-
pipi1250,-,p,-,-,-,-,-,a,-,t,-,-,a,n,i,-
mono1275,-,-,-,-,-,i,y,o,-,t,-,-,-,s,i,-
nort2954,-,-,-,-,-,i,y,o,-,t,-,-,-,s,i,-
nort2954,-,-,-,-,-,i,y,o,-,t,-,-,-,s,i,-
pana1305,-,-,-,-,-,i,y,3,-,t,-,-,-,s,3,-
coma1245,-,-,-,-,-,i,y,3,-,t,-,-,-,s,3,-
kawa1283,-,-,-,-,-,i,y,o,-,-,-,-,-,z,i,-
hopi1249,-,p,i,3,3,i,y,a,l,t,-,-,-,-,i,-
hopi1249,-,m,-,-,-,a,-,a,-,s,-,a,i,a,i,-
tuba1278,-,-,-,-,-,o,l,3,-,t,-,-,-,-,-,-
cahu1264,-,h,-,-,-,i,-,-,-,-,-,-,-,-,i,N
kiow1266,p,h,-,-,-,i,-,a,-,h,-,-,-,-,o,-
