language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
huar1255,-,-,-,-,k,-,a,-,h,t,i,-,-,-,-,-,-,-,i,-
cent2131,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,i,-
cent2131,-,-,-,-,-,-,a,-,s,-,a,-,-,-,-,-,-,-,a,-
mayo1264,-,-,-,-,k,-,a,-,-,-,a,-,-,-,-,t,-,-,e,k
yaqu1251,-,-,-,-,k,-,a,-,-,-,a,-,-,-,-,t,-,-,e,-
elna1235,-,-,-,-,k,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
huic1243,-,i,-,-,y,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
huic1243,-,i,-,-,y,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
huic1243,-,i,-,-,y,-,e,-,-,-,-,-,-,-,-,r,-,-,3,-
toho1245,-,-,-,-,d,-,a,-,h,-,a,-,-,-,-,-,-,-,-,-
pima1248,-,-,-,-,d,-,a,-,h,-,a,-,-,-,-,-,-,-,-,-
sout2976,-,-,-,-,d,-,a,-,k,-,a,-,-,-,-,7,-,-,-,-
nort2959,-,-,-,-,d,-,a,-,x,-,a,-,-,-,-,n,-,-,i,-
nort2959,-,-,-,-,d,-,a,-,d,-,a,-,-,-,-,-,-,-,i,-
tete1251,-,-,-,-,-,-,-,-,-,-,i,y,e,w,a,t,i,k,a,-
high1278,t,o,-,-,k,-,o,t,s,-,i,y,e,-,-,t,-,-,o,-
pipi1250,-,-,-,-,t,-,a,-,l,-,i,-,-,-,-,-,-,-,a,-
mono1275,-,-,-,-,q,-,a,-,-,-,-,-,-,-,-,t,-,-,3,-
nort2954,-,-,-,-,k,-,a,-,-,-,-,-,-,-,-,t,-,-,3,-
nort2954,-,-,-,-,k,-,a,-,-,-,-,-,-,-,-,t,-,-,3,-
pana1305,-,-,-,-,k,-,a,-,-,-,-,-,-,-,-,t,-,-,3,-
coma1245,-,-,-,-,k,-,a,-,-,-,-,-,-,-,-,t,-,-,3,-
kawa1283,-,-,-,-,k,-,a,-,-,-,-,-,-,-,-,r,-,-,3,-
hopi1249,-,-,-,-,q,a,a,-,-,-,-,-,-,-,-,t,-,-,3,-
tuba1278,-,-,-,-,h,-,a,-,l,-,3,-,-,-,-,t,-,-,-,-
cahu1264,-,-,-,-,h,-,i,-,-,-,-,-,-,-,-,-,-,-,i,w
kiow1266,-,a,a,a,g,i,a,-,-,-,-,-,-,-,-,-,-,-,a,-
