language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
huar1255,-,-,-,-,r,-,-,-,e,-,m,e,e,-,-
cent2131,-,-,-,-,t,-,-,-,o,-,m,-,u,-,-
cent2131,-,-,-,-,t,-,-,-,o,-,m,-,i,-,-
mayo1264,-,i,-,-,t,-,-,-,o,-,p,-,o,-,-
yaqu1251,-,i,-,-,t,-,-,-,e,-,p,-,o,-,-
elna1235,-,i,-,-,t,-,-,-,e,e,n,-,-,-,-
huic1243,-,-,-,-,t,-,-,-,o,o,m,-,e,-,-
toho1245,o,a,t,-,t,-,s,-,i,-,m,-,-,-,-
pima1248,o,a,-,-,t,-,-,-,i,-,-,-,-,-,-
nort2959,o,-,-,-,t,-,u,-,u,-,-,-,-,-,-
tete1251,-,-,-,-,t,e,h,w,o,-,-,-,-,-,-
tete1251,-,-,-,-,t,e,h,w,o,-,n,t,e,-,-
pipi1250,-,-,-,-,t,e,h,-,e,-,m,-,e,t,-
mono1275,-,-,-,-,t,-,-,-,o,-,-,-,-,-,-
nort2954,-,-,-,-,t,-,-,-,o,-,m,-,i,-,-
pana1305,-,-,-,-,t,-,-,-,o,-,m,-,u,-,-
coma1245,-,-,-,-,t,-,-,-,o,-,n,-,u,-,-
kawa1283,-,-,-,-,t,-,-,-,o,-,m,-,i,-,-
hopi1249,-,i,-,-,t,-,-,-,o,-,m,-,-,-,-
tuba1278,-,i,N,i,l,-,-,-,o,-,-,-,-,-,-
tuba1278,-,i,N,i,l,-,-,-,u,-,-,-,u,t,s
tuba1278,-,i,N,i,l,-,-,-,o,-,7,-,o,n,-
cahu1264,-,-,-,-,t,t,s,-,e,-,m,-,e,m,-
cahu1264,-,-,-,-,t,t,s,-,e,-,m,-,-,-,-
