language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
huar1255,p,-,-,u,-,-,-,s,-,i,-,-,-,i,-,-
cent2131,b,-,-,u,-,-,-,s,-,i,-,-,-,i,l,a
mayo1264,p,-,-,u,u,-,u,s,-,-,-,-,-,i,m,-
yaqu1251,p,-,-,u,u,-,u,s,-,-,-,-,-,i,-,-
elna1235,h,-,-,i,3,7,3,s,-,-,-,-,-,i,-,-
elna1235,h,-,-,i,3,7,-,-,-,-,-,-,-,3,-,-
huic1243,h,-,-,-,-,-,3,z,-,-,-,-,-,i,-,-
toho1245,w,-,-,u,-,-,-,h,-,-,-,-,-,i,-,-
pima1248,v,-,-,u,-,-,-,h,-,-,-,-,-,i,-,-
sout2976,b,-,-,u,-,-,-,-,-,-,-,-,-,i,-,-
nort2959,b,-,-,u,-,-,-,i,-,u,-,-,-,i,-,-
tete1251,-,-,-,-,-,-,-,S,t,e,l,o,l,o,-,-
high1278,-,-,-,i,-,-,-,S,t,o,l,o,l,o,-,-
pipi1250,-,-,-,i,-,-,-,S,-,-,-,-,-,-,-,-
mono1275,p,-,-,u,-,-,-,s,-,-,-,-,-,i,-,-
nort2954,p,-,-,u,-,-,-,-,-,-,-,-,-,i,-,-
pana1305,p,-,-,u,-,-,-,-,-,-,-,-,-,i,h,-
coma1245,p,-,-,u,-,-,-,-,-,-,-,-,-,i,-,-
kawa1283,p,-,-,u,-,-,-,7,-,i,-,-,v,i,-,-
hopi1249,p,o,o,o,-,-,-,s,-,-,-,-,-,i,-,-
tuba1278,p,-,-,u,-,n,-,Z,-,-,-,-,-,i,l,-
cahu1264,p,-,-,u,u,t,-,S,-,i,-,-,l,i,-,-
kiow1266,t,a,-,a,-,-,-,-,-,-,-,-,-,a,-,-
