language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
huar1255,-,m,-,o,-,-,-,-,7,o,o,-,-,-,-,-,-,-,-,-,-,-
cent2131,-,m,-,o,-,-,-,-,7,o,o,-,-,-,-,-,-,-,-,-,-,-
mayo1264,-,-,-,-,-,-,-,-,k,o,o,-,-,-,-,-,-,b,-,-,a,-
yaqu1251,-,-,-,-,-,-,-,-,k,o,o,-,-,-,-,-,-,b,-,-,a,-
elna1235,-,m,u,u,-,-,-,-,7,-,u,-,-,-,-,-,-,-,-,-,-,-
huic1243,-,m,-,u,-,-,-,-,7,u,u,-,-,-,-,-,-,-,-,-,-,-
toho1245,-,m,-,o,-,-,-,-,7,-,o,-,-,-,-,-,-,-,-,-,-,-
pima1248,-,m,-,o,-,-,-,-,7,-,o,-,-,-,-,-,-,-,-,-,-,-
sout2976,-,m,-,o,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2959,-,m,-,o,-,-,-,-,m,-,o,-,-,-,-,-,-,-,-,-,-,-
nort2959,-,m,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
tete1251,-,-,-,-,-,-,-,-,k,w,o,-,-,-,-,-,-,-,-,-,-,-
tete1251,-,t,s,o,n,t,e,-,k,-,o,-,-,-,-,-,-,-,-,-,-,-
high1278,-,-,-,-,-,-,-,-,k,w,a,-,-,i,-,-,-,-,-,-,-,-
high1278,-,-,-,-,-,-,-,-,t,s,o,n,t,e,t,s,o,n,-,-,-,-
pipi1250,-,-,-,-,-,-,-,-,k,w,a,-,-,-,-,-,-,-,-,-,-,-
pipi1250,-,t,s,u,n,t,e,-,k,-,u,-,-,-,-,-,-,n,-,-,-,-
mono1275,-,w,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,e,-
nort2954,-,w,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,e,-
pana1305,-,p,-,-,-,-,-,-,-,-,a,m,-,-,-,-,-,p,-,-,i,n
coma1245,-,p,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,p,-,-,i,-
kawa1283,-,t,-,o,-,-,-,-,t,s,i,-,-,-,-,-,-,v,-,-,i,-
hopi1249,-,q,-,o,-,-,e,i,t,-,o,-,-,-,-,-,-,-,-,-,e,-
tuba1278,-,k,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,u,-
cahu1264,i,y,-,u,-,-,-,-,-,-,u,-,-,-,-,-,-,l,u,k,a,l
