language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
huar1255,k,-,u,h,t,-,-,-,-,-,a,-,-,-,m,o,o,-,-,-,-
cent2131,g,-,u,-,t,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-
mayo1264,b,-,i,i,7,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
yaqu1251,k,-,u,u,t,-,-,-,-,-,a,-,-,-,n,-,a,-,-,-,-
elna1235,k,-,3,-,h,-,-,-,-,-,-,-,-,-,p,i,i,-,-,-,-
huic1243,k,-,3,-,i,-,-,-,-,-,-,-,-,-,p,i,i,-,-,-,-
toho1245,k,-,u,-,s,-,-,-,-,-,-,-,-,-,w,-,o,-,-,-,-
pima1248,k,-,u,-,s,-,S,-,-,-,-,-,-,-,v,-,o,-,-,-,-
pima1248,k,-,u,-,s,-,S,-,-,-,u,-,-,-,v,-,-,-,-,-,-
sout2976,k,-,u,-,x,-,-,-,-,-,-,-,-,-,b,-,o,-,-,-,-
nort2959,t,s,u,-,s,t,s,-,-,-,u,-,-,-,v,-,o,-,-,-,-
tete1251,k,-,e,-,t,-,S,k,-,w,a,h,i,-,y,-,o,-,-,-,-
tete1251,k,-,e,-,t,-,S,k,-,-,o,t,S,t,l,-,a,-,-,-,-
high1278,k,-,e,T,t,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pipi1250,k,-,e,-,t,-,s,k,-,-,u,-,i,-,y,-,u,-,-,-,-
pipi1250,k,-,e,s,t,-,s,k,t,s,u,-,i,-,y,-,u,-,-,-,-
mono1275,k,-,u,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
nort2954,k,-,u,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
pana1305,k,-,u,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
coma1245,t,-,o,i,y,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kawa1283,k,-,u,-,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-,v,i
hopi1249,k,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,a,a,p,i
tuba1278,k,-,u,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-
cahu1264,p,-,i,-,l,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
kiow1266,k,-,o,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
